Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
352 ; Herr ; Dr. ; Matthies ; Weiland ; 6.4.1998 ; Hillscheider Weg 132 ; 71083 ; Herrenberg ; 07032 / 86564106 ; 0177 / 9009389 ; 07032 / 54620294 ; matthies.weiland@mail.xyz ; ja
353 ; Herr ; Dr. ; Mika ; Gauss ; 1.8.1983 ; Eulenbergstr. 112 ; 90574 ; Roßtal ; 09127 / 58817180 ; 0155 / 2935564 ; 09127 / 16894879 ; m.gauss@mail.xyz ; ja
354 ; Frau ; Dr. ; Tara ; Dixon ; 18.12.1999 ; Rückertstr. 115 ; 53489 ; Sinzig ; 02642 / 14475040 ; 0176 / 9638301 ; 02642 / 20467085 ; t.dixon@mail.xyz ; ja
355 ; Frau ; Dr. ; Charlotte ; Maisch ; 15.2.1970 ; Möserweg 55 ; 34560 ; Fritzlar ; 05622 / 27380539 ; 0166 / 2911957 ; 05622 / 85287087 ; charlotte.maisch@mail.xyz ; ja
356 ; Frau ; Dr. ; Liv ; Hagemann ; 7.1.1956 ; Schwalbenweg 126 ; 75045 ; Walzbachtal ; 07203 / 34869394 ; 0163 / 1674796 ; 07203 / 33340244 ; l.hagemann@mail.xyz ; ja
357 ; Frau ; Prof. ; Hildegard ; Wanderer ; 8.10.1924 ; Raesfeldstr. 96 ; 25946 ; Wittdün ; 04682 / 15745799 ; 0161 / 4031846 ; 04682 / 51889967 ; hildegard.wanderer@mail.xyz ; ja
358 ; Frau ; Dr. ; Monika ; Bruckner ; 17.2.1940 ; Hoove 191 ; 84428 ; Buchbach ; 08086 / 40161480 ; 0174 / 8155154 ; 08086 / 54060290 ; m.bruckner@mail.xyz ; ja
359 ; Herr ; Prof. ; Leif ; Wörner ; 9.9.1954 ; Studtstr. 168 ; 97782 ; Gräfendorf ; 09357 / 41051339 ; 0165 / 7748398 ; 09357 / 95910544 ; l.woerner@mail.xyz ; ja
360 ; Frau ; Dr. ; Chantale ; Krohn ; 17.3.1981 ; Altenhofer Weg 43 ; 56237 ; Nauort ; 02601 / 61973458 ; 0156 / 9663140 ; 02601 / 12179552 ; c.krohn@mail.xyz ; ja
361 ; Frau ; Dr. ; Jacqueline ; Hinze ; 25.1.1928 ; Gremmendorfer Weg 18 ; 25554 ; Krummendiek ; 04821 / 57117820 ; 0151 / 6101715 ; 04821 / 2892850 ; jacqueline.hinze@mail.xyz ; ja
362 ; Herr ; Dr. ; Lennard ; Herrman ; 26.8.1945 ; Sporckweg 140 ; 63808 ; Haibach ; 06021 / 31800024 ; 0178 / 6239388 ; 06021 / 13085827 ; lennard.herrman@mail.xyz ; ja
363 ; Frau ; Dr. ; Zoe ; Gaul ; 10.3.1930 ; Hirseweg 5 ; 25764 ; Oesterwurth ; 04823 / 82694549 ; 0165 / 9846781 ; 04823 / 50939944 ; zoe.gaul@mail.xyz ; ja
364 ; Herr ; Dr. ; Quentin ; Norton ; 1.2.1936 ; Langestr. 132 ; 29494 ; Trebel ; 05848 / 81695137 ; 0153 / 9377393 ; 05848 / 88131095 ; quentin.norton@mail.xyz ; ja
365 ; Herr ; Dr. ; Joel ; Doppelpunkt ; 26.12.1951 ; Kösliner Str. 41 ; 86877 ; Walkertshofen ; 08239 / 48884921 ; 0151 / 8025516 ; 08239 / 60377651 ; j.doppelpunkt@mail.xyz ; ja
366 ; Herr ; Dr. ; Laurin ; Künzel ; 28.6.1931 ; Straßburger Weg 136 ; 21683 ; Stade ; 04141 / 58769867 ; 0152 / 5513353 ; 04141 / 76856621 ; l.kuenzel@mail.xyz ; ja
367 ; Herr ; Dr. ; Leonard ; Jasper ; 15.12.1933 ; Kreuzstr. 68 ; 21258 ; Heidenau ; 04182 / 70749548 ; 0164 / 3830684 ; 04182 / 49278052 ; l.jasper@mail.xyz ; ja
368 ; Frau ; Dr. ; Eileen ; Weise ; 9.9.1943 ; Dreilinden 63 ; 24799 ; Friedrichsholm ; 04335 / 5238826 ; 0163 / 1960783 ; 04335 / 13315564 ; e.weise@mail.xyz ; ja
369 ; Frau ; Dr. ; Lyn ; Kurth ; 23.7.1993 ; Dortmunder Str. 162 ; 66506 ; Maßweiler ; 06334 / 26507822 ; 0154 / 1193382 ; 06334 / 80582226 ; l.kurth@mail.xyz ; ja
370 ; Herr ; Dr. ; Kristian ; Laufer ; 13.5.1944 ; Hermann-Treff-Weg 195 ; 34628 ; Willingshausen ; 06697 / 65641529 ; 0165 / 8352103 ; 06697 / 22987440 ; kristian.laufer@mail.xyz ; ja
371 ; Frau ; Prof. ; Helen ; David ; 9.9.1979 ; Josef-Suwelack-Weg 184a ; 64668 ; Zotzenbach ; 06253 / 49847500 ; 0179 / 7647967 ; 06253 / 54964614 ; helen.david@mail.xyz ; ja
372 ; Herr ; Dr. ; Friedrich ; Zach ; 13.8.1950 ; Am Filk 191 ; 55776 ; Rückweiler ; 06783 / 89814853 ; 0167 / 6588525 ; 06783 / 95172856 ; f.zach@mail.xyz ; ja
373 ; Herr ; Prof. ; Lennart ; Lamprecht ; 2.6.1925 ; Wörthstr. 23 ; 89597 ; Hausen am Bussen ; 07393 / 22895456 ; 0179 / 3469131 ; 07393 / 21262668 ; l.lamprecht@mail.xyz ; ja
374 ; Frau ; Prof. ; Liv ; Barker ; 17.11.1942 ; Dammstr. 128 ; 64753 ; Brombachtal ; 06063 / 45671258 ; 0162 / 1880271 ; 06063 / 46022896 ; liv.barker@mail.xyz ; ja
375 ; Frau ; Prof. ; Carla ; Pecher ; 19.6.1921 ; Böttcherstr. 22 ; 21376 ; Eyendorf ; 04172 / 10199090 ; 0150 / 7101363 ; 04172 / 12433874 ; c.pecher@mail.xyz ; ja
376 ; Herr ; Dr. ; Muhammed ; Traut ; 27.3.1957 ; Stolbergstr. 152 ; 66798 ; Wallerfangen ; 06837 / 71653659 ; 0169 / 2624602 ; 06837 / 10216446 ; muhammed.traut@mail.xyz ; ja
377 ; Herr ; Dr. ; Ole ; Römer ; 11.9.1954 ; Im Stemmen 59 ; 38312 ; Börßum ; 05334 / 83522291 ; 0158 / 5722045 ; 05334 / 70457518 ; ole.roemer@mail.xyz ; ja
378 ; Herr ; Dr. ; Dominik ; Carr ; 3.5.1995 ; Werseblick 145 ; 32425 ; Minden ; 0571 / 85803280 ; 0172 / 8949145 ; 0571 / 42270068 ; dominik.carr@mail.xyz ; ja
379 ; Herr ; Dr. ; Frederik ; Haupt ; 11.12.1946 ; Simon-Meister-Str. 124 ; 74632 ; Neuenstein ; 07942 / 32531634 ; 0169 / 2393798 ; 07942 / 70867782 ; frederik.haupt@mail.xyz ; ja
380 ; Herr ; Prof. ; Tobias ; Heinrichs ; 22.6.1956 ; Lassallestr. 120 ; 28217 ; Bremen ; 0421 / 94148751 ; 0170 / 2843075 ; 0421 / 38981300 ; tobias.heinrichs@mail.xyz ; ja
381 ; Herr ; Dr. ; Emre ; Bräuer ; 23.11.1939 ; Ostmarkstr. 112 ; 91628 ; Steinsfeld ; 09861 / 75886932 ; 0156 / 2279255 ; 09861 / 52666751 ; e.braeuer@mail.xyz ; ja
382 ; Frau ; Prof. ; Herta ; Seifert ; 2.10.1935 ; Südstr. 170 ; 78579 ; Neuhausen ob Eck ; 07467 / 32863085 ; 0168 / 4851822 ; 07467 / 24806599 ; h.seifert@mail.xyz ; ja
383 ; Frau ; Prof. ; Charlotte ; Alvarado ; 1.8.1954 ; Florentine-Eichler-Str. 13 ; 64823 ; Groß-Umstadt ; 06078 / 70702938 ; 0178 / 6684480 ; 06078 / 3712482 ; c.alvarado@mail.xyz ; ja
384 ; Frau ; Dr. ; Nelly ; Casper ; 1.5.1942 ; Zur Gräfte 151 ; 21368 ; Boitze ; 05851 / 40837797 ; 0166 / 3609585 ; 05851 / 1091963 ; n.casper@mail.xyz ; ja
385 ; Herr ; Prof. ; Lothar ; Köster ; 4.8.1951 ; Hoove 83 ; 24644 ; Timmaspe ; 04392 / 89313083 ; 0151 / 3499532 ; 04392 / 31760276 ; lothar.koester@mail.xyz ; ja
386 ; Frau ; Dr. ; Emily ; Löhr ; 9.10.1957 ; Westenkamp 149 ; 32469 ; Petershagen ; 05702 / 61754688 ; 0170 / 1839001 ; 05702 / 43249700 ; e.loehr@mail.xyz ; ja
387 ; Herr ; Dr. ; Friedrich ; Seybold ; 13.3.1964 ; Herdingstr. 68 ; 56761 ; Zettingen ; 02653 / 89313068 ; 0165 / 3190052 ; 02653 / 35793936 ; friedrich.seybold@mail.xyz ; ja
388 ; Herr ; Prof. ; Marcel ; Strickland ; 15.5.1943 ; Rottkamp 56 ; 94369 ; Rain ; 09429 / 70173441 ; 0163 / 3234070 ; 09429 / 89017025 ; marcel.strickland@mail.xyz ; ja
389 ; Herr ; Dr. ; Volker ; Stenzel ; 13.8.1941 ; Kreuzstr. 132 ; 31717 ; Nordsehl ; 05721 / 53874455 ; 0159 / 4657491 ; 05721 / 19562330 ; volker.stenzel@mail.xyz ; ja
390 ; Herr ; Dr. ; Lennard ; Siewert ; 12.3.1935 ; Augustastr. 172 ; 25873 ; Oldersbek ; 04848 / 79931353 ; 0178 / 5939866 ; 04848 / 91307703 ; l.siewert@mail.xyz ; ja
391 ; Frau ; Dr. ; Sinah ; Merten ; 7.11.1960 ; Nienkamp 156 ; 86754 ; Munningen ; 09082 / 10378968 ; 0164 / 4615486 ; 09082 / 72012023 ; sinah.merten@mail.xyz ; ja
392 ; Frau ; Dr. ; Judith ; Fördern ; 17.5.1981 ; Hindenburgplatz 155 ; 55413 ; Trechtingshausen ; 06721 / 79956088 ; 0163 / 9586368 ; 06721 / 29430609 ; j.foerdern@mail.xyz ; ja
393 ; Frau ; Dr. ; Lena ; Bach ; 6.4.1933 ; Kirchstr. 188 ; 25884 ; Norstedt ; 04843 / 53147377 ; 0166 / 9824808 ; 04843 / 88457399 ; l.bach@mail.xyz ; ja
394 ; Herr ; Dr. ; Marten ; Vogl ; 3.11.1998 ; Dahlienweg 198 ; 04932 ; Röderland ; 03533 / 53680482 ; 0155 / 5363677 ; 03533 / 27310152 ; m.vogl@mail.xyz ; ja
395 ; Frau ; Dr. ; Jaqueline ; Reimann ; 28.12.1970 ; Zum Burgschemm 40 ; 85098 ; Großmehring ; 08407 / 24788824 ; 0152 / 1508409 ; 08407 / 28984335 ; jaqueline.reimann@mail.xyz ; ja
396 ; Frau ; Dr. ; Carolina ; Büttner ; 19.8.1921 ; Piusallee 115 ; 91620 ; Ohrenbach ; 09865 / 2379234 ; 0175 / 2941492 ; 09865 / 30303720 ; c.buettner@mail.xyz ; ja
397 ; Herr ; Dr. ; Thies ; Pena ; 6.8.1978 ; Liboristr. 97 ; 87778 ; Stetten ; 08261 / 4742432 ; 0167 / 9616589 ; 08261 / 12596986 ; t.pena@mail.xyz ; ja
398 ; Herr ; Prof. ; Marc ; Lippert ; 16.10.1924 ; Merheimer Str. 38 ; 23845 ; Dreggers ; 04551 / 70107072 ; 0154 / 3471293 ; 04551 / 6496779 ; m.lippert@mail.xyz ; ja
399 ; Frau ; Dr. ; Leoni ; Weber ; 8.1.1947 ; Böttcherstr. 13 ; 18528 ; Parchtitz ; 03838 / 8448979 ; 0161 / 4635577 ; 03838 / 99114077 ; leoni.weber@mail.xyz ; ja
400 ; Frau ; Dr. ; Teresa ; Parker ; 18.3.1936 ; Friesenring 100a ; 71282 ; Hemmingen ; 07150 / 64845081 ; 0169 / 7661970 ; 07150 / 59851991 ; teresa.parker@mail.xyz ; ja
401 ; Herr ; Prof. ; Willy ; Briggs ; 11.2.1999 ; Meinertzstr. 13 ; 24407 ; Rabenkirchen-Faulück ; 04642 / 15002670 ; 0153 / 2578161 ; 04642 / 4178963 ; w.briggs@mail.xyz ; ja
402 ; Frau ; Prof. ; Nadin ; Deppe ; 20.4.1996 ; Meesenstiege 67 ; 56472 ; Stockhausen-Illfurth ; 02661 / 72018330 ; 0159 / 2194365 ; 02661 / 98706209 ; n.deppe@mail.xyz ; ja
403 ; Frau ; Dr. ; Katja ; Lammert ; 6.5.1962 ; Papenbusch 172a ; 28239 ; Bremen ; 0421 / 93363385 ; 0163 / 5456705 ; 0421 / 45250640 ; k.lammert@mail.xyz ; ja
404 ; Frau ; Dr. ; Lilli ; Lüke ; 25.10.1985 ; Tondernstr. 137 ; 85123 ; Karlskron ; 08450 / 82984019 ; 0153 / 1973857 ; 08450 / 99551301 ; l.lueke@mail.xyz ; ja
405 ; Frau ; Prof. ; Kirsten ; Naber ; 19.5.1998 ; Meckmannweg 193 ; 27446 ; Deinstedt ; 04284 / 93193781 ; 0170 / 3198536 ; 04284 / 1812784 ; k.naber@mail.xyz ; ja
406 ; Frau ; Dr. ; Sylvia ; Hessler ; 11.2.1974 ; Gleueler Str. 28a ; 38375 ; Räbke ; 05355 / 11207223 ; 0153 / 2786773 ; 05355 / 92494535 ; s.hessler@mail.xyz ; ja
407 ; Herr ; Dr. ; Fritz ; Day ; 10.7.1988 ; Schmeddingstr. 7 ; 73572 ; Heuchlingen ; 07174 / 70693221 ; 0177 / 8039305 ; 07174 / 47723396 ; f.day@mail.xyz ; ja
408 ; Herr ; Dr. ; Clemens ; Juergens ; 15.9.1944 ; Gildenstr. 16 ; 72076 ; Tübingen ; 07071 / 50247644 ; 0154 / 5496523 ; 07071 / 55777331 ; clemens.juergens@mail.xyz ; ja
409 ; Herr ; Prof. ; Sven ; Wille ; 15.4.1948 ; Studtstr. 58 ; 25492 ; Heist ; 04122 / 80076273 ; 0167 / 6554130 ; 04122 / 3868922 ; s.wille@mail.xyz ; ja
410 ; Frau ; Dr. ; Chantall ; Barber ; 2.5.1976 ; Drachterstr. 55 ; 09380 ; Thalheim ; 03721 / 19984850 ; 0156 / 6465168 ; 03721 / 55297400 ; chantall.barber@mail.xyz ; ja
411 ; Frau ; Dr. ; Katarina ; Ortiz ; 16.4.1947 ; Deutz-Kalker Str. 64 ; 94579 ; Zenting ; 09907 / 80748953 ; 0171 / 6950841 ; 09907 / 52490518 ; k.ortiz@mail.xyz ; ja
412 ; Herr ; Dr. ; Miguel ; Raith ; 1.4.1958 ; Enschedeweg 85 ; 24794 ; Borgstedt ; 04356 / 88745628 ; 0177 / 7598404 ; 04356 / 73639156 ; miguel.raith@mail.xyz ; ja
413 ; Herr ; Dr. ; Rainer ; Schilf ; 12.12.1946 ; Hensenstr. 121 ; 71570 ; Oppenweiler ; 07191 / 58285782 ; 0156 / 7230191 ; 07191 / 95329282 ; r.schilf@mail.xyz ; ja
414 ; Frau ; Dr. ; Amelie ; Born ; 7.1.1933 ; Försterstr. 5 ; 93466 ; Chamerau ; 09944 / 61193583 ; 0174 / 5270011 ; 09944 / 67772367 ; amelie.born@mail.xyz ; ja
415 ; Frau ; Dr. ; Jette ; Seiler ; 25.2.1978 ; Weißenburgstr. 57 ; 23936 ; Börzow ; 03881 / 7001207 ; 0163 / 8074842 ; 03881 / 56207560 ; j.seiler@mail.xyz ; ja
416 ; Frau ; Dr. ; Jonna ; Kohler ; 21.3.1985 ; Salzmannstr. 80 ; 24616 ; Armstedt ; 04192 / 12393810 ; 0155 / 4515480 ; 04192 / 34303834 ; j.kohler@mail.xyz ; ja
417 ; Herr ; Dr. ; Curt ; Bär ; 3.1.1978 ; Gartenstr. 60 ; 54673 ; Ammeldingen ; 06564 / 79214284 ; 0173 / 7789729 ; 06564 / 6248818 ; curt.baer@mail.xyz ; ja
418 ; Frau ; Dr. ; Joana ; Warnecke ; 15.5.1930 ; Sentmaringer Weg 140 ; 75172 ; Pforzheim ; 07231 / 97913024 ; 0172 / 5515446 ; 07231 / 705119 ; j.warnecke@mail.xyz ; ja
419 ; Herr ; Dr. ; Fabio ; Tewes ; 14.1.1933 ; Dorbaumstr. 58 ; 57572 ; Harbach ; 02741 / 39094929 ; 0175 / 9551174 ; 02741 / 38787996 ; fabio.tewes@mail.xyz ; ja
420 ; Herr ; Dr. ; Alexander ; Hofer ; 10.3.1948 ; Zum Burgschemm 96 ; 86925 ; Fuchstal ; 08243 / 77665424 ; 0178 / 5823391 ; 08243 / 95087187 ; a.hofer@mail.xyz ; ja
421 ; Herr ; Dr. ; Till ; Axmann ; 22.9.1966 ; Studtstr. 21 ; 95490 ; Mistelgau ; 09279 / 17086088 ; 0165 / 4806884 ; 09279 / 45956637 ; t.axmann@mail.xyz ; ja
422 ; Herr ; Dr. ; Ricardo ; Schüssler ; 15.4.1950 ; Parkallee 35 ; 07318 ; Saalfeld ; 03671 / 91823492 ; 0166 / 9388882 ; 03671 / 18271118 ; r.schuessler@mail.xyz ; ja
423 ; Herr ; Dr. ; Mads ; Rupp ; 4.6.1965 ; Bohlweg 5 ; 85716 ; Unterschleißheim ; 089 / 20418627 ; 0175 / 5726299 ; 089 / 32774696 ; m.rupp@mail.xyz ; ja
424 ; Frau ; Prof. ; Kira ; Philipp ; 10.8.1958 ; Ossenkampstiege 89a ; 74245 ; Löwenstein ; 07130 / 16822723 ; 0175 / 7934848 ; 07130 / 74599189 ; kira.philipp@mail.xyz ; ja
425 ; Frau ; Dr. ; Rebekka ; Ries ; 28.12.1986 ; Carossastr. 60 ; 54634 ; Oberstedem ; 06561 / 35979727 ; 0166 / 7464409 ; 06561 / 81365927 ; r.ries@mail.xyz ; ja
426 ; Frau ; Prof. ; Caja ; Wüst ; 25.8.1971 ; Rüschhausweg 112 ; 83708 ; Kreuth ; 08029 / 10099373 ; 0153 / 1318154 ; 08029 / 49791136 ; c.wuest@mail.xyz ; ja
427 ; Frau ; Dr. ; Anabel ; Wessels ; 21.6.1932 ; Kirchstr. 117 ; 54426 ; Dhronecken ; 06504 / 61910260 ; 0161 / 6598801 ; 06504 / 80610611 ; anabel.wessels@mail.xyz ; ja
428 ; Herr ; Dr. ; Friedrich ; Reim ; 1.10.1936 ; Stettiner Str. 70 ; 01277 ; Dresden ; 0351 / 96935446 ; 0150 / 6323206 ; 0351 / 27087035 ; friedrich.reim@mail.xyz ; ja
429 ; Frau ; Dr. ; Marlene ; Budde ; 19.12.1986 ; Am Grauen Stein 184 ; 06120 ; Halle ; 0345 / 94710180 ; 0159 / 2094492 ; 0345 / 75901757 ; marlene.budde@mail.xyz ; ja
430 ; Herr ; Dr. ; Detlev ; Haberland ; 24.5.1960 ; Am Burloh 187 ; 59557 ; Lippstadt ; 02941 / 42106181 ; 0153 / 3050011 ; 02941 / 46903256 ; detlev.haberland@mail.xyz ; ja
431 ; Frau ; Dr. ; Julia ; Balzer ; 24.8.1969 ; Münzstr. 178 ; 86956 ; Schongau ; 08861 / 31096920 ; 0177 / 4384444 ; 08861 / 62226819 ; julia.balzer@mail.xyz ; ja
432 ; Herr ; Prof. ; Til ; Kampmann ; 9.5.1970 ; Baumberger Str. 54 ; 91741 ; Theilenhofen ; 09834 / 90108189 ; 0150 / 2059741 ; 09834 / 10638136 ; t.kampmann@mail.xyz ; ja
433 ; Frau ; Dr. ; Theresa ; Price ; 26.10.1981 ; Wolbecker Str. 83 ; 36154 ; Hosenfeld ; 06650 / 51831776 ; 0173 / 8077409 ; 06650 / 23992836 ; t.price@mail.xyz ; ja
434 ; Herr ; Prof. ; Jonathan ; Hafner ; 9.4.1921 ; Königsberger Str. 28 ; 90607 ; Rückersdorf ; 0911 / 61193026 ; 0163 / 1428896 ; 0911 / 10747808 ; j.hafner@mail.xyz ; ja
435 ; Frau ; Dr. ; Ayleen ; Räder ; 20.4.1945 ; Münzstr. 54 ; 54456 ; Onsdorf ; 06584 / 33188105 ; 0162 / 7413151 ; 06584 / 26936776 ; a.raeder@mail.xyz ; ja
436 ; Frau ; Dr. ; Joelina ; Schütt ; 19.4.1951 ; Düsseldorfer Str. 31 ; 86833 ; Ettringen ; 08249 / 5924617 ; 0170 / 7272888 ; 08249 / 4503717 ; j.schuett@mail.xyz ; ja
437 ; Herr ; Dr. ; Luke ; Springer ; 22.7.1931 ; Friedrich-Ebert-Str. 146 ; 79292 ; Pfaffenweiler ; 07664 / 49954307 ; 0155 / 6259348 ; 07664 / 74178414 ; luke.springer@mail.xyz ; ja
438 ; Herr ; Dr. ; Lennox ; Wimmer ; 12.5.1998 ; Horstmarer Landweg 167 ; 44867 ; Bochum ; 0234 / 29106615 ; 0156 / 6796192 ; 0234 / 66209864 ; lennox.wimmer@mail.xyz ; ja
439 ; Herr ; Dr. ; Ingo ; Neugebauer ; 10.10.1963 ; Rektoratsweg 99 ; 47877 ; Willich ; 02154,02156 / 5410506 ; 0155 / 8278452 ; 02154,02156 / 41432182 ; ingo.neugebauer@mail.xyz ; ja
440 ; Herr ; Dr. ; Levin ; Schröter ; 11.3.1987 ; Innsbruckweg 2 ; 54578 ; Wiesbaum ; 06593 / 21741297 ; 0177 / 5702921 ; 06593 / 5388841 ; levin.schroeter@mail.xyz ; ja
441 ; Frau ; Dr. ; Jessica ; Geier ; 22.11.1987 ; Handorfer Str. 127 ; 83233 ; Bernau am Chiemsee ; 08051 / 47674410 ; 0159 / 7869351 ; 08051 / 88562581 ; jessica.geier@mail.xyz ; ja
442 ; Frau ; Dr. ; Janine ; Reese ; 25.2.1984 ; Mondstr. 163 ; 42109 ; Wuppertal ; 0202 / 64912237 ; 0162 / 9743940 ; 0202 / 17476771 ; janine.reese@mail.xyz ; ja
443 ; Frau ; Dr. ; Liah ; Lamers ; 27.7.1977 ; Heroldstr. 193 ; 56829 ; Pommern ; 02672 / 29327283 ; 0159 / 8215434 ; 02672 / 99565491 ; l.lamers@mail.xyz ; ja
444 ; Herr ; Dr. ; Rafael ; Struck ; 6.7.1979 ; Dorbaumstr. 188 ; 23881 ; Borstorf ; 04542 / 78688446 ; 0158 / 2619882 ; 04542 / 707093 ; r.struck@mail.xyz ; ja
445 ; Frau ; Prof. ; Katarina ; Hughes ; 2.4.1959 ; Im Draum 90 ; 55595 ; Braunweiler ; 0671 / 15377880 ; 0155 / 9351470 ; 0671 / 47805922 ; k.hughes@mail.xyz ; ja
446 ; Frau ; Prof. ; Annalena ; Denecke ; 17.5.1923 ; Kempener Str. 128 ; 85116 ; Egweil ; 08424 / 97608043 ; 0161 / 2654254 ; 08424 / 47299782 ; annalena.denecke@mail.xyz ; ja
447 ; Frau ; Dr. ; Julie ; Böhmer ; 15.7.1980 ; Merheimer Str. 78 ; 06727 ; Nonnewitz ; 03441 / 55467654 ; 0174 / 4878770 ; 03441 / 94325156 ; julie.boehmer@mail.xyz ; ja
448 ; Frau ; Dr. ; Nelly ; Lamm ; 4.2.1965 ; Hüfferstr. 181 ; 88212 ; Ravensburg ; 0751 / 68901427 ; 0161 / 4516045 ; 0751 / 12705322 ; nelly.lamm@mail.xyz ; ja
449 ; Herr ; Dr. ; Tim ; Karcher ; 3.7.1992 ; Gartenstr. 178 ; 24340 ; Windeby ; 04351 / 43421347 ; 0173 / 2859841 ; 04351 / 59311787 ; tim.karcher@mail.xyz ; ja
450 ; Frau ; Prof. ; Ronja ; Demmler ; 26.3.1947 ; Hölkenbusch 34 ; 59939 ; Olsberg ; 02962 / 2188247 ; 0156 / 6770916 ; 02962 / 38689855 ; ronja.demmler@mail.xyz ; ja
451 ; Herr ; Dr. ; Robin ; Caspari ; 13.5.1930 ; Kriegerweg 75 ; 17089 ; Bartow ; 03965 / 49022088 ; 0159 / 4408629 ; 03965 / 2213256 ; r.caspari@mail.xyz ; ja
452 ; Herr ; Prof. ; Curt ; Lau ; 11.5.1954 ; Ripenhorst 17 ; 04289 ; Leipzig ; 0341 / 25204596 ; 0170 / 1458089 ; 0341 / 29795935 ; c.lau@mail.xyz ; ja
453 ; Frau ; Dr. ; Katharina ; Sell ; 11.6.1922 ; Von-der-Tinnen-Str. 2 ; 35287 ; Amöneburg ; 06429 / 22207571 ; 0168 / 3246098 ; 06429 / 25287693 ; katharina.sell@mail.xyz ; ja
454 ; Herr ; Dr. ; Walther ; Price ; 20.9.1985 ; Johann-Krane-Weg 98 ; 24891 ; Struxdorf ; 04623 / 62121856 ; 0158 / 4412116 ; 04623 / 34015055 ; w.price@mail.xyz ; ja
455 ; Frau ; Dr. ; Barbara ; Römer ; 8.7.1951 ; Johanniterstr. 33 ; 95100 ; Selb ; 09287 / 31573040 ; 0177 / 1192474 ; 09287 / 31189717 ; b.roemer@mail.xyz ; ja
456 ; Herr ; Prof. ; Levin ; Marx ; 17.10.1967 ; Sanddornweg 175 ; 95679 ; Waldershof ; 09231 / 48359175 ; 0153 / 5160024 ; 09231 / 12784983 ; l.marx@mail.xyz ; ja
457 ; Frau ; Dr. ; Annabel ; Ebinger ; 4.4.1966 ; Widdeshover Weg 24 ; 65558 ; Flacht ; 06430 / 58738444 ; 0154 / 6817484 ; 06430 / 55708868 ; a.ebinger@mail.xyz ; ja
458 ; Frau ; Dr. ; Milena ; Zimmermann ; 3.3.1992 ; Dreilinden 47 ; 82441 ; Ohlstadt ; 08841 / 69776688 ; 0172 / 1121477 ; 08841 / 98763965 ; m.zimmermann@mail.xyz ; ja
459 ; Frau ; Prof. ; Lorena ; Harms ; 7.11.1999 ; Weserstr. 40 ; 24939 ; Flensburg ; 0461 / 21056712 ; 0153 / 8794737 ; 0461 / 40955797 ; l.harms@mail.xyz ; ja
460 ; Frau ; Dr. ; Olivia ; Maisch ; 20.8.1920 ; Königsberger Str. 116 ; 55422 ; Breitscheid ; 06721 / 13282353 ; 0153 / 1252353 ; 06721 / 81131488 ; olivia.maisch@mail.xyz ; ja
461 ; Frau ; Dr. ; Clara ; Haberland ; 2.4.1970 ; Hülsebrockstr. 27 ; 55118 ; Mainz am Rhein ; 06131 / 95430242 ; 0165 / 4451847 ; 06131 / 48382183 ; c.haberland@mail.xyz ; ja
462 ; Frau ; Prof. ; Anke ; Lippert ; 4.7.1956 ; Schiffahrter Damm 15 ; 07389 ; Grobengereuth ; 03647 / 1114104 ; 0168 / 2641299 ; 03647 / 93457086 ; anke.lippert@mail.xyz ; ja
463 ; Herr ; Dr. ; Damian ; Gehrmann ; 19.7.1954 ; Westenkamp 131a ; 56357 ; Gemmerich ; 06772 / 62953672 ; 0155 / 1355019 ; 06772 / 728579 ; d.gehrmann@mail.xyz ; ja
464 ; Frau ; Prof. ; Gabriele ; Teichert ; 25.10.1973 ; Hindenburgplatz 9a ; 32549 ; Bad Oeynhausen ; 05731 / 60430252 ; 0168 / 1102482 ; 05731 / 17169980 ; gabriele.teichert@mail.xyz ; ja
465 ; Frau ; Dr. ; Mandy ; Wald ; 13.7.2000 ; Wollinstr. 76 ; 56271 ; Maroth ; 02626 / 87811890 ; 0177 / 9357186 ; 02626 / 81436539 ; mandy.wald@mail.xyz ; ja
466 ; Herr ; Prof. ; Mattis ; Demmel ; 20.4.1946 ; Am Blütenhain 11 ; 91452 ; Wilhermsdorf ; 09102 / 68876725 ; 0167 / 3350650 ; 09102 / 57967352 ; mattis.demmel@mail.xyz ; ja
467 ; Herr ; Prof. ; Emil ; Wimmer ; 9.6.1941 ; Ölbergstr. 11 ; 93348 ; Kirchdorf ; 09444 / 62214965 ; 0178 / 7154266 ; 09444 / 64244071 ; emil.wimmer@mail.xyz ; ja
468 ; Herr ; Dr. ; Thies ; Deiss ; 12.11.1949 ; Flaßkuhl 36 ; 63875 ; Mespelbrunn ; 06092 / 51968613 ; 0157 / 3927346 ; 06092 / 19825638 ; thies.deiss@mail.xyz ; ja
469 ; Herr ; Dr. ; Luis ; Vogl ; 25.2.1955 ; Overbergstr. 134 ; 97497 ; Dingolshausen ; 09382 / 70413485 ; 0159 / 2400196 ; 09382 / 6055803 ; l.vogl@mail.xyz ; ja
