Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
355 ; Frau ; Prof. ; Josephine ; Boos ; 21.5.1933 ; Rosenplatz 126 ; 27432 ; Hipstedt ; 04768 / 55696340 ; 0167 / 4428619 ; 04768 / 6243006 ; josephine.boos@mail.xyz ; ja
356 ; Herr ; Dr. ; Yannic ; Kolb ; 21.7.1955 ; An Lyskirchen 26 ; 90469 ; Nürnberg ; 0911 / 47521259 ; 0178 / 1614330 ; 0911 / 25514319 ; y.kolb@mail.xyz ; ja
357 ; Herr ; Dr. ; Phil ; Kröber ; 24.11.1950 ; Böttcherstr. 158 ; 79848 ; Bonndorf ; 07703 / 28165512 ; 0173 / 1588316 ; 07703 / 45042421 ; p.kroeber@mail.xyz ; ja
358 ; Herr ; Prof. ; Juri ; Ferber ; 17.6.1983 ; Rennbahnstr. 109 ; 31199 ; Diekholzen ; 05121 / 54499377 ; 0158 / 1748868 ; 05121 / 20232366 ; juri.ferber@mail.xyz ; ja
359 ; Frau ; Dr. ; Chantale ; Seibel ; 12.5.1986 ; Soester Str. 105 ; 85567 ; Grafing ; 08092 / 15745644 ; 0170 / 2997593 ; 08092 / 94864078 ; c.seibel@mail.xyz ; ja
360 ; Frau ; Dr. ; Chantale ; Acker ; 25.10.1947 ; Theodor-Heuss-Ring 101 ; 29394 ; Lüder ; 05824 / 41691204 ; 0174 / 8004957 ; 05824 / 91094086 ; c.acker@mail.xyz ; ja
361 ; Herr ; Dr. ; Mathies ; Reisch ; 10.6.1927 ; Innsbruckweg 69 ; 25836 ; Osterhever ; 04865 / 90622425 ; 0160 / 9215573 ; 04865 / 89232812 ; m.reisch@mail.xyz ; ja
362 ; Herr ; Dr. ; Norbert ; Perkins ; 5.2.1947 ; Cheruskerstr. 1 ; 91096 ; Möhrendorf ; 09131 / 6722883 ; 0152 / 9424490 ; 09131 / 11078488 ; n.perkins@mail.xyz ; ja
363 ; Herr ; Dr. ; David ; Morrison ; 12.5.1987 ; Hüfferstr. 156 ; 57639 ; Rodenbach ; 02684 / 33943395 ; 0152 / 1574831 ; 02684 / 23631554 ; d.morrison@mail.xyz ; ja
364 ; Herr ; Dr. ; John ; Stiller ; 5.4.1961 ; Zum Burgschemm 179a ; 29472 ; Damnatz ; 05861 / 86472594 ; 0151 / 5655054 ; 05861 / 67104695 ; j.stiller@mail.xyz ; ja
365 ; Herr ; Dr. ; Sam ; Langhans ; 17.7.1977 ; Fresnostr. 174 ; 56288 ; Michelbach ; 06762 / 75018645 ; 0170 / 4992769 ; 06762 / 2175844 ; sam.langhans@mail.xyz ; ja
366 ; Herr ; Dr. ; Phillipp ; Martin ; 8.3.1976 ; Emdener Str. 183 ; 91286 ; Obertrubach ; 09245 / 12626301 ; 0166 / 9556281 ; 09245 / 4214913 ; phillipp.martin@mail.xyz ; ja
367 ; Herr ; Dr. ; Julien ; Stevenson ; 3.8.1924 ; Augustastr. 197 ; 12529 ; Schönefeld ; 030 / 38910764 ; 0170 / 7005141 ; 030 / 23234976 ; julien.stevenson@mail.xyz ; ja
368 ; Frau ; Prof. ; Marike ; Schöne ; 23.2.1961 ; Hoove 174 ; 54413 ; Rascheid ; 06503 / 60330427 ; 0167 / 6654431 ; 06503 / 87316819 ; m.schoene@mail.xyz ; ja
369 ; Frau ; Dr. ; Lilly ; Seubert ; 18.5.1983 ; Sanddornweg 89 ; 44265 ; Dortmund ; 0231 / 91097676 ; 0176 / 8209762 ; 0231 / 2379194 ; lilly.seubert@mail.xyz ; ja
370 ; Herr ; Dr. ; Nicholas ; Seeliger ; 15.9.1957 ; Maximilianstr. 168 ; 86500 ; Kutzenhausen ; 08238 / 39930801 ; 0157 / 3835684 ; 08238 / 5015844 ; n.seeliger@mail.xyz ; ja
371 ; Herr ; Dr. ; Luka ; Stadler ; 12.3.1957 ; Angelmodder Weg 189 ; 87437 ; Kempten ; 0831 / 58772585 ; 0170 / 4662068 ; 0831 / 72623888 ; luka.stadler@mail.xyz ; ja
372 ; Frau ; Dr. ; Ruth ; Bächle ; 28.5.1924 ; Dahlienweg 131 ; 66894 ; Langwieden ; 06372 / 6176599 ; 0153 / 4441483 ; 06372 / 26689621 ; ruth.baechle@mail.xyz ; ja
373 ; Herr ; Dr. ; Mark ; Böttner ; 10.3.1962 ; Speestr. - 18 ; 13158 ; Rosenthal ; 030 / 9503541 ; 0177 / 8743075 ; 030 / 95461835 ; m.boettner@mail.xyz ; ja
374 ; Frau ; Dr. ; Larissa ; Schwegler ; 8.11.1980 ; Dreilinden 73 ; 17291 ; Prenzlau ; 03984 / 55102169 ; 0164 / 8111437 ; 03984 / 7516985 ; l.schwegler@mail.xyz ; ja
375 ; Frau ; Dr. ; Lisa ; Schwerdtfeger ; 25.2.1945 ; Magdalenenstr. 109 ; 89176 ; Asselfingen ; 07345 / 74997555 ; 0154 / 4132912 ; 07345 / 6031868 ; lisa.schwerdtfeger@mail.xyz ; ja
376 ; Herr ; Dr. ; Bennett ; Hock ; 17.3.1959 ; Hüfferstr. 32 ; 25551 ; Schlotfeld ; 04826 / 71491830 ; 0159 / 5767625 ; 04826 / 55206749 ; bennett.hock@mail.xyz ; ja
377 ; Herr ; Dr. ; Mathies ; Kamp ; 17.11.1964 ; Kirchstr. 194 ; 29664 ; Walsrode ; 05161 / 20349929 ; 0155 / 8388605 ; 05161 / 84212187 ; m.kamp@mail.xyz ; ja
378 ; Frau ; Prof. ; Luise ; Taube ; 14.3.1967 ; Dachsleite 119 ; 06118 ; Halle ; 0345 / 34092619 ; 0177 / 1350044 ; 0345 / 65073121 ; l.taube@mail.xyz ; ja
379 ; Herr ; Prof. ; Ali ; Thomas ; 15.4.1973 ; Bernhard-Poether-Str. 77 ; 64560 ; Riedstadt ; 06158 / 63750301 ; 0155 / 8799883 ; 06158 / 21570386 ; ali.thomas@mail.xyz ; ja
380 ; Frau ; Dr. ; Emilie ; Genz ; 10.6.1995 ; Rottkamp 43 ; 13439 ; Wittenau ; 030 / 76078599 ; 0178 / 5312095 ; 030 / 11690639 ; e.genz@mail.xyz ; ja
381 ; Herr ; Prof. ; Lewin ; Behnke ; 2.1.1928 ; Elsa-Brändström-Weg 84 ; 64404 ; Bickenbach ; 06257 / 38104956 ; 0159 / 8831739 ; 06257 / 2513807 ; lewin.behnke@mail.xyz ; ja
382 ; Herr ; Prof. ; Alex ; Landau ; 23.1.1993 ; Düesbergweg 152 ; 48455 ; Bad Bentheim ; 05922 / 45769230 ; 0167 / 5561997 ; 05922 / 92774581 ; a.landau@mail.xyz ; ja
383 ; Herr ; Dr. ; Frederik ; Bamberger ; 20.2.1969 ; Langeworth 101 ; 99986 ; Oppershausen ; 03601 / 40854802 ; 0172 / 7101067 ; 03601 / 65659585 ; frederik.bamberger@mail.xyz ; ja
384 ; Herr ; Dr. ; Maurice ; Stephens ; 3.3.1955 ; Speestr. - 106 ; 54655 ; Usch ; 06563 / 59467612 ; 0179 / 5716861 ; 06563 / 53581193 ; m.stephens@mail.xyz ; ja
385 ; Herr ; Dr. ; Jeremy ; Rivera ; 23.3.1933 ; Im Haubenfeld 185 ; 88677 ; Markdorf ; 07544 / 87554003 ; 0175 / 1568366 ; 07544 / 91815703 ; j.rivera@mail.xyz ; ja
386 ; Frau ; Dr. ; Sophia ; Reinsch ; 18.1.1966 ; Telemannstr. 176 ; 25718 ; Friedrichskoog ; 04854 / 89010515 ; 0171 / 2857496 ; 04854 / 65014430 ; s.reinsch@mail.xyz ; ja
387 ; Frau ; Dr. ; Luisa ; Mader ; 16.5.1975 ; Schiffahrter Damm 116 ; 13129 ; Blankenburg ; 030 / 40925605 ; 0155 / 8156808 ; 030 / 89617448 ; luisa.mader@mail.xyz ; ja
388 ; Frau ; Dr. ; Ida ; Hines ; 14.1.1929 ; Skagerrakstr. 57 ; 57612 ; Kroppach ; 02662 / 99033807 ; 0150 / 4670675 ; 02662 / 2453308 ; i.hines@mail.xyz ; ja
389 ; Herr ; Dr. ; Patrik ; Mücke ; 12.6.1963 ; Immelmannstr. 147 ; 21524 ; Brunstorf ; 04151 / 32165940 ; 0178 / 1281913 ; 04151 / 76516288 ; p.muecke@mail.xyz ; ja
390 ; Frau ; Dr. ; Leonie ; Mayr ; 16.10.1977 ; Am Filk 157 ; 44309 ; Dortmund ; 0231 / 21801852 ; 0155 / 2917333 ; 0231 / 6090102 ; leonie.mayr@mail.xyz ; ja
391 ; Herr ; Dr. ; Jean ; McKinney ; 6.9.1974 ; Friedrich-Ebert-Str. 184 ; 08412 ; Werdau ; 03761 / 93021038 ; 0175 / 8061386 ; 03761 / 1589447 ; j.mckinney@mail.xyz ; ja
392 ; Frau ; Dr. ; Anabel ; Estrada ; 16.5.1937 ; Meckmannweg 138 ; 91093 ; Heßdorf ; 09135 / 72253132 ; 0159 / 7913600 ; 09135 / 42665620 ; a.estrada@mail.xyz ; ja
393 ; Frau ; Dr. ; Anja ; Born ; 16.3.1949 ; Lassallestr. 132 ; 23911 ; Kittlitz ; 04546 / 57996890 ; 0161 / 9869548 ; 04546 / 1888521 ; anja.born@mail.xyz ; ja
394 ; Frau ; Dr. ; Klaudia ; Späth ; 24.9.1989 ; Offerkämpe 134 ; 56379 ; Geilnau ; 06432 / 36470637 ; 0161 / 5152899 ; 06432 / 5317197 ; k.spaeth@mail.xyz ; ja
395 ; Herr ; Dr. ; Julien ; Salewski ; 22.8.1921 ; Telemannstr. 98 ; 56288 ; Lahr ; 02672 / 86855548 ; 0156 / 1018019 ; 02672 / 82725041 ; julien.salewski@mail.xyz ; ja
396 ; Frau ; Dr. ; Emmely ; Wright ; 16.2.1986 ; Hindenburgplatz 69 ; 92342 ; Freystadt ; 09179 / 47611459 ; 0178 / 4460441 ; 09179 / 48984835 ; e.wright@mail.xyz ; ja
397 ; Frau ; Dr. ; Carin ; Pena ; 3.3.1943 ; Soetenkamp 48 ; 23556 ; Lübeck ; 0451 / 57533666 ; 0158 / 5596275 ; 0451 / 2715166 ; c.pena@mail.xyz ; ja
398 ; Frau ; Dr. ; Hildegard ; Heyder ; 22.11.1920 ; Janningsweg 30 ; 27243 ; Beckeln ; 04434 / 71755748 ; 0173 / 3297446 ; 04434 / 66126232 ; h.heyder@mail.xyz ; ja
399 ; Frau ; Dr. ; Anja ; Siekmann ; 7.9.1928 ; Weißenburgstr. 54 ; 25821 ; Vollstedt ; 04671 / 69036007 ; 0162 / 3534899 ; 04671 / 49615368 ; a.siekmann@mail.xyz ; ja
400 ; Herr ; Dr. ; Marten ; Larson ; 19.2.1936 ; Maximilianstr. 95 ; 63846 ; Laufach ; 06093 / 20578840 ; 0151 / 7912966 ; 06093 / 28422338 ; m.larson@mail.xyz ; ja
401 ; Herr ; Dr. ; Marcus ; Tobias ; 15.2.1946 ; Breslauer Str. 37 ; 83313 ; Siegsdorf ; 08662 / 90261955 ; 0156 / 9615677 ; 08662 / 21027791 ; m.tobias@mail.xyz ; ja
402 ; Herr ; Dr. ; Steven ; Horn ; 27.6.1950 ; Rohrkampstr. 198 ; 13086 ; Weißensee ; 030 / 40853377 ; 0165 / 8110588 ; 030 / 53503148 ; s.horn@mail.xyz ; ja
403 ; Herr ; Dr. ; Jannis ; Eden ; 22.10.1968 ; Dachsleite 35 ; 14715 ; Milower Land ; 03386 / 59035353 ; 0162 / 3273874 ; 03386 / 3410247 ; jannis.eden@mail.xyz ; ja
404 ; Frau ; Dr. ; Cathrin ; Jörg ; 4.5.1982 ; Arnheimweg 104 ; 79871 ; Eisenbach ; 07657 / 85355754 ; 0176 / 6178281 ; 07657 / 55937467 ; cathrin.joerg@mail.xyz ; ja
405 ; Herr ; Dr. ; Jan ; Greiner ; 11.7.1934 ; Meinertzstr. 54 ; 59969 ; Bromskirchen ; 02984 / 68863396 ; 0173 / 3913977 ; 02984 / 54346989 ; j.greiner@mail.xyz ; ja
406 ; Frau ; Dr. ; Annabell ; Pusch ; 4.5.1986 ; An den Mühlen 117 ; 25875 ; Schobüll ; 04841 / 12142442 ; 0168 / 1240536 ; 04841 / 72006149 ; a.pusch@mail.xyz ; ja
407 ; Frau ; Dr. ; Katja ; Morton ; 12.9.1966 ; Hoove 5 ; 72406 ; Bisingen ; 07476 / 41914345 ; 0163 / 4834869 ; 07476 / 37877366 ; katja.morton@mail.xyz ; ja
408 ; Herr ; Dr. ; Christof ; Thiel ; 5.11.1982 ; Westenkamp 51 ; 27804 ; Berne ; 04406 / 6989400 ; 0151 / 5927530 ; 04406 / 2547302 ; c.thiel@mail.xyz ; ja
409 ; Frau ; Dr. ; Lara ; Lamb ; 28.4.1929 ; Christinastr. 69 ; 55481 ; Metzenhausen ; 06763 / 81188594 ; 0156 / 4046212 ; 06763 / 84996034 ; l.lamb@mail.xyz ; ja
410 ; Frau ; Prof. ; Christine ; Bischof ; 6.1.1926 ; Weißenburgstr. 27 ; 82166 ; Gräfelfing ; 089 / 88104149 ; 0173 / 6638211 ; 089 / 79926925 ; c.bischof@mail.xyz ; ja
411 ; Herr ; Dr. ; Fabio ; Müller ; 22.8.1925 ; Ostlandstr. 59 ; 55578 ; Wolfsheim ; 06701 / 26403298 ; 0150 / 8507364 ; 06701 / 54530238 ; fabio.mueller@mail.xyz ; ja
412 ; Frau ; Prof. ; Yasmin ; Burns ; 2.6.1996 ; Cheruskerstr. 151 ; 88250 ; Weingarten ; 0751 / 64768709 ; 0151 / 3502594 ; 0751 / 42427872 ; yasmin.burns@mail.xyz ; ja
413 ; Frau ; Dr. ; Carlotta ; Zeidler ; 12.7.1942 ; Sophienstr. 72 ; 53520 ; Rodder ; 02691 / 36036758 ; 0150 / 6390492 ; 02691 / 81703274 ; carlotta.zeidler@mail.xyz ; ja
414 ; Herr ; Dr. ; Lothar ; Bohn ; 11.12.1931 ; Heroldstr. 54 ; 95152 ; Selbitz ; 09280 / 32299156 ; 0170 / 2921478 ; 09280 / 13624322 ; lothar.bohn@mail.xyz ; ja
415 ; Frau ; Dr. ; Tabea ; Eberhardt ; 5.11.1992 ; Im Stemmen 127 ; 76771 ; Hördt ; 07272 / 64974752 ; 0169 / 8613976 ; 07272 / 58849873 ; t.eberhardt@mail.xyz ; ja
416 ; Frau ; Dr. ; Emilia ; Wade ; 25.10.1972 ; Rennbahnstr. 151 ; 98678 ; Sachsenbrunn ; 03686 / 75039374 ; 0173 / 7189413 ; 03686 / 34566029 ; e.wade@mail.xyz ; ja
417 ; Herr ; Dr. ; Jeremie ; Welch ; 24.7.1962 ; Soetenkamp 196 ; 55270 ; Engelstadt ; 06725 / 43525328 ; 0171 / 4697424 ; 06725 / 52538747 ; j.welch@mail.xyz ; ja
418 ; Frau ; Dr. ; Sandra ; Parks ; 11.10.1982 ; Mecklenbecker Str. 179 ; 54314 ; Greimerath ; 06589 / 53235140 ; 0173 / 9846830 ; 06589 / 64568319 ; sandra.parks@mail.xyz ; ja
419 ; Herr ; Dr. ; Jeremy ; Rice ; 22.3.1946 ; Mariendorfer Str. 145 ; 99867 ; Gotha ; 03621 / 2314116 ; 0153 / 5720008 ; 03621 / 36465304 ; jeremy.rice@mail.xyz ; ja
420 ; Frau ; Dr. ; Anouk ; Sandmann ; 2.9.1939 ; Kempener Str. 145 ; 07389 ; Seisla ; 03647 / 24908290 ; 0179 / 3621101 ; 03647 / 8757582 ; a.sandmann@mail.xyz ; ja
421 ; Herr ; Dr. ; Enrico ; Breidenbach ; 11.11.1927 ; Kreuzstr. 57 ; 36275 ; Kirchheim ; 06625 / 90132004 ; 0156 / 7945722 ; 06625 / 49894036 ; e.breidenbach@mail.xyz ; ja
422 ; Frau ; Dr. ; Nadin ; Ochsen ; 28.7.1939 ; Wiedehagen 171 ; 27412 ; Hepstedt ; 04283 / 25975193 ; 0178 / 8222823 ; 04283 / 24285858 ; n.ochsen@mail.xyz ; ja
423 ; Frau ; Dr. ; Kira ; Saupe ; 23.3.1963 ; Theodor-Heuss-Ring 163 ; 67685 ; Erzenhausen ; 06374 / 30958928 ; 0164 / 5366873 ; 06374 / 10173792 ; kira.saupe@mail.xyz ; ja
424 ; Frau ; Prof. ; Anabel ; Zeidler ; 23.1.1920 ; Telemannstr. 130 ; 19069 ; Alt Meteln ; 03867 / 59224123 ; 0170 / 5122069 ; 03867 / 63351444 ; a.zeidler@mail.xyz ; ja
425 ; Frau ; Dr. ; Magdalena ; Held ; 18.6.1936 ; Am Dornbusch 44 ; 13503 ; Tegel ; 030 / 87384762 ; 0178 / 2284801 ; 030 / 35049371 ; m.held@mail.xyz ; ja
426 ; Herr ; Dr. ; Chris ; Kehl ; 28.2.1967 ; Marderweg 158 ; 02785 ; Olbersdorf ; 03583 / 41405011 ; 0155 / 4707377 ; 03583 / 37221974 ; chris.kehl@mail.xyz ; ja
427 ; Frau ; Dr. ; Lucy ; Loos ; 3.5.1927 ; Ringelnatzstr. 133 ; 39124 ; Magdeburg ; 0391 / 65404343 ; 0164 / 6652568 ; 0391 / 18539713 ; lucy.loos@mail.xyz ; ja
428 ; Frau ; Prof. ; Saskia ; Häusler ; 11.1.1946 ; Carossastr. 161 ; 47877 ; Schiefbahn ; 02154 / 45275377 ; 0172 / 7268600 ; 02154 / 99126286 ; s.haeusler@mail.xyz ; ja
429 ; Herr ; Dr. ; Jakob ; Böhme ; 26.7.1935 ; Eibenweg 198 ; 88699 ; Frickingen ; 07554 / 94906454 ; 0167 / 6640725 ; 07554 / 30092483 ; j.boehme@mail.xyz ; ja
430 ; Herr ; Dr. ; Leo ; Lerch ; 5.8.1978 ; Grevener Str. 172 ; 55497 ; Schnorbach ; 06764 / 65689396 ; 0172 / 3006271 ; 06764 / 5298584 ; leo.lerch@mail.xyz ; ja
431 ; Herr ; Dr. ; Max ; Radermacher ; 3.4.1999 ; Kriegerweg 25 ; 57638 ; Neitersen ; 02681 / 86111604 ; 0179 / 5144176 ; 02681 / 24932065 ; m.radermacher@mail.xyz ; ja
432 ; Herr ; Dr. ; Leonard ; Kaul ; 26.10.1935 ; Telgenweg 9 ; 56237 ; Breitenau ; 02623 / 48558126 ; 0165 / 4088688 ; 02623 / 79456577 ; l.kaul@mail.xyz ; ja
433 ; Herr ; Dr. ; Kjell ; Hipp ; 20.8.1976 ; Weserstr. 40 ; 26897 ; Hilkenbrook ; 05955 / 19229386 ; 0151 / 1381545 ; 05955 / 77249070 ; k.hipp@mail.xyz ; ja
434 ; Frau ; Dr. ; Tara ; Lopez ; 23.6.1931 ; Agrippastr. 40 ; 86857 ; Hurlach ; 08248 / 84152821 ; 0153 / 5673881 ; 08248 / 68682888 ; t.lopez@mail.xyz ; ja
435 ; Frau ; Dr. ; Anneliese ; Bohn ; 22.6.1996 ; Josef-Suwelack-Weg 179 ; 24977 ; Grundhof ; 04636 / 56734688 ; 0174 / 5795809 ; 04636 / 43990731 ; anneliese.bohn@mail.xyz ; ja
436 ; Frau ; Dr. ; Elke ; Layer ; 3.2.1991 ; Gleueler Str. 118 ; 56357 ; Lollschied ; 02604 / 21707745 ; 0150 / 6036608 ; 02604 / 3260663 ; e.layer@mail.xyz ; ja
437 ; Frau ; Prof. ; Renate ; Kämmerer ; 5.12.1982 ; Unter Kahlenhausen 33 ; 39638 ; Hemstedt ; 03907 / 67608705 ; 0162 / 9527194 ; 03907 / 67149214 ; renate.kaemmerer@mail.xyz ; ja
438 ; Frau ; Dr. ; Chiara ; Fink ; 7.1.1951 ; Hüfferstr. 121 ; 09306 ; Erlau ; 03727 / 8977693 ; 0167 / 8824808 ; 03727 / 9361437 ; chiara.fink@mail.xyz ; ja
439 ; Frau ; Dr. ; Judith ; Heinrichs ; 18.4.1945 ; Schmeddingstr. 62 ; 48143 ; Münster ; 0251 / 62828768 ; 0177 / 4308969 ; 0251 / 81764912 ; j.heinrichs@mail.xyz ; ja
440 ; Frau ; Dr. ; Jessica ; Reimann ; 7.5.1954 ; Heisstr. 188 ; 56291 ; Pfalzfeld ; 06747 / 39548136 ; 0168 / 3457255 ; 06747 / 42216422 ; jessica.reimann@mail.xyz ; ja
441 ; Frau ; Dr. ; Ursula ; Traut ; 4.2.1938 ; Hillscheider Weg 155 ; 24253 ; Fahren ; 04344 / 24630455 ; 0176 / 3067677 ; 04344 / 97071103 ; u.traut@mail.xyz ; ja
442 ; Herr ; Dr. ; Fabian ; Huth ; 7.5.1944 ; Enschedeweg 10 ; 64293 ; Darmstadt ; 06151 / 66696175 ; 0171 / 3775414 ; 06151 / 14450158 ; f.huth@mail.xyz ; ja
443 ; Herr ; Dr. ; Dustin ; Seidl ; 11.1.1934 ; Ripenhorst 167 ; 67744 ; Kappeln ; 06382 / 99142445 ; 0169 / 9685300 ; 06382 / 39397428 ; dustin.seidl@mail.xyz ; ja
444 ; Frau ; Dr. ; Philine ; Oppermann ; 8.5.1954 ; Arnheimweg 178 ; 74629 ; Pfedelbach ; 07941 / 23991406 ; 0150 / 4337135 ; 07941 / 54048662 ; p.oppermann@mail.xyz ; ja
445 ; Frau ; Dr. ; Aleyna ; Preis ; 14.9.1997 ; Idenbrockplatz 75 ; 56858 ; Sankt Aldegund ; 06542 / 2637366 ; 0176 / 7222002 ; 06542 / 17201470 ; a.preis@mail.xyz ; ja
446 ; Herr ; Dr. ; Gert ; Scholl ; 24.3.1992 ; Langestr. 114 ; 18182 ; Rostock ; 0381 / 81920921 ; 0164 / 3292667 ; 0381 / 59664563 ; g.scholl@mail.xyz ; ja
447 ; Frau ; Dr. ; Sarah ; Ehrlich ; 11.6.1977 ; Münsterstr. 130 ; 76833 ; Siebeldingen ; 06341 / 10934417 ; 0163 / 2555823 ; 06341 / 50147935 ; s.ehrlich@mail.xyz ; ja
448 ; Frau ; Dr. ; Lya ; Wiest ; 25.4.1958 ; Ringelnatzstr. 69 ; 56729 ; Ettringen ; 02651 / 65013928 ; 0154 / 3805672 ; 02651 / 16340364 ; l.wiest@mail.xyz ; ja
449 ; Herr ; Dr. ; Günther ; Pawlowski ; 14.6.1965 ; Enschedeweg 119 ; 24813 ; Schülp ; 04331 / 18765429 ; 0169 / 5675305 ; 04331 / 37315755 ; g.pawlowski@mail.xyz ; ja
450 ; Frau ; Dr. ; Aileen ; Newton ; 1.10.1946 ; Unter Kahlenhausen 180 ; 70794 ; Filderstadt ; 0711 / 48095876 ; 0161 / 5152761 ; 0711 / 61422595 ; a.newton@mail.xyz ; ja
451 ; Herr ; Prof. ; Anton ; Schweer ; 21.10.1939 ; Idenbrockplatz 20 ; 36272 ; Niederaula ; 06625 / 12888484 ; 0161 / 4194342 ; 06625 / 703501 ; a.schweer@mail.xyz ; ja
452 ; Herr ; Dr. ; Ullrich ; Kegel ; 1.11.1989 ; Hindenburgplatz 120 ; 26219 ; Bösel ; 04494 / 1032115 ; 0175 / 7827770 ; 04494 / 93119984 ; u.kegel@mail.xyz ; ja
453 ; Herr ; Dr. ; Günther ; Fröhlich ; 21.5.1928 ; Schubertstr. 143 ; 74538 ; Rosengarten ; 0791 / 46986196 ; 0161 / 2684488 ; 0791 / 60380320 ; guenther.froehlich@mail.xyz ; ja
454 ; Herr ; Dr. ; Nico ; Ludolf ; 22.5.1983 ; Bernhard-Poether-Str. 51 ; 42285 ; Wuppertal ; 0202 / 37501253 ; 0163 / 4586500 ; 0202 / 43186832 ; n.ludolf@mail.xyz ; ja
455 ; Frau ; Dr. ; Marieke ; Paulsen ; 24.1.1995 ; Hirseweg 115 ; 79356 ; Eichstetten am Kaiserstuhl ; 07663 / 1870928 ; 0173 / 9133304 ; 07663 / 12853757 ; marieke.paulsen@mail.xyz ; ja
456 ; Frau ; Dr. ; Isabel ; Ramsey ; 2.8.1969 ; Kriegerweg 34 ; 20038 ; Hamburg ; 040 / 54404578 ; 0157 / 9899671 ; 040 / 38400669 ; i.ramsey@mail.xyz ; ja
457 ; Frau ; Dr. ; Melanie ; Koch ; 17.12.1957 ; Eulenbergstr. 139 ; 86159 ; Augsburg ; 0821 / 37612186 ; 0178 / 8765621 ; 0821 / 30758800 ; melanie.koch@mail.xyz ; ja
458 ; Herr ; Dr. ; Kian ; Heckmann ; 19.9.1975 ; Rennbahnstr. 40 ; 34454 ; Landau ; 05696 / 11928568 ; 0162 / 2310242 ; 05696 / 42687007 ; kian.heckmann@mail.xyz ; ja
459 ; Herr ; Dr. ; Yannick ; Bäcker ; 14.11.1920 ; Horstmarer Landweg 190 ; 85305 ; Jetzendorf ; 08137 / 37652775 ; 0154 / 1845767 ; 08137 / 71866534 ; yannick.baecker@mail.xyz ; ja
460 ; Frau ; Prof. ; Marlis ; Kasten ; 27.1.1975 ; Telgenweg 167 ; 25368 ; Kiebitzreihe ; 04121 / 44295009 ; 0176 / 8340187 ; 04121 / 79283940 ; marlis.kasten@mail.xyz ; ja
461 ; Herr ; Dr. ; Siegfried ; Brosch ; 7.1.1936 ; Langestr. 92 ; 56370 ; Eisighofen ; 06486 / 52705460 ; 0170 / 3331383 ; 06486 / 77933213 ; s.brosch@mail.xyz ; ja
462 ; Herr ; Dr. ; André ; Beer ; 22.4.1992 ; Albachtener Str. 184a ; 24960 ; Munkbrarup ; 04636 / 18917438 ; 0173 / 6788228 ; 04636 / 50036106 ; andre.beer@mail.xyz ; ja
463 ; Herr ; Dr. ; André ; Zenker ; 19.4.1990 ; Werseblick 2 ; 56412 ; Niederelbert ; 02602 / 80620937 ; 0156 / 4014262 ; 02602 / 28850691 ; a.zenker@mail.xyz ; ja
464 ; Herr ; Dr. ; Gerd ; Raiba ; 15.11.1980 ; Zur Wiese 78 ; 38312 ; Cramme ; 05334 / 2501088 ; 0176 / 3574698 ; 05334 / 21359159 ; gerd.raiba@mail.xyz ; ja
465 ; Herr ; Dr. ; Kevin ; Bartl ; 11.12.1983 ; Am Getterbach 117 ; 56459 ; Langenhahn ; 02663 / 32571701 ; 0159 / 5796927 ; 02663 / 70098816 ; kevin.bartl@mail.xyz ; ja
466 ; Frau ; Dr. ; Neele ; Arndt ; 6.5.1977 ; Steinkamp 163 ; 82057 ; Icking ; 08178 / 73204953 ; 0157 / 2304428 ; 08178 / 17957146 ; neele.arndt@mail.xyz ; ja
467 ; Herr ; Dr. ; Andreas ; Fleck ; 26.6.1996 ; Dorotheenstr. 46 ; 97724 ; Burglauer ; 09733 / 20781696 ; 0175 / 1329820 ; 09733 / 24224300 ; a.fleck@mail.xyz ; ja
468 ; Herr ; Dr. ; Antonio ; Steinke ; 26.10.1947 ; Münzstr. 140 ; 31226 ; Peine ; 05171 / 38358749 ; 0178 / 9506169 ; 05171 / 9173342 ; antonio.steinke@mail.xyz ; ja
469 ; Frau ; Prof. ; Kiara ; Weiß ; 3.9.1958 ; Kriegerweg 103 ; 29690 ; Essel ; 05071 / 75205004 ; 0166 / 9182019 ; 05071 / 2336644 ; k.weiss@mail.xyz ; ja
470 ; Herr ; Dr. ; Maxim ; Hausmann ; 24.12.1920 ; Gildenstr. 22 ; 21079 ; Hausbruch ; 040 / 70753492 ; 0161 / 4296804 ; 040 / 54991171 ; m.hausmann@mail.xyz ; ja
471 ; Herr ; Dr. ; Klaas ; Widmann ; 6.1.1981 ; Scheibenstr. 109 ; 69250 ; Schönau ; 06228 / 78222101 ; 0167 / 8612505 ; 06228 / 45189983 ; k.widmann@mail.xyz ; ja
472 ; Frau ; Dr. ; Olivia ; Garbe ; 28.3.1962 ; Tondernstr. 76 ; 88138 ; Sigmarszell ; 08389 / 21162056 ; 0170 / 2856263 ; 08389 / 15980978 ; olivia.garbe@mail.xyz ; ja
473 ; Herr ; Dr. ; Marc ; Fricke ; 3.9.1994 ; Emdener Str. 89a ; 84051 ; Essenbach ; 08703 / 51340209 ; 0155 / 7699617 ; 08703 / 62408340 ; m.fricke@mail.xyz ; ja
