Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
353 ; Herr ; Dr. ; Mohammed ; Schwertfeger ; 21.12.1947 ; Kapellenstr. 89 ; 47559 ; Kranenburg ; 02826 / 28940558 ; 0171 / 7425006 ; 02826 / 75900790 ; mohammed.schwertfeger@mail.xyz ; ja
354 ; Frau ; Prof. ; Theresa ; Rühl ; 28.10.1934 ; Im Stemmen 48 ; 56357 ; Hainau ; 06772 / 16960735 ; 0152 / 9376098 ; 06772 / 44751487 ; t.ruehl@mail.xyz ; ja
355 ; Herr ; Dr. ; Rüdiger ; Sievert ; 20.4.1965 ; Goebenstr. 114 ; 56357 ; Niederwallmenach ; 06772 / 77711890 ; 0152 / 1196762 ; 06772 / 20816201 ; r.sievert@mail.xyz ; ja
356 ; Herr ; Prof. ; Alexander ; Busche ; 8.9.1988 ; Avendruper Str. 10 ; 31096 ; Weenzen ; 05185 / 85081898 ; 0176 / 3632481 ; 05185 / 81229558 ; a.busche@mail.xyz ; ja
357 ; Herr ; Dr. ; Lennart ; Siegle ; 17.8.1949 ; Nauheimer Str. 132 ; 83569 ; Vogtareuth ; 08038 / 36335034 ; 0158 / 6458515 ; 08038 / 41033975 ; lennart.siegle@mail.xyz ; ja
358 ; Frau ; Dr. ; Lucy ; Rasche ; 19.8.1931 ; Wormser Str. 3 ; 84088 ; Neufahrn ; 08773 / 77459046 ; 0164 / 2309531 ; 08773 / 56428825 ; lucy.rasche@mail.xyz ; ja
359 ; Frau ; Prof. ; Dagmar ; Singh ; 10.4.1982 ; Eulenbergstr. 73 ; 55288 ; Partenheim ; 06732 / 34217024 ; 0153 / 3976183 ; 06732 / 53317914 ; dagmar.singh@mail.xyz ; ja
360 ; Frau ; Dr. ; Charlotte ; Lawson ; 14.6.1944 ; Ostmarkstr. 152 ; 69242 ; Mühlhausen ; 06222 / 25247043 ; 0178 / 4708209 ; 06222 / 46280085 ; charlotte.lawson@mail.xyz ; ja
361 ; Herr ; Dr. ; Bernhardt ; Jäckel ; 4.1.1991 ; Hüfferstr. 46 ; 32351 ; Stemwede ; 05773 / 24207031 ; 0163 / 7638235 ; 05773 / 12274568 ; b.jaeckel@mail.xyz ; ja
362 ; Frau ; Prof. ; Louise ; Kretschmer ; 12.12.1965 ; Münsterstr. 34 ; 54675 ; Roth an der Our ; 06564 / 83172164 ; 0171 / 8251663 ; 06564 / 19927711 ; l.kretschmer@mail.xyz ; ja
363 ; Herr ; Dr. ; Georg ; Zorn ; 16.5.1996 ; Zur Wiese 95 ; 95700 ; Neusorg ; 09234 / 26930565 ; 0160 / 1450456 ; 09234 / 42569619 ; g.zorn@mail.xyz ; ja
364 ; Frau ; Prof. ; Greta ; Feld ; 2.10.1951 ; Erikahof 142 ; 91731 ; Langfurth ; 09856 / 42401542 ; 0158 / 2327783 ; 09856 / 56519354 ; greta.feld@mail.xyz ; ja
365 ; Frau ; Prof. ; Theresa ; Bretschneider ; 2.1.1959 ; Emdener Str. 185 ; 82418 ; Murnau am Staffelsee ; 08841 / 79291155 ; 0152 / 6364474 ; 08841 / 82641758 ; t.bretschneider@mail.xyz ; ja
366 ; Herr ; Dr. ; Bernhardt ; Eberl ; 13.1.1922 ; Florentine-Eichler-Str. 67 ; 91361 ; Pinzberg ; 09191 / 80447765 ; 0154 / 1375263 ; 09191 / 88613862 ; bernhardt.eberl@mail.xyz ; ja
367 ; Herr ; Dr. ; Carsten ; Rauch ; 17.1.1955 ; Langeworth 177a ; 23899 ; Besenthal ; 04547 / 38445227 ; 0157 / 7296096 ; 04547 / 95402283 ; c.rauch@mail.xyz ; ja
368 ; Herr ; Dr. ; Constantin ; Eckart ; 27.7.1978 ; Werseblick 128 ; 54558 ; Gillenfeld ; 06573 / 73813570 ; 0156 / 8924901 ; 06573 / 59881199 ; c.eckart@mail.xyz ; ja
369 ; Frau ; Prof. ; Kimberly ; Neuhaus ; 27.12.1939 ; Olpener Str. 17 ; 06792 ; Sandersdorf-Anhalt ; 03493 / 6942814 ; 0159 / 8168524 ; 03493 / 96788553 ; kimberly.neuhaus@mail.xyz ; ja
370 ; Herr ; Dr. ; Joerg ; Kemmer ; 5.8.1950 ; Im Sonnentau 36 ; 29488 ; Lübbow ; 05843 / 98553099 ; 0165 / 6919931 ; 05843 / 2928231 ; j.kemmer@mail.xyz ; ja
371 ; Frau ; Dr. ; Bettina ; Schulze ; 4.8.1972 ; Morthorststr. 85 ; 46286 ; Lembeck ; 02369 / 63756480 ; 0169 / 6239841 ; 02369 / 93783277 ; b.schulze@mail.xyz ; ja
372 ; Frau ; Prof. ; Teresa ; Hirt ; 5.12.1995 ; Rohrkampstr. 88 ; 57520 ; Neunkhausen ; 02661 / 13592486 ; 0167 / 4888507 ; 02661 / 81716063 ; teresa.hirt@mail.xyz ; ja
373 ; Herr ; Dr. ; Constantin ; Seewald ; 13.6.1937 ; An den Mühlen 152 ; 30177 ; Hannover ; 0511 / 23691979 ; 0158 / 9495190 ; 0511 / 24761377 ; c.seewald@mail.xyz ; ja
374 ; Frau ; Dr. ; Miriam ; Morgan ; 13.2.1946 ; Soetenkamp 116 ; 63694 ; Limeshain ; 06047 / 35222304 ; 0160 / 8189420 ; 06047 / 75779070 ; m.morgan@mail.xyz ; ja
375 ; Frau ; Dr. ; Bärbel ; Krings ; 21.10.1922 ; Düsseldorfer Str. 40 ; 67278 ; Bockenheim an der Weinstraße ; 06359 / 99570824 ; 0179 / 4161862 ; 06359 / 77145747 ; baerbel.krings@mail.xyz ; ja
376 ; Frau ; Dr. ; Annalena ; Wachter ; 2.11.1945 ; Christinastr. 147 ; 64658 ; Fürth ; 06253 / 27994221 ; 0159 / 6121814 ; 06253 / 92003448 ; a.wachter@mail.xyz ; ja
377 ; Frau ; Dr. ; Merle ; Gall ; 19.8.1929 ; Landoisstr. 90 ; 38461 ; Danndorf ; 05364 / 22161716 ; 0157 / 2271082 ; 05364 / 87229052 ; merle.gall@mail.xyz ; ja
378 ; Herr ; Prof. ; Timo ; Moritz ; 24.5.1929 ; An den Mühlen 78a ; 21524 ; Brunstorf ; 04151 / 50387185 ; 0159 / 1319152 ; 04151 / 16055555 ; timo.moritz@mail.xyz ; ja
379 ; Frau ; Dr. ; Annika ; Hennig ; 3.7.1952 ; Altenhofer Weg 28 ; 29416 ; Klein Gartz ; 03901 / 90135916 ; 0156 / 4294254 ; 03901 / 2066442 ; annika.hennig@mail.xyz ; ja
380 ; Frau ; Dr. ; Sigrid ; Graham ; 8.12.1950 ; Kurneystr. 39 ; 56357 ; Auel ; 06771 / 18582328 ; 0168 / 6560343 ; 06771 / 25679560 ; sigrid.graham@mail.xyz ; ja
381 ; Frau ; Dr. ; Margarethe ; Barnett ; 24.12.1949 ; Heinrichstr. 28 ; 73489 ; Jagstzell ; 07967 / 32909180 ; 0173 / 2143325 ; 07967 / 37200858 ; m.barnett@mail.xyz ; ja
382 ; Herr ; Dr. ; Manfred ; Fritsch ; 22.3.1947 ; Nienkamp 132 ; 04600 ; Altenburg ; 03447 / 41602345 ; 0156 / 9758328 ; 03447 / 17957205 ; m.fritsch@mail.xyz ; ja
383 ; Herr ; Dr. ; Leander ; Lamers ; 14.10.1943 ; Scheibenstr. 134 ; 03238 ; Lugau ; 03531 / 34148831 ; 0153 / 1177694 ; 03531 / 57906297 ; l.lamers@mail.xyz ; ja
384 ; Herr ; Prof. ; Alfred ; Frank ; 18.2.1946 ; Hillscheider Weg 137a ; 16248 ; Niederfinow ; 03334 / 4248021 ; 0167 / 2225092 ; 03334 / 19027493 ; alfred.frank@mail.xyz ; ja
385 ; Frau ; Dr. ; Ulrike ; Farmer ; 2.7.1930 ; Dortmunder Str. 31 ; 56288 ; Bell ; 06762 / 16145376 ; 0159 / 4635267 ; 06762 / 37288368 ; ulrike.farmer@mail.xyz ; ja
386 ; Frau ; Dr. ; Alina ; Kanone ; 20.4.1998 ; Hülsebrockstr. 71 ; 55471 ; Wüschheim ; 06761 / 77254732 ; 0157 / 9257487 ; 06761 / 47554528 ; alina.kanone@mail.xyz ; ja
387 ; Herr ; Dr. ; Bernt ; Schultze ; 21.6.1983 ; Möserweg 138 ; 31606 ; Warmsen ; 05767 / 49053768 ; 0173 / 6587648 ; 05767 / 72039823 ; b.schultze@mail.xyz ; ja
388 ; Frau ; Prof. ; Joana ; Moosmann ; 17.6.1976 ; Nienkamp 62 ; 92447 ; Schwarzhofen ; 09672 / 17998341 ; 0156 / 2647646 ; 09672 / 4661476 ; j.moosmann@mail.xyz ; ja
389 ; Frau ; Dr. ; Kaya ; Henning ; 13.2.1996 ; Horstmarer Landweg 194 ; 01619 ; Zeithain ; 03525 / 76423468 ; 0158 / 4439455 ; 03525 / 55851842 ; kaya.henning@mail.xyz ; ja
390 ; Herr ; Dr. ; Bennet ; Sabine ; 9.10.1983 ; Zum Guten Hirten 116 ; 54516 ; Wittlich ; 06571 / 46549853 ; 0171 / 6574376 ; 06571 / 74521747 ; bennet.sabine@mail.xyz ; ja
391 ; Herr ; Dr. ; Carsten ; Hilgers ; 23.3.1939 ; Kurneystr. 15 ; 08209 ; Auerbach ; 03744 / 20630028 ; 0150 / 1235109 ; 03744 / 87276791 ; carsten.hilgers@mail.xyz ; ja
392 ; Herr ; Dr. ; Dirk ; Schwörer ; 11.4.1934 ; Hermann-Treff-Weg 13 ; 66359 ; Bous ; 06834 / 46780600 ; 0167 / 8222557 ; 06834 / 18991470 ; dirk.schwoerer@mail.xyz ; ja
393 ; Herr ; Prof. ; Robert ; Französisch ; 24.1.1936 ; Rosenplatz 141 ; 74374 ; Zaberfeld ; 07046 / 80000299 ; 0161 / 4530840 ; 07046 / 97351971 ; robert.franzoesisch@mail.xyz ; ja
394 ; Herr ; Dr. ; Matteo ; Carpenter ; 1.11.1980 ; Schiffahrter Damm 66 ; 93462 ; Lam ; 09943 / 62221761 ; 0169 / 6162302 ; 09943 / 84023011 ; m.carpenter@mail.xyz ; ja
395 ; Frau ; Dr. ; Sofia ; Fenner ; 20.1.1922 ; Vorgebirgstr. 4 ; 24852 ; Eggebek ; 04609 / 79159923 ; 0165 / 9492242 ; 04609 / 60436082 ; sofia.fenner@mail.xyz ; ja
396 ; Herr ; Prof. ; Dustin ; Lindner ; 11.3.1992 ; Hüfferstr. 153 ; 74847 ; Obrigheim ; 06261 / 27891636 ; 0154 / 4177004 ; 06261 / 8586379 ; d.lindner@mail.xyz ; ja
397 ; Herr ; Dr. ; Detlev ; Neidhardt ; 15.5.1991 ; Elsa-Brändström-Weg 153 ; 56357 ; Berg ; 06772 / 61140136 ; 0154 / 9639965 ; 06772 / 24142618 ; detlev.neidhardt@mail.xyz ; ja
398 ; Herr ; Dr. ; Robert ; Hanke ; 6.2.2000 ; Dreilinden 143 ; 31177 ; Harsum ; 05127 / 79887471 ; 0178 / 7388882 ; 05127 / 42522725 ; r.hanke@mail.xyz ; ja
399 ; Herr ; Dr. ; Dominik ; Yildiz ; 23.3.1934 ; Johann-Krane-Weg 171a ; 55471 ; Wüschheim ; 06761 / 13913109 ; 0171 / 5616870 ; 06761 / 91743034 ; d.yildiz@mail.xyz ; ja
400 ; Herr ; Dr. ; Pascal ; Strauch ; 21.2.1959 ; Mierendorffstr. 59 ; 77971 ; Kippenheim ; 07825 / 63246574 ; 0160 / 3861683 ; 07825 / 72309957 ; pascal.strauch@mail.xyz ; ja
401 ; Frau ; Prof. ; Kira ; Dunn ; 11.5.1935 ; Havichhorster Mühle 176 ; 85609 ; Aschheim ; 089 / 26504958 ; 0174 / 4085428 ; 089 / 14421387 ; k.dunn@mail.xyz ; ja
402 ; Frau ; Dr. ; Viktoria ; Hensel ; 10.5.1994 ; Meesenstiege 142 ; 56814 ; Ernst ; 02671 / 86347386 ; 0151 / 1905460 ; 02671 / 58556169 ; viktoria.hensel@mail.xyz ; ja
403 ; Frau ; Dr. ; Anastasia ; Engelhardt ; 22.8.2000 ; Salzmannstr. 112a ; 94154 ; Neukirchen vorm Wald ; 08504 / 21760992 ; 0163 / 3324037 ; 08504 / 5036310 ; a.engelhardt@mail.xyz ; ja
404 ; Frau ; Dr. ; Waldtraut ; Christensen ; 23.10.1991 ; Heisstr. 150 ; 54552 ; Dockweiler ; 06595 / 32121472 ; 0169 / 8493834 ; 06595 / 12506932 ; waldtraut.christensen@mail.xyz ; ja
405 ; Frau ; Dr. ; Waltraut ; Rentsch ; 13.10.1997 ; Hoove 99 ; 89426 ; Mödingen ; 09076 / 22339708 ; 0161 / 6595279 ; 09076 / 44023365 ; waltraut.rentsch@mail.xyz ; ja
406 ; Herr ; Dr. ; Marco ; Nitsche ; 12.2.1978 ; Lammerbach 56 ; 88250 ; Weingarten ; 0751 / 48673737 ; 0174 / 2792775 ; 0751 / 28076970 ; marco.nitsche@mail.xyz ; ja
407 ; Frau ; Dr. ; Anne ; Schulz ; 20.8.1951 ; Meinertzstr. 128 ; 56379 ; Obernhof ; 02604 / 63598575 ; 0168 / 3098887 ; 02604 / 61091516 ; anne.schulz@mail.xyz ; ja
408 ; Herr ; Dr. ; Timon ; Fröhlich ; 2.10.1998 ; Merheimer Str. 57 ; 95186 ; Höchstädt ; 09235 / 92864639 ; 0173 / 1116939 ; 09235 / 34981989 ; t.froehlich@mail.xyz ; ja
409 ; Frau ; Dr. ; Clara ; Marshall ; 14.5.1943 ; Mondstr. 53 ; 55234 ; Hochborn ; 06244 / 48385183 ; 0157 / 8473579 ; 06244 / 4257945 ; c.marshall@mail.xyz ; ja
410 ; Frau ; Dr. ; Klaudia ; Behr ; 8.2.1931 ; Arnheimweg 41 ; 25569 ; Krempermoor ; 04824 / 98435016 ; 0175 / 5779215 ; 04824 / 50290606 ; k.behr@mail.xyz ; ja
411 ; Frau ; Dr. ; Lynn ; Gutsche ; 3.5.1980 ; Idenbrockplatz 52 ; 25797 ; Büttlerdeich ; 04839 / 23168118 ; 0172 / 3281998 ; 04839 / 53906875 ; lynn.gutsche@mail.xyz ; ja
412 ; Herr ; Dr. ; Kurt ; Reimann ; 1.3.1938 ; Dachsleite 124 ; 32760 ; Detmold ; 05231 / 87328101 ; 0150 / 4430748 ; 05231 / 34762900 ; kurt.reimann@mail.xyz ; ja
413 ; Frau ; Dr. ; Waltraut ; Hampel ; 3.4.1995 ; Am Grauen Stein 167 ; 54453 ; Nittel ; 06584 / 33170790 ; 0175 / 2349259 ; 06584 / 1926238 ; w.hampel@mail.xyz ; ja
414 ; Frau ; Dr. ; Emmily ; Schön ; 15.3.1978 ; Schmeddingstr. 72 ; 27446 ; Farven ; 04284 / 55995062 ; 0156 / 3700210 ; 04284 / 78426491 ; e.schoen@mail.xyz ; ja
415 ; Herr ; Dr. ; Oskar ; Traub ; 25.11.1965 ; Mindener Str. 5 ; 16259 ; Bad Freienwalde ; 03344 / 80038499 ; 0175 / 2486269 ; 03344 / 78912950 ; o.traub@mail.xyz ; ja
416 ; Frau ; Dr. ; Greta ; Alber ; 25.10.1954 ; Weseler Str. 15 ; 29225 ; Celle ; 05141 / 50107398 ; 0156 / 4341867 ; 05141 / 30151475 ; g.alber@mail.xyz ; ja
417 ; Frau ; Dr. ; Ivonne ; Land ; 26.12.1921 ; Sternstr. 73 ; 67468 ; Neidenfels ; 06325 / 28920454 ; 0172 / 4182544 ; 06325 / 23200096 ; i.land@mail.xyz ; ja
418 ; Frau ; Prof. ; Sandra ; Paulus ; 13.11.1932 ; Kleiner Griechenmarkt 56 ; 96367 ; Tschirn ; 09268 / 55984191 ; 0157 / 3882354 ; 09268 / 10294450 ; sandra.paulus@mail.xyz ; ja
419 ; Herr ; Prof. ; Jesse ; Hipp ; 23.12.1960 ; Kröver Str. 44 ; 16766 ; Oberkrämer ; 03304 / 5361808 ; 0150 / 9634767 ; 03304 / 45807548 ; j.hipp@mail.xyz ; ja
420 ; Herr ; Dr. ; Tom ; Kieslich ; 5.2.1989 ; Max-Winkelmann-Str. 83 ; 46117 ; Oberhausen ; 0208 / 16162738 ; 0170 / 3257792 ; 0208 / 39825616 ; t.kieslich@mail.xyz ; ja
421 ; Frau ; Dr. ; Linn ; Thoma ; 20.9.1933 ; Kurneystr. 168 ; 46236 ; Bottrop ; 02041 / 21386150 ; 0154 / 4935646 ; 02041 / 55315495 ; linn.thoma@mail.xyz ; ja
422 ; Herr ; Prof. ; Aaron ; Sell ; 2.7.1926 ; Am Oedingteich 78 ; 54584 ; Feusdorf ; 06597 / 66464336 ; 0172 / 2565106 ; 06597 / 37994135 ; aaron.sell@mail.xyz ; ja
423 ; Herr ; Dr. ; Marius ; Zauner ; 6.9.1945 ; Skagerrakstr. 52 ; 17309 ; Brietzig ; 03973 / 74295871 ; 0150 / 7190159 ; 03973 / 24192190 ; m.zauner@mail.xyz ; ja
424 ; Frau ; Dr. ; Alicia ; Manske ; 20.7.1982 ; Dortmunder Str. 151 ; 13629 ; Spandau ; 030 / 65588292 ; 0152 / 6196658 ; 030 / 63123561 ; a.manske@mail.xyz ; ja
425 ; Herr ; Dr. ; Jesse ; Edelmann ; 21.5.1972 ; Kempener Str. 87 ; 87733 ; Markt Rettenbach ; 08392 / 7678335 ; 0165 / 1839761 ; 08392 / 98480308 ; jesse.edelmann@mail.xyz ; ja
426 ; Frau ; Dr. ; Emma ; Wieczorek ; 28.12.1927 ; Hacklenburg 183 ; 95695 ; Mähring ; 09639 / 14784311 ; 0153 / 1160060 ; 09639 / 18463257 ; e.wieczorek@mail.xyz ; ja
427 ; Frau ; Dr. ; Nele ; Berry ; 15.3.1972 ; Kapellenstr. 128 ; 34127 ; Kassel ; 0561 / 11400408 ; 0162 / 9631361 ; 0561 / 77981705 ; nele.berry@mail.xyz ; ja
428 ; Herr ; Dr. ; Dominic ; Dehne ; 16.2.1996 ; Kempener Str. 47 ; 23758 ; Wangels ; 04382 / 88518597 ; 0154 / 8671262 ; 04382 / 95971719 ; d.dehne@mail.xyz ; ja
429 ; Herr ; Dr. ; Anton ; Schaller ; 7.12.1955 ; Kappenberger Damm 8 ; 86453 ; Dasing ; 08205 / 44194087 ; 0160 / 5748331 ; 08205 / 40488807 ; anton.schaller@mail.xyz ; ja
430 ; Herr ; Prof. ; Falk ; Kahl ; 7.10.1942 ; Zum Guten Hirten 153 ; 55444 ; Schweppenhausen ; 06724 / 20003268 ; 0162 / 8446366 ; 06724 / 48960501 ; f.kahl@mail.xyz ; ja
431 ; Herr ; Dr. ; Mika ; Potter ; 10.4.1996 ; Lammerbach 35a ; 88633 ; Heiligenberg ; 07554 / 23419828 ; 0154 / 7161254 ; 07554 / 96173735 ; mika.potter@mail.xyz ; ja
432 ; Frau ; Dr. ; Denise ; Eberlein ; 19.4.1925 ; Ringelnatzstr. 25 ; 19071 ; Brüsewitz ; 08567 / 31717383 ; 0163 / 2811358 ; 08567 / 62593274 ; denise.eberlein@mail.xyz ; ja
433 ; Frau ; Dr. ; Nike ; Güttler ; 7.9.1926 ; Horstmarer Landweg 50 ; 65220 ; Taunusstein ; 06128 / 79379280 ; 0154 / 6930894 ; 06128 / 9768921 ; nike.guettler@mail.xyz ; ja
434 ; Frau ; Dr. ; Zoé ; Ebner ; 1.7.1985 ; Schmittingheide 163 ; 61476 ; Kronberg ; 06173 / 56398640 ; 0158 / 9353548 ; 06173 / 49349732 ; z.ebner@mail.xyz ; ja
435 ; Frau ; Dr. ; Hannah ; Senft ; 6.7.1999 ; Mondstr. 10 ; 36163 ; Poppenhausen ; 06658 / 57226467 ; 0166 / 8554705 ; 06658 / 89854915 ; hannah.senft@mail.xyz ; ja
436 ; Frau ; Dr. ; Marion ; Reiff ; 21.12.1996 ; Immelmannstr. 104 ; 57638 ; Obernau ; 02685 / 30098609 ; 0172 / 1290190 ; 02685 / 57624058 ; marion.reiff@mail.xyz ; ja
437 ; Herr ; Dr. ; Phil ; Steinberg ; 27.4.1956 ; Telemannstr. 145 ; 77787 ; Nordrach ; 07838 / 62260760 ; 0179 / 3264192 ; 07838 / 99758627 ; p.steinberg@mail.xyz ; ja
438 ; Frau ; Prof. ; Lene ; Goldmann ; 26.6.1928 ; Hansaring 185 ; 08393 ; Dennheritz ; 03764 / 3425698 ; 0160 / 1015158 ; 03764 / 41777392 ; lene.goldmann@mail.xyz ; ja
439 ; Herr ; Prof. ; Samuel ; Breidenbach ; 3.3.1991 ; Elsa-Brändström-Weg 51a ; 51766 ; Engelskirchen ; 02263 / 45793023 ; 0179 / 7674521 ; 02263 / 43179914 ; samuel.breidenbach@mail.xyz ; ja
440 ; Herr ; Dr. ; Dustin ; Gordon ; 20.4.1969 ; Avendruper Str. 35 ; 54310 ; Menningen an der Sauer ; 06525 / 24429404 ; 0165 / 4888626 ; 06525 / 97575326 ; dustin.gordon@mail.xyz ; ja
441 ; Herr ; Dr. ; Thore ; Hepp ; 16.8.1974 ; Kurze Str. 196a ; 27568 ; Bremerhaven ; 0471 / 14202284 ; 0163 / 9733807 ; 0471 / 98857201 ; t.hepp@mail.xyz ; ja
442 ; Herr ; Dr. ; Julien ; Junge ; 3.4.1930 ; Heisstr. 197 ; 55765 ; Schmißberg ; 06782 / 82961357 ; 0172 / 1809702 ; 06782 / 59208342 ; julien.junge@mail.xyz ; ja
443 ; Frau ; Dr. ; Maja ; Frey ; 21.10.1923 ; Hacklenburg 61 ; 14467 ; Potsdam ; 0331 / 39227993 ; 0175 / 1337445 ; 0331 / 70010423 ; maja.frey@mail.xyz ; ja
444 ; Frau ; Prof. ; Claudia ; Aust ; 13.8.1993 ; Kempener Str. 39 ; 56767 ; Höchstberg ; 02692 / 65012656 ; 0176 / 9251851 ; 02692 / 53309403 ; c.aust@mail.xyz ; ja
445 ; Frau ; Dr. ; Susanne ; Demmler ; 12.9.1956 ; Parkallee 26 ; 19061 ; Schwerin ; 0385 / 4697790 ; 0153 / 8371184 ; 0385 / 32847926 ; susanne.demmler@mail.xyz ; ja
446 ; Frau ; Dr. ; Henriette ; Balz ; 9.6.1939 ; Langestr. 150 ; 61209 ; Echzell ; 06008 / 50870907 ; 0163 / 3786842 ; 06008 / 20092377 ; henriette.balz@mail.xyz ; ja
447 ; Herr ; Prof. ; Hartmut ; Hinkelmann ; 17.10.1925 ; Möserweg 85 ; 04720 ; Döbeln ; 03431 / 23431268 ; 0152 / 5918430 ; 03431 / 90526269 ; h.hinkelmann@mail.xyz ; ja
448 ; Herr ; Dr. ; Lennart ; Blake ; 1.11.1932 ; Weseler Str. 184 ; 19230 ; Kirch Jesar ; 03883 / 30232275 ; 0173 / 1032684 ; 03883 / 64665722 ; l.blake@mail.xyz ; ja
449 ; Frau ; Dr. ; Samira ; Sanchez ; 9.7.1995 ; Stolbergstr. 82 ; 54441 ; Mannebach ; 06581 / 55300484 ; 0169 / 8573443 ; 06581 / 85744395 ; s.sanchez@mail.xyz ; ja
450 ; Herr ; Dr. ; Luke ; Brunner ; 10.12.2000 ; Rinscheweg 194 ; 56472 ; Nisterberg ; 02743 / 69350520 ; 0156 / 6166096 ; 02743 / 38171273 ; luke.brunner@mail.xyz ; ja
451 ; Herr ; Dr. ; Rudolf ; Reichert ; 13.12.1997 ; Albachtener Str. 108 ; 57629 ; Lochum ; 02662 / 6755792 ; 0168 / 5232270 ; 02662 / 78280037 ; rudolf.reichert@mail.xyz ; ja
452 ; Frau ; Dr. ; Doris ; Otto ; 24.7.1968 ; Morthorststr. 27 ; 56316 ; Niederhofen ; 02684 / 50735570 ; 0165 / 6306943 ; 02684 / 63234100 ; doris.otto@mail.xyz ; ja
453 ; Frau ; Dr. ; Irmgard ; Haug ; 10.2.1966 ; Mersmannsstiege 2 ; 56305 ; Puderbach ; 02684 / 55825498 ; 0155 / 1631224 ; 02684 / 8655398 ; irmgard.haug@mail.xyz ; ja
454 ; Frau ; Prof. ; Jessica ; Guzman ; 2.10.1985 ; Havichhorster Mühle 126a ; 63405 ; Hanau ; 06181 / 67430827 ; 0173 / 6970107 ; 06181 / 97659923 ; j.guzman@mail.xyz ; ja
455 ; Herr ; Dr. ; Kristian ; Reinhardt ; 23.9.1953 ; Am Römerhof 182 ; 64354 ; Reinheim ; 06162 / 5869737 ; 0156 / 6594320 ; 06162 / 25565972 ; k.reinhardt@mail.xyz ; ja
456 ; Frau ; Prof. ; Kira ; Barnes ; 20.6.1978 ; Mondstr. 75 ; 02763 ; Bertsdorf-Hörnitz ; 03583 / 65656141 ; 0158 / 8925084 ; 03583 / 74006618 ; k.barnes@mail.xyz ; ja
457 ; Herr ; Dr. ; Danny ; Kelley ; 2.9.1926 ; Teutonenstr. 128 ; 40472 ; Düsseldorf ; 0211 / 72779858 ; 0152 / 9376111 ; 0211 / 67794436 ; danny.kelley@mail.xyz ; ja
458 ; Frau ; Dr. ; Beate ; Classen ; 12.12.1961 ; Innsbruckweg 52 ; 60322 ; Frankfurt am Main ; 069 / 24173546 ; 0178 / 3314753 ; 069 / 10950857 ; b.classen@mail.xyz ; ja
459 ; Herr ; Dr. ; Wilhelm ; Kallweit ; 19.7.1951 ; Guntherstr. 146 ; 08491 ; Limbach ; 03765 / 85795006 ; 0164 / 7357183 ; 03765 / 18444283 ; wilhelm.kallweit@mail.xyz ; ja
460 ; Herr ; Dr. ; Roman ; Weigand ; 4.7.1955 ; Von-der-Tinnen-Str. 177 ; 94267 ; Prackenbach ; 09942 / 12534391 ; 0153 / 6704633 ; 09942 / 82373141 ; r.weigand@mail.xyz ; ja
461 ; Herr ; Dr. ; Maximilian ; Byrd ; 25.8.1993 ; Am Blütenhain 120 ; 39264 ; Nutha ; 03923 / 49833004 ; 0152 / 4004976 ; 03923 / 76877088 ; m.byrd@mail.xyz ; ja
462 ; Herr ; Dr. ; Kilian ; Schäffler ; 26.11.1934 ; Werseblick 15 ; 35392 ; Gießen ; 0641 / 86219571 ; 0165 / 4702858 ; 0641 / 38210249 ; k.schaeffler@mail.xyz ; ja
463 ; Herr ; Prof. ; Norbert ; Demuth ; 27.4.1920 ; Rennbahnstr. 16 ; 71101 ; Schönaich ; 07031 / 5698171 ; 0173 / 5128056 ; 07031 / 54164469 ; norbert.demuth@mail.xyz ; ja
464 ; Frau ; Dr. ; Antonia ; Bachmann ; 26.4.1971 ; Dahlweg 167a ; 19069 ; Zickhusen ; 03867 / 64691666 ; 0153 / 3144248 ; 03867 / 96719952 ; a.bachmann@mail.xyz ; ja
465 ; Frau ; Dr. ; Frieda ; Herzberg ; 13.10.1970 ; Speestr. - 55 ; 23919 ; Berkenthin ; 04544 / 94939914 ; 0169 / 7562987 ; 04544 / 62715064 ; frieda.herzberg@mail.xyz ; ja
466 ; Frau ; Dr. ; Kimberley ; Normann ; 18.6.1962 ; Alte Apotheke 108a ; 55624 ; Weitersbach ; 06544 / 27281790 ; 0174 / 2971205 ; 06544 / 23463532 ; k.normann@mail.xyz ; ja
467 ; Herr ; Dr. ; Filip ; Andreas ; 7.8.1939 ; Gartenstr. 39 ; 91080 ; Spardorf ; 09131 / 47132744 ; 0150 / 5023573 ; 09131 / 71379976 ; filip.andreas@mail.xyz ; ja
468 ; Frau ; Dr. ; Nina ; Deininger ; 11.5.1924 ; Starweg 198 ; 84189 ; Wurmsham ; 08745 / 344860 ; 0157 / 2338514 ; 08745 / 29996427 ; n.deininger@mail.xyz ; ja
469 ; Frau ; Prof. ; Margot ; Degner ; 18.11.1998 ; Mierendorffstr. 196 ; 21423 ; Drage ; 04177 / 89908129 ; 0156 / 8888415 ; 04177 / 85069933 ; m.degner@mail.xyz ; ja
470 ; Frau ; Dr. ; Laila ; Hein ; 24.4.1997 ; Merheimer Str. 83 ; 54570 ; Berlingen ; 06591 / 46833834 ; 0168 / 7030670 ; 06591 / 98255224 ; laila.hein@mail.xyz ; ja
