Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
354 ; Frau ; Dr. ; Jasmin ; Katz ; 28.11.1958 ; Magdalenenstr. 69 ; 71131 ; Unterjettingen ; 07452 / 18828241 ; 0166 / 2816530 ; 07452 / 41441693 ; jasmin.katz@mail.xyz ; ja
355 ; Herr ; Dr. ; Jona ; Perkins ; 9.3.1963 ; Ostlandstr. 169 ; 67808 ; Bayerfeld-Steckweiler ; 06362 / 6006302 ; 0165 / 8776187 ; 06362 / 60363809 ; j.perkins@mail.xyz ; ja
356 ; Herr ; Dr. ; Dominic ; Landau ; 20.6.1990 ; Jakobusstr. 172 ; 57632 ; Seifen ; 02685 / 71176711 ; 0176 / 2071622 ; 02685 / 81776098 ; d.landau@mail.xyz ; ja
357 ; Herr ; Dr. ; Artur ; Wilke ; 26.2.1990 ; Weißenburgstr. 128 ; 84335 ; Mitterskirchen ; 08725 / 20159360 ; 0151 / 8868521 ; 08725 / 7593406 ; artur.wilke@mail.xyz ; ja
358 ; Herr ; Dr. ; Ali ; Miller ; 23.8.1989 ; Marsweg 196 ; 44577 ; Castrop-Rauxel ; 02305 / 21049755 ; 0160 / 3204290 ; 02305 / 99387076 ; a.miller@mail.xyz ; ja
359 ; Herr ; Dr. ; Jason ; Rosenkranz ; 27.2.1965 ; Mersmannsstiege 173 ; 23858 ; Heidekamp ; 04533 / 5453013 ; 0164 / 6016841 ; 04533 / 34788392 ; jason.rosenkranz@mail.xyz ; ja
360 ; Frau ; Dr. ; Alexandra ; Acar ; 11.11.1988 ; Papenbusch 54 ; 25727 ; Frestedt ; 04830 / 7250112 ; 0156 / 7929258 ; 04830 / 51398383 ; alexandra.acar@mail.xyz ; ja
361 ; Herr ; Dr. ; Marlon ; Merz ; 27.5.1946 ; Friedrich-Ebert-Str. 161 ; 89176 ; Asselfingen ; 07345 / 96506258 ; 0169 / 7831730 ; 07345 / 33218235 ; marlon.merz@mail.xyz ; ja
362 ; Herr ; Dr. ; Felix ; Rasche ; 6.11.1923 ; Oberschlesier Str. 46 ; 95361 ; Ködnitz ; 09221 / 55273068 ; 0163 / 7098586 ; 09221 / 98491609 ; f.rasche@mail.xyz ; ja
363 ; Frau ; Prof. ; Kerstin ; Hofer ; 3.3.1985 ; Breslauer Str. 138 ; 19069 ; Pingelshagen ; 03867 / 64682297 ; 0166 / 3013850 ; 03867 / 85480954 ; kerstin.hofer@mail.xyz ; ja
364 ; Frau ; Dr. ; Elizabeth ; Hinz ; 18.10.1958 ; Paul-Engelhard-Weg 99 ; 10249 ; Berlin ; 030 / 47523245 ; 0170 / 2374000 ; 030 / 51195980 ; elizabeth.hinz@mail.xyz ; ja
365 ; Frau ; Dr. ; Karoline ; Delgado ; 13.6.1936 ; Zur Gräfte 55 ; 64331 ; Weiterstadt ; 06150 / 78944051 ; 0155 / 9038455 ; 06150 / 75441186 ; k.delgado@mail.xyz ; ja
366 ; Herr ; Dr. ; Jesse ; Stevenson ; 5.2.1978 ; Memmertweg 31 ; 97907 ; Hasloch ; 09342 / 38303354 ; 0166 / 5137066 ; 09342 / 34611851 ; jesse.stevenson@mail.xyz ; ja
367 ; Herr ; Dr. ; Erwin ; Hellmann ; 18.6.1936 ; Augustastr. 84 ; 02826 ; Görlitz ; 03581 / 2997285 ; 0150 / 7255553 ; 03581 / 55009920 ; erwin.hellmann@mail.xyz ; ja
368 ; Frau ; Dr. ; Joy ; Sievers ; 9.6.1957 ; Elsa-Brändström-Weg 142 ; 59067 ; Hamm ; 02381 / 15411832 ; 0155 / 2742500 ; 02381 / 19568957 ; joy.sievers@mail.xyz ; ja
369 ; Frau ; Dr. ; Aleyna ; Schwerdtfeger ; 9.9.1982 ; Wörthstr. 193 ; 76764 ; Rheinzabern ; 07272 / 85871399 ; 0171 / 5849985 ; 07272 / 34044253 ; a.schwerdtfeger@mail.xyz ; ja
370 ; Herr ; Dr. ; Leonardo ; Lanz ; 19.9.1985 ; Guntherstr. 134 ; 72359 ; Dotternhausen ; 07427 / 46340271 ; 0173 / 2845082 ; 07427 / 39587958 ; leonardo.lanz@mail.xyz ; ja
371 ; Frau ; Dr. ; Ann ; Pauly ; 11.6.1991 ; Weserstr. 139 ; 63773 ; Goldbach ; 06021 / 5906075 ; 0173 / 9015053 ; 06021 / 14152496 ; ann.pauly@mail.xyz ; ja
372 ; Frau ; Dr. ; Mara ; Reitz ; 10.6.1933 ; Äußere Kanalstr. 55 ; 54298 ; Aach ; 0651 / 83068877 ; 0175 / 8778880 ; 0651 / 64940094 ; m.reitz@mail.xyz ; ja
373 ; Herr ; Dr. ; Konstantin ; Halle ; 26.12.1946 ; Eifelstr. 189 ; 73497 ; Tannhausen ; 07964 / 45121188 ; 0178 / 7776316 ; 07964 / 8352837 ; konstantin.halle@mail.xyz ; ja
374 ; Frau ; Prof. ; Jessika ; Can ; 1.10.1954 ; Holunderweg 67 ; 25923 ; Humptrup ; 04663 / 95982913 ; 0150 / 7749493 ; 04663 / 32263393 ; jessika.can@mail.xyz ; ja
375 ; Frau ; Dr. ; Heike ; Witte ; 1.4.1965 ; Memmertweg 174 ; 09599 ; Freiberg ; 03731 / 61174036 ; 0163 / 9424005 ; 03731 / 99257560 ; h.witte@mail.xyz ; ja
376 ; Herr ; Dr. ; Lasse ; Pahl ; 2.3.1962 ; Westenkamp 84 ; 82409 ; Wildsteig ; 08867 / 39588342 ; 0160 / 6338236 ; 08867 / 82939500 ; lasse.pahl@mail.xyz ; ja
377 ; Frau ; Dr. ; Gisela ; Sprenger ; 18.1.1949 ; Telgenweg 48 ; 75335 ; Dobel ; 07083 / 68700724 ; 0163 / 2039270 ; 07083 / 51466512 ; gisela.sprenger@mail.xyz ; ja
378 ; Frau ; Dr. ; Selin ; Stevens ; 22.9.1990 ; Mecklenbecker Str. 97 ; 73344 ; Gruibingen ; 07335 / 31550679 ; 0178 / 6191656 ; 07335 / 4168434 ; s.stevens@mail.xyz ; ja
379 ; Frau ; Dr. ; Waltraud ; Wegener ; 28.1.1969 ; Pankokstr. 130 ; 55585 ; Norheim ; 06708 / 63502879 ; 0154 / 4712378 ; 06708 / 32334483 ; waltraud.wegener@mail.xyz ; ja
380 ; Frau ; Dr. ; Erica ; Büscher ; 16.10.1950 ; Landoisstr. 129 ; 64385 ; Reichelsheim ; 06164 / 86483400 ; 0156 / 5796766 ; 06164 / 22425491 ; erica.buescher@mail.xyz ; ja
381 ; Frau ; Dr. ; Margot ; Ehrhardt ; 5.3.1951 ; Telemannstr. 120 ; 55758 ; Wirschweiler ; 06785 / 65925555 ; 0158 / 6076483 ; 06785 / 62078292 ; m.ehrhardt@mail.xyz ; ja
382 ; Frau ; Prof. ; Celina ; Höck ; 15.7.1947 ; Werseblick 113 ; 64584 ; Biebesheim am Rhein ; 06258 / 46933793 ; 0155 / 2471459 ; 06258 / 67928862 ; celina.hoeck@mail.xyz ; ja
383 ; Herr ; Prof. ; Carl ; Shelton ; 24.6.1924 ; Liboristr. 67 ; 02708 ; Großschweidnitz ; 03585 / 5044275 ; 0157 / 5210148 ; 03585 / 69957688 ; carl.shelton@mail.xyz ; ja
384 ; Frau ; Dr. ; Sarah ; Greene ; 12.10.1940 ; Friedrich-Ebert-Str. 138 ; 56357 ; Miehlen ; 06772 / 34553328 ; 0164 / 8253924 ; 06772 / 43815393 ; sarah.greene@mail.xyz ; ja
385 ; Herr ; Dr. ; Heinz ; Denker ; 18.10.1958 ; Tondernstr. 117 ; 84175 ; Gerzen ; 08744 / 42935911 ; 0178 / 6327086 ; 08744 / 71109086 ; h.denker@mail.xyz ; ja
386 ; Frau ; Dr. ; Rita ; Petermann ; 14.4.1986 ; Offerkämpe 152 ; 46354 ; Südlohn ; 02862 / 53311312 ; 0161 / 3211441 ; 02862 / 13644943 ; r.petermann@mail.xyz ; ja
387 ; Herr ; Dr. ; Joel ; Reichert ; 10.6.1948 ; Rinkerodeweg 130 ; 86685 ; Huisheim ; 09003 / 1934101 ; 0162 / 6024064 ; 09003 / 55217383 ; joel.reichert@mail.xyz ; ja
388 ; Herr ; Dr. ; Conner ; Hackmann ; 23.8.1946 ; Altenhofer Weg 82a ; 87647 ; Unterthingau ; 08377 / 10037978 ; 0166 / 3019513 ; 08377 / 27012662 ; conner.hackmann@mail.xyz ; ja
389 ; Frau ; Dr. ; Layla ; Ehlert ; 22.12.1950 ; Dorbaumstr. 130 ; 18528 ; Ralswiek ; 03838 / 26304391 ; 0152 / 7084724 ; 03838 / 11126233 ; l.ehlert@mail.xyz ; ja
390 ; Frau ; Dr. ; Karolina ; Bondar ; 24.2.1960 ; Am Filk 171 ; 78465 ; Konstanz ; 07531 / 3634086 ; 0173 / 3842102 ; 07531 / 12229432 ; karolina.bondar@mail.xyz ; ja
391 ; Frau ; Prof. ; Lara ; Hinze ; 20.1.1931 ; Düesbergweg 124 ; 66887 ; Neunkirchen am Potzberg ; 06381 / 23505804 ; 0171 / 5107611 ; 06381 / 79432835 ; l.hinze@mail.xyz ; ja
392 ; Herr ; Dr. ; Marius ; Engelhard ; 27.4.1950 ; Im Haubenfeld 81 ; 56653 ; Glees ; 02636 / 60318858 ; 0154 / 6219814 ; 02636 / 33624485 ; marius.engelhard@mail.xyz ; ja
393 ; Herr ; Dr. ; Matthies ; Mielke ; 1.10.1970 ; Kappenberger Damm 109 ; 66957 ; Vinningen ; 06331 / 40395223 ; 0169 / 6074094 ; 06331 / 47128764 ; matthies.mielke@mail.xyz ; ja
394 ; Frau ; Dr. ; Kaja ; Paschke ; 18.1.1963 ; Innsbruckweg 27 ; 86836 ; Untermeitingen ; 08232 / 53123689 ; 0152 / 5197976 ; 08232 / 79254851 ; kaja.paschke@mail.xyz ; ja
395 ; Herr ; Dr. ; Enno ; Danner ; 13.11.1993 ; Piusstr. 152 ; 80799 ; München ; 089 / 66988638 ; 0158 / 9447300 ; 089 / 22557619 ; e.danner@mail.xyz ; ja
396 ; Herr ; Dr. ; Justus ; Marks ; 23.2.1929 ; Westenkamp 70 ; 29484 ; Langendorf ; 05865 / 43208256 ; 0160 / 5452217 ; 05865 / 40368360 ; j.marks@mail.xyz ; ja
397 ; Frau ; Dr. ; Brigitte ; Gardner ; 10.6.1992 ; Dreizehnerstr. 99 ; 24241 ; Blumenthal ; 04322 / 72708767 ; 0158 / 3198122 ; 04322 / 84994133 ; b.gardner@mail.xyz ; ja
398 ; Frau ; Dr. ; Carina ; Bryan ; 5.10.1926 ; Merheimer Str. 15 ; 04860 ; Zinna ; 03421 / 23638618 ; 0178 / 7610268 ; 03421 / 9881305 ; carina.bryan@mail.xyz ; ja
399 ; Frau ; Prof. ; Marie ; Baumann ; 7.5.1997 ; Berrischstr. 91 ; 65189 ; Wiesbaden ; 0611 / 10768128 ; 0169 / 3418588 ; 0611 / 66520767 ; m.baumann@mail.xyz ; ja
400 ; Herr ; Prof. ; Lewin ; Bishop ; 19.10.1980 ; Oberschlesier Str. 90 ; 91241 ; Kirchensittenbach ; 09151 / 86968146 ; 0161 / 5144010 ; 09151 / 44882321 ; l.bishop@mail.xyz ; ja
401 ; Herr ; Dr. ; Tristan ; Schubert ; 14.3.1989 ; Hüfferstr. 136 ; 66636 ; Tholey ; 06853 / 30092944 ; 0154 / 2435247 ; 06853 / 39462845 ; t.schubert@mail.xyz ; ja
402 ; Herr ; Prof. ; Juri ; Novak ; 4.10.1997 ; Oscar-Wilde-Str. 61 ; 55490 ; Rohrbach ; 06763 / 10382556 ; 0174 / 7651819 ; 06763 / 87171243 ; j.novak@mail.xyz ; ja
403 ; Frau ; Prof. ; Ella ; Hering ; 8.6.1956 ; Schmittingheide 186 ; 73540 ; Heubach ; 07173 / 6937334 ; 0164 / 5558373 ; 07173 / 84061906 ; e.hering@mail.xyz ; ja
404 ; Frau ; Prof. ; Ulrike ; Münch ; 1.8.1949 ; Skagerrakstr. 17 ; 94265 ; Patersdorf ; 09929 / 81874085 ; 0168 / 2003183 ; 09929 / 30235941 ; ulrike.muench@mail.xyz ; ja
405 ; Frau ; Dr. ; Marah ; Janssen ; 14.1.1965 ; Berrischstr. 194 ; 53520 ; Sierscheid ; 02691 / 15415767 ; 0152 / 5678274 ; 02691 / 39137560 ; marah.janssen@mail.xyz ; ja
406 ; Herr ; Dr. ; Mohammed ; Bush ; 18.3.1992 ; Dorbaumstr. 39 ; 19069 ; Pingelshagen ; 03867 / 46665066 ; 0150 / 4030180 ; 03867 / 70073116 ; m.bush@mail.xyz ; ja
407 ; Frau ; Dr. ; Alisa ; Eisele ; 13.3.1932 ; Erpeler Str. 44 ; 84384 ; Wittibreut ; 08574 / 34548915 ; 0175 / 2878447 ; 08574 / 80701405 ; a.eisele@mail.xyz ; ja
408 ; Frau ; Dr. ; Lili ; Spahn ; 6.11.1930 ; Friesenring 160 ; 08451 ; Crimmitschau ; 03762 / 95546327 ; 0178 / 3806436 ; 03762 / 90624764 ; lili.spahn@mail.xyz ; ja
409 ; Herr ; Prof. ; Luca ; Reis ; 24.5.1933 ; Magdalenenstr. 141 ; 76351 ; Linkenheim-Hochstetten ; 07247 / 85349355 ; 0154 / 8506325 ; 07247 / 5487488 ; luca.reis@mail.xyz ; ja
410 ; Herr ; Dr. ; Luis ; Fries ; 26.4.1966 ; Paul-Engelhard-Weg 186 ; 25596 ; Nienbüttel ; 04827 / 82779885 ; 0151 / 8796508 ; 04827 / 67742334 ; luis.fries@mail.xyz ; ja
411 ; Frau ; Dr. ; Elena ; Zeiler ; 17.2.1980 ; Holunderweg 93 ; 53539 ; Bongard ; 02692 / 29219274 ; 0159 / 4238293 ; 02692 / 50074882 ; elena.zeiler@mail.xyz ; ja
412 ; Herr ; Dr. ; Oscar ; Endres ; 19.1.1995 ; Schwalbenweg 101 ; 21684 ; Agathenburg ; 04141 / 18899856 ; 0172 / 7983486 ; 04141 / 84313844 ; o.endres@mail.xyz ; ja
413 ; Frau ; Dr. ; Leona ; Layer ; 5.12.1994 ; Gremmendorfer Weg 20 ; 24884 ; Selk ; 04621 / 79142141 ; 0169 / 7451707 ; 04621 / 16179364 ; l.layer@mail.xyz ; ja
414 ; Herr ; Prof. ; Johannes ; Rainer ; 2.2.1969 ; Klinkkampweg 183 ; 63820 ; Elsenfeld ; 06022 / 31837121 ; 0171 / 6254783 ; 06022 / 28434258 ; j.rainer@mail.xyz ; ja
415 ; Herr ; Prof. ; Leandro ; Baumeister ; 27.4.1968 ; Simon-Meister-Str. 165 ; 19288 ; Alt Krenzlin ; 03874 / 15264629 ; 0157 / 3356294 ; 03874 / 41365844 ; leandro.baumeister@mail.xyz ; ja
416 ; Herr ; Dr. ; Gerhardt ; Specht ; 10.9.1935 ; Catharina-Müller-Str. 140 ; 54290 ; Trier ; 0651 / 55464934 ; 0154 / 1217558 ; 0651 / 14665350 ; gerhardt.specht@mail.xyz ; ja
417 ; Frau ; Dr. ; Liah ; Saupe ; 21.6.1952 ; Elsa-Brändström-Weg 109 ; 36157 ; Ebersburg ; 06656 / 65405507 ; 0156 / 6840343 ; 06656 / 48055992 ; liah.saupe@mail.xyz ; ja
418 ; Frau ; Prof. ; Claudia ; Taube ; 11.10.1987 ; Am Berler Kamp 83 ; 64823 ; Groß-Umstadt ; 06078 / 37881420 ; 0156 / 2716503 ; 06078 / 15753590 ; c.taube@mail.xyz ; ja
419 ; Herr ; Dr. ; Connor ; Adrian ; 20.6.1924 ; Schmittingheide 99 ; 10319 ; Berlin ; 030 / 27098262 ; 0158 / 8090886 ; 030 / 18567851 ; connor.adrian@mail.xyz ; ja
420 ; Herr ; Prof. ; Kai ; Shelton ; 10.12.1937 ; Skagerrakstr. 126 ; 36132 ; Eiterfeld ; 06672 / 78245039 ; 0172 / 9344945 ; 06672 / 30591410 ; kai.shelton@mail.xyz ; ja
421 ; Frau ; Dr. ; Erna ; Gellert ; 4.1.1981 ; Dorotheenstr. 10 ; 49828 ; Osterwald ; 05941 / 17154054 ; 0176 / 3678192 ; 05941 / 99851169 ; erna.gellert@mail.xyz ; ja
422 ; Frau ; Dr. ; Mandy ; Gomez ; 22.3.1927 ; Arnheimweg 132 ; 09648 ; Altmittweida ; 03727 / 29507858 ; 0153 / 6974254 ; 03727 / 19695536 ; mandy.gomez@mail.xyz ; ja
423 ; Frau ; Dr. ; Isabelle ; Weiß ; 16.10.1975 ; Handorfer Str. 142 ; 56651 ; Oberdürenbach ; 02636 / 14144612 ; 0167 / 5858691 ; 02636 / 5438241 ; isabelle.weiss@mail.xyz ; ja
424 ; Herr ; Dr. ; Elias ; Schäfer ; 26.1.1947 ; Dauvemühle 41 ; 50739 ; Köln ; 0221 / 27557932 ; 0170 / 4601729 ; 0221 / 29296178 ; elias.schaefer@mail.xyz ; ja
425 ; Frau ; Dr. ; Selina ; Wanner ; 8.4.1979 ; Zur Gräfte 4 ; 22869 ; Schenefeld ; 040 / 28702843 ; 0177 / 8774917 ; 040 / 25824451 ; selina.wanner@mail.xyz ; ja
426 ; Frau ; Prof. ; Katharina ; Fink ; 5.12.1999 ; Altenhofer Weg 143 ; 90587 ; Tuchenbach ; 0911 / 72876438 ; 0167 / 5638303 ; 0911 / 64337393 ; k.fink@mail.xyz ; ja
427 ; Herr ; Dr. ; Noah ; Ullrich ; 19.8.1961 ; Dodostr. 26 ; 38170 ; Dahlum ; 05332 / 95288864 ; 0152 / 9583615 ; 05332 / 69571629 ; n.ullrich@mail.xyz ; ja
428 ; Frau ; Prof. ; Anastasia ; Haberl ; 1.3.1921 ; Dorbaumstr. 77 ; 55494 ; Dichtelbach ; 06764 / 28078346 ; 0179 / 2067642 ; 06764 / 64482456 ; a.haberl@mail.xyz ; ja
429 ; Frau ; Dr. ; Svea ; Scheer ; 4.10.1929 ; An Lyskirchen 195 ; 19069 ; Alt Meteln ; 03867 / 12345945 ; 0171 / 9275666 ; 03867 / 3045875 ; svea.scheer@mail.xyz ; ja
430 ; Frau ; Dr. ; Sinah ; Wanner ; 15.9.1986 ; Sophienstr. 26 ; 49733 ; Haren ; 05932 / 32980044 ; 0175 / 7193591 ; 05932 / 16672846 ; sinah.wanner@mail.xyz ; ja
431 ; Herr ; Dr. ; Dominic ; Rosenberger ; 2.10.1989 ; Hofstr. 114 ; 93468 ; Miltach ; 09944 / 45209489 ; 0168 / 6335178 ; 09944 / 5966468 ; d.rosenberger@mail.xyz ; ja
432 ; Herr ; Dr. ; Johannes ; Neal ; 15.8.1970 ; Dreilinden 200 ; 55779 ; Leitzweiler ; 06783 / 81969360 ; 0177 / 8176811 ; 06783 / 88310006 ; johannes.neal@mail.xyz ; ja
433 ; Herr ; Prof. ; Maik ; Spur ; 25.1.1999 ; Fresnostr. 79 ; 24790 ; Ostenfeld ; 04331 / 59634139 ; 0159 / 2012915 ; 04331 / 14007488 ; m.spur@mail.xyz ; ja
434 ; Herr ; Dr. ; Richard ; Gastätten ; 15.12.1980 ; Overbergstr. 139 ; 33154 ; Salzkotten ; 05258 / 36367815 ; 0168 / 4430159 ; 05258 / 41802250 ; r.gastaetten@mail.xyz ; ja
435 ; Herr ; Dr. ; Bjarne ; Seibold ; 7.10.1944 ; Münzstr. 61 ; 70199 ; Stuttgart ; 0711 / 12256917 ; 0158 / 6850321 ; 0711 / 53753672 ; b.seibold@mail.xyz ; ja
436 ; Frau ; Dr. ; Waltraud ; Gardner ; 28.1.1946 ; Südstr. 60 ; 91452 ; Wilhermsdorf ; 09102 / 20515998 ; 0167 / 6236182 ; 09102 / 66919984 ; w.gardner@mail.xyz ; ja
437 ; Frau ; Prof. ; Anke ; Lorenz ; 6.3.1969 ; Steinfurter Str. 112a ; 96277 ; Schneckenlohe ; 09266 / 2227887 ; 0173 / 7133553 ; 09266 / 6702535 ; anke.lorenz@mail.xyz ; ja
438 ; Herr ; Dr. ; Emil ; Ebert ; 5.3.1949 ; Im Draum 144 ; 38553 ; Wasbüttel ; 05374 / 97983738 ; 0155 / 7178764 ; 05374 / 93247357 ; e.ebert@mail.xyz ; ja
439 ; Herr ; Dr. ; Michel ; Phillips ; 21.3.1920 ; Norbertstr. 16 ; 92711 ; Parkstein ; 09602 / 40150759 ; 0157 / 6277148 ; 09602 / 28019622 ; m.phillips@mail.xyz ; ja
440 ; Herr ; Dr. ; Lasse ; Stock ; 16.11.2000 ; Gescherweg 175 ; 54426 ; Merschbach ; 06504 / 21640398 ; 0163 / 7634717 ; 06504 / 634859 ; lasse.stock@mail.xyz ; ja
441 ; Herr ; Dr. ; Lucas ; Brutto ; 23.10.1924 ; Meckmannweg 28 ; 56850 ; Raversbeuren ; 06763 / 79625281 ; 0176 / 4254398 ; 06763 / 79697708 ; lucas.brutto@mail.xyz ; ja
442 ; Frau ; Prof. ; Ayleen ; Weis ; 13.9.1954 ; Langeworth 28 ; 79682 ; Todtmoos ; 07674 / 78434685 ; 0172 / 7278220 ; 07674 / 40962930 ; ayleen.weis@mail.xyz ; ja
443 ; Frau ; Dr. ; Nina ; Michaelis ; 15.8.1971 ; Straßburger Weg 74 ; 79540 ; Lörrach ; 07621 / 14128520 ; 0151 / 7807847 ; 07621 / 19887730 ; n.michaelis@mail.xyz ; ja
444 ; Herr ; Dr. ; Vincent ; Krieg ; 24.3.1991 ; Im Draum 52 ; 68804 ; Altlußheim ; 06205 / 21722554 ; 0151 / 4471214 ; 06205 / 42568703 ; v.krieg@mail.xyz ; ja
445 ; Frau ; Dr. ; Annabell ; Schiffer ; 28.3.1940 ; Neißestr. 194 ; 34119 ; Kassel ; 0561 / 81122859 ; 0153 / 5470707 ; 0561 / 14511156 ; annabell.schiffer@mail.xyz ; ja
446 ; Frau ; Prof. ; Waltraud ; Hinrichs ; 14.1.1942 ; Rennbahnstr. 173 ; 79664 ; Wehr ; 07762 / 94385362 ; 0159 / 6241474 ; 07762 / 89772392 ; w.hinrichs@mail.xyz ; ja
447 ; Herr ; Dr. ; Michael ; Vargas ; 2.8.1950 ; Dorotheenstr. 130 ; 77876 ; Kappelrodeck ; 07842 / 30731904 ; 0156 / 3287275 ; 07842 / 83427004 ; michael.vargas@mail.xyz ; ja
448 ; Herr ; Dr. ; Valentin ; Can ; 8.3.1978 ; Kerßenbrockstr. 119 ; 56472 ; Hardt ; 02661 / 52227600 ; 0177 / 5677021 ; 02661 / 54143349 ; v.can@mail.xyz ; ja
449 ; Herr ; Dr. ; Bennett ; Briggs ; 21.12.1946 ; Schubertstr. 184 ; 74394 ; Hessigheim ; 07143 / 51762199 ; 0164 / 5445191 ; 07143 / 44112515 ; bennett.briggs@mail.xyz ; ja
450 ; Frau ; Prof. ; Erika ; Gottwald ; 6.6.1921 ; Am Filk 156a ; 06842 ; Dessau ; 0340 / 84564724 ; 0169 / 5000270 ; 0340 / 5265179 ; e.gottwald@mail.xyz ; ja
451 ; Herr ; Prof. ; Theo ; Pelz ; 20.1.1966 ; Telemannstr. 5 ; 33813 ; Oerlinghausen ; 05202 / 25891081 ; 0176 / 3280372 ; 05202 / 6696865 ; t.pelz@mail.xyz ; ja
452 ; Herr ; Dr. ; Johann ; Gordon ; 15.4.1972 ; Bohlweg 87 ; 46286 ; Rhade ; 02866 / 50492104 ; 0174 / 2305013 ; 02866 / 90456703 ; johann.gordon@mail.xyz ; ja
453 ; Frau ; Dr. ; Janin ; Faber ; 26.10.1924 ; Marktstr. 147 ; 56340 ; Osterspai ; 02627 / 56701568 ; 0162 / 3315532 ; 02627 / 9341212 ; janin.faber@mail.xyz ; ja
454 ; Herr ; Dr. ; Justin ; Pausch ; 13.2.1975 ; Bielefelder Str. 51 ; 56424 ; Staudt ; 02602 / 53164116 ; 0168 / 5503225 ; 02602 / 20954207 ; j.pausch@mail.xyz ; ja
455 ; Herr ; Prof. ; Magnus ; Becker ; 28.8.1993 ; Dortmunder Str. 100 ; 24220 ; Flintbek ; 04347 / 68574807 ; 0162 / 9497843 ; 04347 / 94844582 ; magnus.becker@mail.xyz ; ja
456 ; Frau ; Dr. ; Regina ; Seeberger ; 20.2.1991 ; Meckmannweg 129 ; 25704 ; Wolmersdorf ; 04832 / 59688884 ; 0151 / 1228790 ; 04832 / 57615344 ; regina.seeberger@mail.xyz ; ja
457 ; Frau ; Dr. ; Hannah ; Nötzel ; 22.1.1922 ; Birkenweg 34 ; 53518 ; Quiddelbach ; 02691 / 66919939 ; 0170 / 5503976 ; 02691 / 62919712 ; hannah.noetzel@mail.xyz ; ja
458 ; Herr ; Dr. ; Oskar ; Hill ; 6.1.1993 ; Eulenbergstr. 29 ; 17109 ; Wotenick ; 03998 / 17764514 ; 0165 / 7256475 ; 03998 / 28778706 ; o.hill@mail.xyz ; ja
459 ; Herr ; Prof. ; Johann ; Stone ; 24.3.2000 ; Stolbergstr. 44 ; 68219 ; Mannheim ; 0621 / 89441891 ; 0168 / 2636566 ; 0621 / 72262428 ; j.stone@mail.xyz ; ja
460 ; Frau ; Dr. ; Emily ; Bartl ; 20.6.1925 ; Skagerrakstr. 35 ; 21502 ; Hamwarde ; 04104 / 13099372 ; 0176 / 3268385 ; 04104 / 84636154 ; e.bartl@mail.xyz ; ja
461 ; Frau ; Dr. ; Saskia ; Kaps ; 12.1.1951 ; Offenbergstr. 2 ; 72539 ; Pfronstetten ; 07388 / 21831640 ; 0164 / 8046589 ; 07388 / 52260282 ; saskia.kaps@mail.xyz ; ja
462 ; Frau ; Dr. ; Emely ; Tietz ; 22.1.1933 ; Klinkkampweg 21 ; 59514 ; Welver ; 02384 / 61487423 ; 0164 / 3414169 ; 02384 / 87685045 ; e.tietz@mail.xyz ; ja
463 ; Frau ; Dr. ; Amy ; Göbel ; 22.4.1947 ; Dingbängerweg 159 ; 56814 ; Ediger-Eller ; 02675 / 37637394 ; 0169 / 5113795 ; 02675 / 7130740 ; a.goebel@mail.xyz ; ja
464 ; Herr ; Dr. ; Klemens ; Gutsche ; 27.2.1920 ; Soester Str. 82 ; 74572 ; Blaufelden ; 07953 / 24408778 ; 0159 / 1553003 ; 07953 / 44906192 ; k.gutsche@mail.xyz ; ja
465 ; Herr ; Dr. ; Valentin ; Weck ; 25.6.1956 ; Langeworth 139 ; 27239 ; Twistringen ; 04243 / 57494430 ; 0174 / 9640745 ; 04243 / 93059132 ; v.weck@mail.xyz ; ja
466 ; Frau ; Dr. ; Kristina ; Thies ; 8.1.1957 ; Beuelsweg 153 ; 67310 ; Hettenleidelheim ; 06351 / 1020770 ; 0162 / 8530474 ; 06351 / 91209111 ; k.thies@mail.xyz ; ja
467 ; Herr ; Dr. ; Leo ; Kreuz ; 13.1.1921 ; Ripenhorst 158 ; 97295 ; Waldbrunn ; 09306 / 44911382 ; 0166 / 9365745 ; 09306 / 89758447 ; leo.kreuz@mail.xyz ; ja
468 ; Frau ; Dr. ; Lyn ; Langen ; 7.6.1991 ; An den Mühlen 95 ; 24647 ; Wasbek ; 04873 / 59856285 ; 0177 / 3447825 ; 04873 / 55107418 ; l.langen@mail.xyz ; ja
469 ; Frau ; Dr. ; Jette ; Krug ; 28.9.1941 ; Unter Kahlenhausen 71 ; 57638 ; Schöneberg ; 02681 / 73200448 ; 0166 / 9845408 ; 02681 / 17008697 ; j.krug@mail.xyz ; ja
470 ; Frau ; Dr. ; Maja ; Armstrong ; 2.2.1964 ; Berrischstr. 122 ; 06556 ; Ichstedt ; 03466 / 8960489 ; 0175 / 7025139 ; 03466 / 94011513 ; maja.armstrong@mail.xyz ; ja
471 ; Frau ; Dr. ; Elisabeth ; Schüttler ; 3.8.1943 ; Scheibenstr. 156a ; 82438 ; Eschenlohe ; 08824 / 53256708 ; 0179 / 2596268 ; 08824 / 30535475 ; e.schuettler@mail.xyz ; ja
