Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
354 ; Herr ; Dr. ; Claas ; Hillebrandt ; 6.6.1922 ; Kösliner Str. 166 ; 24793 ; Oldenhütten ; 04392 / 54454288 ; 0170 / 1976292 ; 04392 / 85776331 ; c.hillebrandt@mail.xyz ; ja
355 ; Frau ; Dr. ; Stefanie ; Römer ; 18.9.1946 ; An den Mühlen 12 ; 17219 ; Marihn ; 03962 / 93723700 ; 0162 / 9977561 ; 03962 / 8402578 ; stefanie.roemer@mail.xyz ; ja
356 ; Frau ; Dr. ; Frieda ; Baltes ; 9.5.1968 ; Bünkamp 182 ; 31093 ; Hoyershausen ; 05185 / 69008938 ; 0154 / 5592110 ; 05185 / 48932532 ; frieda.baltes@mail.xyz ; ja
357 ; Frau ; Dr. ; Jill ; Laufer ; 2.12.1988 ; Heroldstr. 126 ; 83098 ; Brannenburg ; 08034 / 93537704 ; 0178 / 8466695 ; 08034 / 43054037 ; jill.laufer@mail.xyz ; ja
358 ; Herr ; Dr. ; Matteo ; Karle ; 6.6.1941 ; Dingbängerweg 20 ; 96260 ; Weismain ; 09575 / 4122433 ; 0170 / 5025030 ; 09575 / 42103486 ; m.karle@mail.xyz ; ja
359 ; Herr ; Dr. ; Mads ; Laufer ; 20.2.1991 ; Emdener Str. 23a ; 26892 ; Wippingen ; 04963 / 42734599 ; 0175 / 9800463 ; 04963 / 96672886 ; mads.laufer@mail.xyz ; ja
360 ; Frau ; Dr. ; Theresa ; Willems ; 1.11.1998 ; Hacklenburg 30 ; 54689 ; Dahnen ; 06550 / 59883384 ; 0153 / 7245759 ; 06550 / 54588960 ; t.willems@mail.xyz ; ja
361 ; Frau ; Dr. ; Christa ; Sonnenberg ; 27.12.1925 ; Werseblick 135 ; 49699 ; Lindern ; 05957 / 56140990 ; 0169 / 8736692 ; 05957 / 82695910 ; c.sonnenberg@mail.xyz ; ja
362 ; Herr ; Prof. ; Dirk ; Volk ; 8.5.1937 ; Neißestr. 122 ; 34497 ; Korbach ; 05631 / 38201201 ; 0170 / 9609755 ; 05631 / 95530633 ; d.volk@mail.xyz ; ja
363 ; Herr ; Dr. ; Theo ; Schaible ; 20.1.1949 ; Pötterhoek 156 ; 23562 ; Lübeck ; 0451 / 83334045 ; 0152 / 2343134 ; 0451 / 19732334 ; t.schaible@mail.xyz ; ja
364 ; Herr ; Dr. ; Mirco ; Boone ; 4.9.1983 ; Kempener Str. 172 ; 24619 ; Tarbek ; 04323 / 38235616 ; 0159 / 8122285 ; 04323 / 90391953 ; mirco.boone@mail.xyz ; ja
365 ; Herr ; Dr. ; Philipp ; Hunt ; 10.12.1920 ; An den Weiden 95 ; 36179 ; Bebra ; 06622 / 5819139 ; 0159 / 4050829 ; 06622 / 26691397 ; philipp.hunt@mail.xyz ; ja
366 ; Frau ; Prof. ; Kaya ; Färber ; 24.4.1962 ; Neusser Str. 28 ; 63825 ; Schöllkrippen ; 06024 / 88361316 ; 0179 / 8739676 ; 06024 / 98071088 ; kaya.faerber@mail.xyz ; ja
367 ; Herr ; Dr. ; Stephan ; Kopp ; 21.5.1961 ; Kanalstr. 200 ; 22958 ; Kuddewörde ; 04154 / 32288670 ; 0158 / 9726105 ; 04154 / 22581328 ; s.kopp@mail.xyz ; ja
368 ; Frau ; Dr. ; Merle ; Zimmerman ; 14.8.1986 ; Goldregenweg 114 ; 57614 ; Steimel ; 02684 / 57814122 ; 0175 / 5979437 ; 02684 / 8742129 ; m.zimmerman@mail.xyz ; ja
369 ; Herr ; Dr. ; Viktor ; Böttcher ; 18.4.1974 ; Bohlweg 143 ; 24803 ; Erfde ; 04333 / 95545390 ; 0152 / 7467551 ; 04333 / 43846863 ; v.boettcher@mail.xyz ; ja
370 ; Herr ; Dr. ; Claus ; Zeller ; 19.3.1949 ; Kreuzstr. 78 ; 86559 ; Adelzhausen ; 08258 / 53241395 ; 0154 / 3054391 ; 08258 / 20356286 ; claus.zeller@mail.xyz ; ja
371 ; Frau ; Dr. ; Emilie ; Gardner ; 9.11.1976 ; Werseblick 19 ; 40470 ; Düsseldorf ; 0211 / 89855281 ; 0151 / 4326831 ; 0211 / 10441067 ; emilie.gardner@mail.xyz ; ja
372 ; Frau ; Dr. ; Fiona ; Richards ; 20.4.1945 ; Paul-Engelhard-Weg 75 ; 21514 ; Roseburg ; 04158 / 5015816 ; 0170 / 8492390 ; 04158 / 69156350 ; fiona.richards@mail.xyz ; ja
373 ; Frau ; Dr. ; Juli ; Crawford ; 22.4.1950 ; Kempener Str. 48 ; 35759 ; Driedorf ; 02775 / 91517803 ; 0151 / 9453263 ; 02775 / 85954443 ; j.crawford@mail.xyz ; ja
374 ; Frau ; Dr. ; Liah ; Assmann ; 23.3.1932 ; Willingrott 49 ; 24626 ; Groß Kummerfeld ; 04328 / 31357546 ; 0160 / 4605562 ; 04328 / 2937337 ; l.assmann@mail.xyz ; ja
375 ; Herr ; Dr. ; Justin ; Stern ; 15.12.1947 ; Zur Wiese 110 ; 24220 ; Boksee ; 04342 / 23513601 ; 0169 / 9304289 ; 04342 / 25535982 ; j.stern@mail.xyz ; ja
376 ; Frau ; Dr. ; Lya ; Sanchez ; 19.8.1949 ; Magdalenenstr. 132 ; 96524 ; Föritz ; 03675 / 43718799 ; 0166 / 4856916 ; 03675 / 74568098 ; l.sanchez@mail.xyz ; ja
377 ; Herr ; Dr. ; Luis ; Lambrecht ; 7.11.1924 ; Raesfeldstr. 93 ; 25795 ; Stelle-Wittenwurth ; 04837 / 64514230 ; 0158 / 3001759 ; 04837 / 63430394 ; l.lambrecht@mail.xyz ; ja
378 ; Herr ; Dr. ; Keno ; Bös ; 19.12.1982 ; Rüschhausweg 88 ; 91097 ; Oberreichenbach ; 09104 / 60291683 ; 0166 / 4672777 ; 09104 / 11713005 ; k.boes@mail.xyz ; ja
379 ; Herr ; Dr. ; Riccardo ; Naumann ; 9.7.1966 ; Rottkamp 102 ; 86405 ; Meitingen ; 08271 / 83200575 ; 0162 / 2559883 ; 08271 / 65556743 ; riccardo.naumann@mail.xyz ; ja
380 ; Herr ; Dr. ; Keno ; Tyler ; 26.9.1932 ; Am Wigbold 161 ; 32049 ; Herford ; 05221 / 61443105 ; 0165 / 6997387 ; 05221 / 87787617 ; keno.tyler@mail.xyz ; ja
381 ; Herr ; Dr. ; Yannic ; Ehrlich ; 24.3.1983 ; Scheibenstr. 4 ; 66793 ; Saarwellingen ; 06838 / 85575870 ; 0172 / 4299396 ; 06838 / 40672786 ; y.ehrlich@mail.xyz ; ja
382 ; Herr ; Dr. ; Meik ; Menzel ; 22.5.1944 ; Rinscheweg 71a ; 17237 ; Blumenholz ; 03981 / 43097915 ; 0168 / 7061808 ; 03981 / 14969971 ; meik.menzel@mail.xyz ; ja
383 ; Herr ; Dr. ; Marcus ; Barbier ; 11.5.1936 ; Neusser Str. 84 ; 29584 ; Himbergen ; 05828 / 54375455 ; 0156 / 1260659 ; 05828 / 45089987 ; marcus.barbier@mail.xyz ; ja
384 ; Frau ; Dr. ; Martha ; Freie ; 1.1.1926 ; Cheruskerstr. 14 ; 78087 ; Mönchweiler ; 07721 / 34461601 ; 0167 / 5030730 ; 07721 / 54652174 ; m.freie@mail.xyz ; ja
385 ; Herr ; Dr. ; Lennart ; Payne ; 14.1.1981 ; Rinkerodeweg 56 ; 17237 ; Klein Vielen ; 03981 / 33487111 ; 0164 / 1103024 ; 03981 / 93839012 ; l.payne@mail.xyz ; ja
386 ; Frau ; Dr. ; Jenny ; Pabst ; 5.4.1946 ; Flaßkuhl 15 ; 67368 ; Westheim ; 06344 / 43600918 ; 0174 / 9891348 ; 06344 / 16102974 ; jenny.pabst@mail.xyz ; ja
387 ; Herr ; Dr. ; Thomas ; Gallus ; 20.2.1983 ; Steinkamp 127 ; 35418 ; Buseck ; 06408 / 20786876 ; 0178 / 5429852 ; 06408 / 25096098 ; t.gallus@mail.xyz ; ja
388 ; Frau ; Dr. ; Fiona ; Hempel ; 23.6.1970 ; Äußere Kanalstr. 152 ; 54597 ; Neuendorf ; 06551 / 74200998 ; 0177 / 2922014 ; 06551 / 34130920 ; fiona.hempel@mail.xyz ; ja
389 ; Frau ; Dr. ; Gerda ; Balz ; 27.11.1921 ; Immelmannstr. 93 ; 25881 ; Tümlauer Koog ; 04862 / 81437525 ; 0173 / 2574998 ; 04862 / 48473631 ; g.balz@mail.xyz ; ja
390 ; Frau ; Dr. ; Helen ; Sager ; 13.1.1976 ; Theodor-Heuss-Ring 110 ; 49832 ; Freren ; 05902 / 27328918 ; 0151 / 2733737 ; 05902 / 44383262 ; h.sager@mail.xyz ; ja
391 ; Frau ; Dr. ; Linn ; Claus ; 25.9.1957 ; Lammerbach 27 ; 25782 ; Schalkholz ; 04838 / 19070710 ; 0163 / 2856814 ; 04838 / 16292158 ; linn.claus@mail.xyz ; ja
392 ; Herr ; Prof. ; Cedrik ; Schwarzer ; 26.9.1962 ; Guntherstr. 27 ; 03222 ; Lübbenau ; 03542 / 89798382 ; 0174 / 6203883 ; 03542 / 46919696 ; c.schwarzer@mail.xyz ; ja
393 ; Herr ; Dr. ; Mohammed ; Bode ; 19.10.1939 ; Försterstr. 3 ; 24816 ; Brinjahe ; 04875 / 31223527 ; 0153 / 9530388 ; 04875 / 70118955 ; mohammed.bode@mail.xyz ; ja
394 ; Herr ; Dr. ; Curt ; Wiemer ; 28.12.1922 ; Friesenring 101 ; 26524 ; Berumbur ; 04938 / 13038323 ; 0152 / 8714620 ; 04938 / 22258612 ; c.wiemer@mail.xyz ; ja
395 ; Frau ; Dr. ; Jessica ; Long ; 6.2.1944 ; Kreuzstr. 178 ; 54472 ; Hochscheid ; 06531 / 71009837 ; 0155 / 3933449 ; 06531 / 65368848 ; jessica.long@mail.xyz ; ja
396 ; Frau ; Dr. ; Anja ; Krenz ; 28.3.1954 ; Buldernweg 41 ; 75050 ; Gemmingen ; 07267 / 65654606 ; 0163 / 4180393 ; 07267 / 59414626 ; a.krenz@mail.xyz ; ja
397 ; Herr ; Dr. ; Marten ; Klinger ; 16.2.1941 ; Schmeddingstr. 166a ; 63579 ; Freigericht ; 06055 / 33087395 ; 0174 / 2119288 ; 06055 / 68877037 ; marten.klinger@mail.xyz ; ja
398 ; Herr ; Dr. ; Frederik ; Hoppe ; 12.5.1967 ; Dreizehnerstr. 29 ; 98704 ; Oehrenstock ; 03677 / 66401257 ; 0162 / 9324048 ; 03677 / 19302523 ; frederik.hoppe@mail.xyz ; ja
399 ; Herr ; Prof. ; Jan ; Dahm ; 27.10.1984 ; Hillscheider Weg 123 ; 24253 ; Probsteierhagen ; 04344 / 50794520 ; 0169 / 1516241 ; 04344 / 70379774 ; j.dahm@mail.xyz ; ja
400 ; Frau ; Dr. ; Elena ; Ziemann ; 26.2.1929 ; Willingrott 146 ; 67744 ; Lohnweiler ; 06382 / 69204059 ; 0172 / 1318404 ; 06382 / 43969528 ; elena.ziemann@mail.xyz ; ja
401 ; Herr ; Dr. ; Mohamed ; Cao ; 28.7.1946 ; Parkallee 119 ; 79599 ; Wittlingen ; 07621 / 70823703 ; 0177 / 5331473 ; 07621 / 10749155 ; m.cao@mail.xyz ; ja
402 ; Herr ; Dr. ; Theo ; Ingram ; 16.1.1947 ; An Lyskirchen 188 ; 14476 ; Golm ; 0331 / 13945233 ; 0154 / 9624519 ; 0331 / 52141746 ; t.ingram@mail.xyz ; ja
403 ; Herr ; Dr. ; Justus ; Hepp ; 18.2.1964 ; Franz-Peter-Kürten-Weg 121 ; 26903 ; Surwold ; 04965 / 24056233 ; 0173 / 3384063 ; 04965 / 62591510 ; justus.hepp@mail.xyz ; ja
404 ; Herr ; Dr. ; Claus ; Brewer ; 9.6.1932 ; Werkstattstr. 53 ; 26935 ; Stadland ; 04732 / 24003814 ; 0169 / 4473228 ; 04732 / 83972203 ; c.brewer@mail.xyz ; ja
405 ; Herr ; Prof. ; Maurice ; Vaughn ; 14.2.1951 ; Südstr. 118 ; 90616 ; Neuhof an der Zenn ; 09107 / 56038001 ; 0166 / 2124879 ; 09107 / 19183356 ; m.vaughn@mail.xyz ; ja
406 ; Frau ; Dr. ; Henriette ; Brück ; 3.6.1966 ; Deutz-Kalker Str. 22 ; 94474 ; Vilshofen an der Donau ; 08541 / 4617897 ; 0165 / 4860300 ; 08541 / 76297880 ; henriette.brueck@mail.xyz ; ja
407 ; Frau ; Dr. ; Rieke ; Bailey ; 17.6.1945 ; Florentine-Eichler-Str. 54 ; 56379 ; Steinsberg ; 06432 / 58691826 ; 0155 / 2075717 ; 06432 / 67606326 ; r.bailey@mail.xyz ; ja
408 ; Herr ; Prof. ; Artur ; Lindner ; 27.8.1997 ; Im Stemmen 2 ; 38474 ; Tülau ; 05833 / 80965014 ; 0177 / 1751938 ; 05833 / 55568580 ; artur.lindner@mail.xyz ; ja
409 ; Frau ; Dr. ; Renate ; Herold ; 8.2.1933 ; Eulenbergstr. 200 ; 24594 ; Mörel ; 04871 / 13327421 ; 0160 / 3427924 ; 04871 / 87155519 ; r.herold@mail.xyz ; ja
410 ; Frau ; Dr. ; Lilli ; Schäffler ; 8.2.1957 ; Cheruskerstr. 35 ; 45881 ; Gelsenkirchen ; 0209 / 99099560 ; 0168 / 1369594 ; 0209 / 4320447 ; lilli.schaeffler@mail.xyz ; ja
411 ; Frau ; Dr. ; Romy ; Chambers ; 1.12.1948 ; Dahlweg 63 ; 94577 ; Winzer ; 09901 / 45287819 ; 0159 / 7888211 ; 09901 / 70580065 ; r.chambers@mail.xyz ; ja
412 ; Frau ; Dr. ; Karlotta ; Overbeck ; 23.5.1961 ; Königsberger Str. 154 ; 66127 ; Saarbrücken ; 0681 / 48822315 ; 0179 / 4238202 ; 0681 / 53820004 ; karlotta.overbeck@mail.xyz ; ja
413 ; Frau ; Dr. ; Heidi ; Kapp ; 24.6.1944 ; Kurneystr. 154 ; 16766 ; Oberkrämer ; 03304 / 99040970 ; 0160 / 6167379 ; 03304 / 47809396 ; h.kapp@mail.xyz ; ja
414 ; Herr ; Dr. ; Leif ; Reim ; 26.12.1965 ; Maximilianstr. 124 ; 56479 ; Oberroßbach ; 02664 / 66927092 ; 0162 / 2633842 ; 02664 / 34669406 ; l.reim@mail.xyz ; ja
415 ; Frau ; Prof. ; Julia ; Krebs ; 24.11.1934 ; Enschedeweg 23 ; 24980 ; Meyn ; 04639 / 62296918 ; 0175 / 7631377 ; 04639 / 56424664 ; j.krebs@mail.xyz ; ja
416 ; Frau ; Dr. ; Anabel ; Moore ; 14.9.1990 ; Neusser Str. 56 ; 98693 ; Oberpörlitz ; 03677 / 83606828 ; 0153 / 2067916 ; 03677 / 96334985 ; anabel.moore@mail.xyz ; ja
417 ; Frau ; Dr. ; Sofia ; Ranft ; 12.1.1933 ; Hensenstr. 55 ; 97516 ; Oberschwarzach ; 09382 / 84307605 ; 0150 / 8446132 ; 09382 / 91119726 ; sofia.ranft@mail.xyz ; ja
418 ; Herr ; Dr. ; Andre ; McKenzie ; 16.10.1954 ; Am Getterbach 138 ; 63743 ; Aschaffenburg ; 06021 / 79738807 ; 0173 / 9073108 ; 06021 / 53781401 ; andre.mckenzie@mail.xyz ; ja
419 ; Frau ; Dr. ; Andrea ; Drescher ; 26.6.1979 ; Am Römerhof 177 ; 66904 ; Brücken ; 06373 / 81987893 ; 0166 / 2273747 ; 06373 / 33654404 ; a.drescher@mail.xyz ; ja
420 ; Herr ; Dr. ; Jeremie ; Leder ; 13.8.1940 ; Dreilinden 111 ; 97286 ; Winterhausen ; 09303 / 40397624 ; 0157 / 6114734 ; 09303 / 8489934 ; jeremie.leder@mail.xyz ; ja
421 ; Herr ; Dr. ; Jamie ; Seibel ; 3.9.1927 ; Im Sonnentau 3a ; 04157 ; Leipzig ; 0341 / 94839481 ; 0161 / 6391312 ; 0341 / 58297602 ; jamie.seibel@mail.xyz ; ja
422 ; Frau ; Dr. ; Leandra ; Lüke ; 28.2.1944 ; Oscar-Wilde-Str. 151 ; 49453 ; Rehden ; 05446 / 84017273 ; 0152 / 8995275 ; 05446 / 60109815 ; leandra.lueke@mail.xyz ; ja
423 ; Herr ; Prof. ; Thomas ; Rhodes ; 25.1.1961 ; Hogenbergstr. 70 ; 25572 ; Ecklak ; 04823 / 89993974 ; 0177 / 5442397 ; 04823 / 56299224 ; t.rhodes@mail.xyz ; ja
424 ; Frau ; Dr. ; Karlotta ; Seeger ; 2.6.1921 ; Emdener Str. 190 ; 24632 ; Heidmoor ; 04192 / 3562598 ; 0174 / 9045735 ; 04192 / 42828706 ; k.seeger@mail.xyz ; ja
425 ; Herr ; Dr. ; Ralf ; Salon ; 17.1.1964 ; Im Stemmen 103 ; 79771 ; Klettgau ; 07742 / 70832737 ; 0179 / 6772477 ; 07742 / 75449018 ; r.salon@mail.xyz ; ja
426 ; Frau ; Prof. ; Liah ; Dopler ; 28.10.1963 ; Baumberger Str. 66 ; 67724 ; Höringen ; 06302 / 27510925 ; 0175 / 8118228 ; 06302 / 43783328 ; l.dopler@mail.xyz ; ja
427 ; Herr ; Dr. ; Rudolph ; Romero ; 3.11.1966 ; Hillscheider Weg 142 ; 56283 ; Beulich ; 06745 / 73484016 ; 0174 / 6487872 ; 06745 / 31362535 ; r.romero@mail.xyz ; ja
428 ; Herr ; Dr. ; Günter ; Lehner ; 13.2.1931 ; Königsberger Str. 110 ; 85126 ; Münchsmünster ; 08402 / 55864479 ; 0153 / 6829973 ; 08402 / 5717120 ; guenter.lehner@mail.xyz ; ja
429 ; Frau ; Dr. ; Yvonne ; Bretschneider ; 4.9.1920 ; Altenhofer Weg 1 ; 66538 ; Neunkirchen ; 06821 / 93137949 ; 0172 / 3636929 ; 06821 / 96721613 ; y.bretschneider@mail.xyz ; ja
430 ; Herr ; Prof. ; Yannick ; Reinsch ; 5.12.1949 ; Kapellenstr. 197 ; 31582 ; Nienburg ; 05021 / 24569131 ; 0167 / 3293512 ; 05021 / 50692676 ; y.reinsch@mail.xyz ; ja
431 ; Herr ; Dr. ; Benjamin ; Flame ; 24.1.1979 ; Ostmarkstr. 70 ; 56566 ; Neuwied ; 02631 / 46892566 ; 0160 / 2196973 ; 02631 / 22147573 ; benjamin.flame@mail.xyz ; ja
432 ; Frau ; Dr. ; Jacqueline ; Back ; 12.12.1934 ; Rüschhausweg 151 ; 63857 ; Waldaschaff ; 06095 / 51476754 ; 0164 / 1997344 ; 06095 / 18186377 ; j.back@mail.xyz ; ja
433 ; Herr ; Dr. ; Jeremy ; Schauer ; 15.10.1934 ; Horstmarer Landweg 200 ; 97633 ; Sulzfeld ; 09761 / 1337486 ; 0165 / 7597679 ; 09761 / 55453602 ; jeremy.schauer@mail.xyz ; ja
434 ; Herr ; Dr. ; Julien ; Koller ; 20.4.1927 ; Altenhofer Weg 93 ; 53533 ; Fuchshofen ; 02691 / 35153004 ; 0158 / 4214281 ; 02691 / 43419769 ; j.koller@mail.xyz ; ja
435 ; Frau ; Dr. ; Helene ; Huber ; 6.10.1934 ; Rottkamp 186 ; 88636 ; Illmensee ; 07558 / 35692699 ; 0150 / 5671203 ; 07558 / 16736418 ; helene.huber@mail.xyz ; ja
436 ; Herr ; Dr. ; Jean ; Kamm ; 26.3.1955 ; Ossenkampstiege 126 ; 57334 ; Bad Laasphe ; 02752 / 59946618 ; 0174 / 1889499 ; 02752 / 44054549 ; jean.kamm@mail.xyz ; ja
437 ; Frau ; Dr. ; Christine ; Scheel ; 18.12.1944 ; Hindenburgplatz 152 ; 94547 ; Iggensbach ; 09903 / 96472114 ; 0152 / 5060277 ; 09903 / 10258898 ; christine.scheel@mail.xyz ; ja
438 ; Herr ; Dr. ; Frank ; Straub ; 6.5.1921 ; Johanniterstr. 111 ; 34298 ; Helsa ; 05605 / 64770508 ; 0166 / 8703961 ; 05605 / 63713511 ; frank.straub@mail.xyz ; ja
439 ; Frau ; Dr. ; Catarina ; Kämper ; 17.1.1979 ; Willingrott 126 ; 56769 ; Bereborn ; 02692 / 37243116 ; 0169 / 8502305 ; 02692 / 84124965 ; c.kaemper@mail.xyz ; ja
440 ; Herr ; Dr. ; Bastian ; Malinowski ; 13.3.1954 ; Ulmenweg 126 ; 55595 ; Spabrücken ; 0671 / 59156806 ; 0161 / 2248160 ; 0671 / 1537105 ; b.malinowski@mail.xyz ; ja
441 ; Frau ; Dr. ; Alexandra ; Park ; 25.7.1930 ; Försterstr. 46 ; 23628 ; Krummesse ; 04508 / 91080456 ; 0172 / 3273067 ; 04508 / 54621773 ; a.park@mail.xyz ; ja
442 ; Herr ; Dr. ; Jakob ; Heyer ; 19.10.1935 ; Weseler Str. 43 ; 90547 ; Stein ; 0911 / 45672442 ; 0152 / 8673596 ; 0911 / 21221740 ; jakob.heyer@mail.xyz ; ja
443 ; Frau ; Prof. ; Kathrin ; Todd ; 25.4.1921 ; Innsbruckweg 71 ; 48624 ; Schöppingen ; 02555 / 19543916 ; 0167 / 6599364 ; 02555 / 5296239 ; k.todd@mail.xyz ; ja
444 ; Herr ; Dr. ; Leandro ; Herzig ; 7.6.1964 ; Pankokstr. 195 ; 76835 ; Burrweiler ; 06345 / 36582872 ; 0172 / 6658404 ; 06345 / 24647934 ; l.herzig@mail.xyz ; ja
445 ; Herr ; Dr. ; Heiko ; Herkules ; 15.2.1974 ; Hillscheider Weg 191 ; 73271 ; Holzmaden ; 07023 / 16382580 ; 0170 / 5494799 ; 07023 / 74452429 ; heiko.herkules@mail.xyz ; ja
446 ; Frau ; Prof. ; Marlies ; Söllner ; 22.10.1926 ; Steinfurter Str. 9 ; 54636 ; Wißmannsdorf ; 06561 / 91365814 ; 0151 / 6364660 ; 06561 / 72137044 ; marlies.soellner@mail.xyz ; ja
447 ; Herr ; Dr. ; Lewin ; Seeberger ; 4.6.1925 ; Wormser Str. 123 ; 97209 ; Veitshöchheim ; 0931 / 36595707 ; 0176 / 1313480 ; 0931 / 74275867 ; l.seeberger@mail.xyz ; ja
448 ; Herr ; Prof. ; Reinhardt ; Steinmann ; 25.11.1920 ; Jakobusstr. 179 ; 94146 ; Hinterschmiding ; 08551 / 83358926 ; 0153 / 4866901 ; 08551 / 53997683 ; r.steinmann@mail.xyz ; ja
449 ; Frau ; Dr. ; Nadine ; Haffner ; 7.6.1925 ; Hermann-Treff-Weg 61 ; 27446 ; Selsingen ; 04284 / 87642853 ; 0174 / 6944777 ; 04284 / 11534313 ; nadine.haffner@mail.xyz ; ja
450 ; Frau ; Dr. ; Karolina ; Räder ; 27.7.1962 ; Birkenweg 154 ; 21502 ; Wiershop ; 04104 / 13656175 ; 0161 / 2310247 ; 04104 / 17863712 ; k.raeder@mail.xyz ; ja
451 ; Herr ; Dr. ; Erwin ; White ; 3.5.1940 ; An Lyskirchen 17 ; 45326 ; Essen ; 0201 / 54543472 ; 0174 / 7394121 ; 0201 / 95763353 ; erwin.white@mail.xyz ; ja
452 ; Herr ; Dr. ; Anthony ; Hoch ; 16.1.1971 ; Langestr. 145 ; 84189 ; Wurmsham ; 08745 / 44530642 ; 0173 / 8058441 ; 08745 / 66510681 ; a.hoch@mail.xyz ; ja
453 ; Frau ; Dr. ; Teresa ; Fleming ; 23.2.1940 ; Zur Wiese 59 ; 23617 ; Stockelsdorf ; 0451 / 84789483 ; 0161 / 3908844 ; 0451 / 17342700 ; teresa.fleming@mail.xyz ; ja
454 ; Frau ; Prof. ; Ruth ; Rein ; 10.8.1924 ; Am Dornbusch 19 ; 54578 ; Walsdorf ; 06593 / 73834601 ; 0178 / 5381063 ; 06593 / 86133970 ; r.rein@mail.xyz ; ja
455 ; Herr ; Dr. ; Tomas ; Park ; 26.6.1978 ; Sentmaringer Weg 162 ; 72186 ; Empfingen ; 07485 / 46216680 ; 0159 / 4399412 ; 07485 / 69470734 ; tomas.park@mail.xyz ; ja
456 ; Frau ; Dr. ; Alisa ; Rüdiger ; 9.12.1995 ; Südstr. 23a ; 33775 ; Versmold ; 05423 / 74066768 ; 0154 / 9292234 ; 05423 / 38148423 ; a.ruediger@mail.xyz ; ja
457 ; Frau ; Prof. ; Christa ; Kröll ; 16.10.1979 ; Morthorststr. 149 ; 91186 ; Büchenbach ; 09171 / 13455351 ; 0166 / 8386905 ; 09171 / 98154555 ; christa.kroell@mail.xyz ; ja
458 ; Frau ; Prof. ; Marike ; Schnell ; 16.1.1956 ; Meesenstiege 175 ; 23883 ; Lehmrade ; 04547 / 13553311 ; 0163 / 2392162 ; 04547 / 82642832 ; m.schnell@mail.xyz ; ja
459 ; Frau ; Dr. ; Finnja ; Scharf ; 28.11.1948 ; Kappenberger Damm 86 ; 96352 ; Wilhelmsthal ; 09260 / 79072234 ; 0154 / 8330145 ; 09260 / 96479631 ; finnja.scharf@mail.xyz ; ja
460 ; Herr ; Prof. ; Niklas ; Chambers ; 26.1.1978 ; Von-Holte-Str. 174 ; 21397 ; Barendorf ; 04137 / 33706820 ; 0165 / 9355187 ; 04137 / 65114769 ; n.chambers@mail.xyz ; ja
461 ; Herr ; Dr. ; Janis ; Tölle ; 1.4.1972 ; Rüschhausweg 176 ; 65479 ; Raunheim ; 06142 / 95685673 ; 0152 / 9142243 ; 06142 / 79354790 ; j.toelle@mail.xyz ; ja
462 ; Herr ; Prof. ; Bennett ; Dürr ; 9.4.1949 ; Holunderweg 169 ; 39599 ; Staats ; 03925 / 50677274 ; 0167 / 5966243 ; 03925 / 9619573 ; b.duerr@mail.xyz ; ja
463 ; Herr ; Dr. ; Kristian ; Herold ; 21.1.1961 ; Bünkamp 160a ; 54533 ; Schwarzenborn ; 06572 / 52819882 ; 0169 / 1106697 ; 06572 / 77237566 ; k.herold@mail.xyz ; ja
464 ; Frau ; Dr. ; Kimberly ; Hahn ; 15.10.1993 ; Mondstr. 137 ; 56355 ; Endlichhofen ; 06772 / 80685782 ; 0169 / 9745921 ; 06772 / 49751492 ; kimberly.hahn@mail.xyz ; ja
465 ; Frau ; Prof. ; Annabelle ; Hempel ; 12.8.1929 ; Arnheimweg 189 ; 73329 ; Kuchen ; 07331 / 49566706 ; 0153 / 2577851 ; 07331 / 99381301 ; a.hempel@mail.xyz ; ja
466 ; Frau ; Dr. ; Emely ; Weidner ; 12.10.1987 ; Meesenstiege 57 ; 54331 ; Pellingen ; 06501 / 69368665 ; 0150 / 6975571 ; 06501 / 17534492 ; emely.weidner@mail.xyz ; ja
467 ; Frau ; Prof. ; Ute ; Späth ; 13.12.1962 ; Jakobusstr. 7 ; 84079 ; Bruckberg ; 08765 / 79055727 ; 0168 / 3704540 ; 08765 / 83725549 ; u.spaeth@mail.xyz ; ja
468 ; Herr ; Prof. ; Ingo ; Wirth ; 13.9.1974 ; Möserweg 48 ; 56457 ; Halbs ; 02663 / 86608140 ; 0165 / 7372084 ; 02663 / 64675374 ; ingo.wirth@mail.xyz ; ja
469 ; Herr ; Dr. ; Marius ; Schott ; 28.10.1949 ; Werkstattstr. 113 ; 86551 ; Ecknach ; 08251 / 18404575 ; 0166 / 7186401 ; 08251 / 24161268 ; m.schott@mail.xyz ; ja
470 ; Herr ; Prof. ; Bastian ; Lawrence ; 19.6.1999 ; Sanddornweg 178 ; 63762 ; Großostheim ; 06026 / 68891869 ; 0179 / 3947858 ; 06026 / 8543574 ; bastian.lawrence@mail.xyz ; ja
471 ; Frau ; Dr. ; Isabel ; Selig ; 24.2.1955 ; Hirseweg 18 ; 54649 ; Eilscheid ; 06550 / 10885195 ; 0152 / 2545058 ; 06550 / 50426253 ; i.selig@mail.xyz ; ja
