Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
355 ; Herr ; Prof. ; Helmut ; Warren ; 1.6.1931 ; Merheimer Str. 57 ; 66879 ; Niederstaufenbach ; 06381 / 10830472 ; 0152 / 9615063 ; 06381 / 36508237 ; helmut.warren@mail.xyz ; ja
356 ; Herr ; Dr. ; Connor ; Noack ; 10.6.1985 ; Berrischstr. 104 ; 23869 ; Elmenhorst ; 04532 / 37325179 ; 0158 / 1977952 ; 04532 / 39034047 ; c.noack@mail.xyz ; ja
357 ; Frau ; Dr. ; Céline ; Brooks ; 25.8.1959 ; Marientalstr. 17 ; 57520 ; Kausen ; 02747 / 18697377 ; 0168 / 9045094 ; 02747 / 37094892 ; celine.brooks@mail.xyz ; ja
358 ; Frau ; Dr. ; Victoria ; Räder ; 5.3.1957 ; Overbergstr. 173a ; 61197 ; Florstadt ; 06035 / 44143085 ; 0153 / 5981233 ; 06035 / 29777906 ; v.raeder@mail.xyz ; ja
359 ; Frau ; Dr. ; Lya ; Lautenschläger ; 2.3.1929 ; Langestr. 102 ; 27632 ; Cappel ; 04741 / 15661125 ; 0177 / 8779851 ; 04741 / 62922827 ; l.lautenschlaeger@mail.xyz ; ja
360 ; Frau ; Prof. ; Jill ; Wendt ; 6.7.1944 ; Maximilianstr. 124 ; 06667 ; Storkau ; 03443 / 5137225 ; 0163 / 6836708 ; 03443 / 40948881 ; j.wendt@mail.xyz ; ja
361 ; Herr ; Dr. ; Markus ; Ulbrich ; 15.6.1944 ; Hölkenbusch 76 ; 99625 ; Beichlingen ; 03635 / 37002431 ; 0168 / 1927730 ; 03635 / 26691065 ; markus.ulbrich@mail.xyz ; ja
362 ; Herr ; Dr. ; Luke ; Seemann ; 20.4.1924 ; Röttgensweg 101 ; 54539 ; Ürzig ; 06532 / 46147759 ; 0160 / 1169761 ; 06532 / 28819343 ; luke.seemann@mail.xyz ; ja
363 ; Frau ; Dr. ; Nina ; Bayer ; 26.2.1959 ; Am Blütenhain 161 ; 75389 ; Neuweiler ; 07055 / 76257330 ; 0169 / 5633240 ; 07055 / 2182977 ; n.bayer@mail.xyz ; ja
364 ; Frau ; Dr. ; Ayleen ; Lanz ; 8.12.1926 ; Christinastr. 179 ; 31093 ; Hoyershausen ; 05185 / 49242433 ; 0170 / 5326654 ; 05185 / 76771310 ; ayleen.lanz@mail.xyz ; ja
365 ; Herr ; Dr. ; Christof ; Erickson ; 6.2.1925 ; Bernhard-Poether-Str. 160a ; 96161 ; Gerach ; 09544 / 38989293 ; 0170 / 9626681 ; 09544 / 18481628 ; c.erickson@mail.xyz ; ja
366 ; Frau ; Prof. ; Janina ; Weidner ; 12.5.1973 ; Stolbergstr. 140 ; 67595 ; Bechtheim ; 06242 / 2857715 ; 0171 / 5115713 ; 06242 / 60101376 ; janina.weidner@mail.xyz ; ja
367 ; Frau ; Dr. ; Tabea ; Unger ; 11.11.1927 ; Gartenstr. 87 ; 29494 ; Trebel ; 05848 / 96247777 ; 0170 / 2390805 ; 05848 / 98239016 ; tabea.unger@mail.xyz ; ja
368 ; Frau ; Dr. ; Gerda ; Seibold ; 16.11.2000 ; Johanniterstr. 134 ; 97422 ; Schweinfurt ; 09721 / 34431821 ; 0150 / 9164625 ; 09721 / 10016966 ; g.seibold@mail.xyz ; ja
369 ; Herr ; Dr. ; Markus ; Rentsch ; 3.10.1943 ; Ostlandstr. 129 ; 97780 ; Gössenheim ; 09358 / 81190415 ; 0176 / 8635476 ; 09358 / 99585464 ; markus.rentsch@mail.xyz ; ja
370 ; Frau ; Dr. ; Annalena ; Washington ; 17.1.1935 ; Zum Guten Hirten 67 ; 37170 ; Schoningen ; 05571 / 47046178 ; 0153 / 7331522 ; 05571 / 49715031 ; a.washington@mail.xyz ; ja
371 ; Frau ; Dr. ; Nike ; Vega ; 27.4.1968 ; Langeworth 122 ; 23898 ; Kühsen ; 04543 / 9230071 ; 0177 / 6792535 ; 04543 / 82749812 ; n.vega@mail.xyz ; ja
372 ; Herr ; Dr. ; Jan ; Hall ; 18.12.1964 ; Hofstr. 162 ; 56814 ; Ediger-Eller ; 02675 / 78609048 ; 0161 / 5590131 ; 02675 / 30629599 ; j.hall@mail.xyz ; ja
373 ; Herr ; Dr. ; Bjarne ; Hagen ; 27.7.1955 ; Rinscheweg 171 ; 55442 ; Stromberg ; 06724 / 55783522 ; 0161 / 8695071 ; 06724 / 15690692 ; bjarne.hagen@mail.xyz ; ja
374 ; Herr ; Dr. ; Erik ; Salzmann ; 9.10.1936 ; Rosenplatz 107 ; 38271 ; Baddeckenstedt ; 05345 / 44182837 ; 0150 / 6249961 ; 05345 / 45185798 ; erik.salzmann@mail.xyz ; ja
375 ; Herr ; Dr. ; Erwin ; Forster ; 21.8.2000 ; Goebenstr. 98 ; 56316 ; Hanroth ; 02684 / 83926214 ; 0177 / 2587024 ; 02684 / 56250656 ; erwin.forster@mail.xyz ; ja
376 ; Frau ; Dr. ; Olivia ; Temme ; 1.8.1951 ; Sternstr. 161 ; 24884 ; Geltorf ; 04621 / 44469060 ; 0167 / 9784995 ; 04621 / 71997531 ; olivia.temme@mail.xyz ; ja
377 ; Herr ; Dr. ; Markus ; Schick ; 14.4.1934 ; Werkstattstr. 169 ; 66484 ; Schmitshausen ; 06375 / 16275331 ; 0179 / 4330600 ; 06375 / 19956202 ; m.schick@mail.xyz ; ja
378 ; Herr ; Dr. ; Fabian ; Schäfers ; 27.1.1930 ; Ulmenweg 13 ; 66869 ; Blaubach ; 06381 / 53846612 ; 0161 / 6110462 ; 06381 / 20539544 ; fabian.schaefers@mail.xyz ; ja
379 ; Frau ; Dr. ; Daniela ; Büchner ; 14.3.1999 ; Idenbrockplatz 9 ; 23843 ; Neritz ; 04531 / 21784896 ; 0160 / 7315286 ; 04531 / 3233529 ; d.buechner@mail.xyz ; ja
380 ; Herr ; Dr. ; Johannes ; Siegmann ; 25.10.1956 ; Simon-Meister-Str. 83 ; 94072 ; Bad Füssing ; 08531 / 94578221 ; 0166 / 4876596 ; 08531 / 80315167 ; j.siegmann@mail.xyz ; ja
381 ; Herr ; Dr. ; Patrik ; Versatel ; 7.10.2000 ; Schmeddingstr. 109 ; 85614 ; Kirchseeon ; 08091 / 5851674 ; 0158 / 5469292 ; 08091 / 48322418 ; p.versatel@mail.xyz ; ja
382 ; Frau ; Dr. ; Svea ; Gerling ; 17.3.1932 ; Immelmannstr. 18 ; 25358 ; Sommerland ; 04126 / 24594149 ; 0175 / 4693110 ; 04126 / 4848534 ; s.gerling@mail.xyz ; ja
383 ; Herr ; Dr. ; Falk ; Hilbert ; 27.3.1920 ; Sternstr. 168 ; 57636 ; Sörth ; 02681 / 61080862 ; 0159 / 7599157 ; 02681 / 25220941 ; f.hilbert@mail.xyz ; ja
384 ; Frau ; Dr. ; Louise ; Octomedia ; 9.6.1995 ; Simon-Meister-Str. 147 ; 31228 ; Peine ; 05171 / 48929115 ; 0164 / 5369618 ; 05171 / 64968544 ; l.octomedia@mail.xyz ; ja
385 ; Frau ; Prof. ; Joana ; Girard ; 12.10.1922 ; Nieland 81 ; 29413 ; Ellenberg ; 03902 / 25513420 ; 0163 / 9474899 ; 03902 / 78633694 ; j.girard@mail.xyz ; ja
386 ; Herr ; Prof. ; Nik ; Stumpf ; 16.11.1958 ; Hansaring 139 ; 79282 ; Ballrechten-Dottingen ; 07634 / 43321931 ; 0173 / 1119366 ; 07634 / 41925790 ; n.stumpf@mail.xyz ; ja
387 ; Frau ; Prof. ; Doris ; Stanley ; 7.11.1923 ; Münsterstr. 48 ; 84144 ; Geisenhausen ; 08743 / 15030317 ; 0152 / 3363925 ; 08743 / 66094782 ; d.stanley@mail.xyz ; ja
388 ; Frau ; Dr. ; Margarethe ; Gassmann ; 24.1.1978 ; Zum Burgschemm 115 ; 06528 ; Obersdorf ; 03464 / 44818248 ; 0156 / 7027602 ; 03464 / 92183979 ; m.gassmann@mail.xyz ; ja
389 ; Frau ; Prof. ; Kira ; Massey ; 17.5.1978 ; Düsseldorfer Str. 17 ; 54595 ; Gondenbrett ; 06551 / 94675149 ; 0171 / 7135066 ; 06551 / 40042891 ; kira.massey@mail.xyz ; ja
390 ; Herr ; Dr. ; Linus ; Sherman ; 16.7.1920 ; Friesenring 27 ; 24113 ; Molfsee ; 0431 / 19614554 ; 0156 / 7363568 ; 0431 / 93448989 ; l.sherman@mail.xyz ; ja
391 ; Herr ; Dr. ; Nicholas ; Rivera ; 25.1.1992 ; Osthuesheide 30 ; 31604 ; Raddestorf ; 05765 / 77451018 ; 0170 / 7413785 ; 05765 / 1461222 ; nicholas.rivera@mail.xyz ; ja
392 ; Frau ; Dr. ; Jennifer ; Schmitz ; 17.7.1940 ; Hofstr. 144 ; 25863 ; Langeneß ; 04684 / 8098251 ; 0162 / 6144021 ; 04684 / 28409313 ; jennifer.schmitz@mail.xyz ; ja
393 ; Herr ; Dr. ; Henri ; Dehmel ; 28.4.1995 ; Dodostr. 198 ; 78667 ; Hochwald ; 0741 / 82532778 ; 0177 / 4598418 ; 0741 / 32922725 ; henri.dehmel@mail.xyz ; ja
394 ; Herr ; Dr. ; Paul ; Demmel ; 11.8.1939 ; Lammerbach 114 ; 94535 ; Eging am See ; 08544 / 83002418 ; 0172 / 3521004 ; 08544 / 55946755 ; p.demmel@mail.xyz ; ja
395 ; Frau ; Dr. ; Herta ; Brooks ; 21.8.1986 ; Lammerbach 2 ; 91596 ; Burk ; 09822 / 81018417 ; 0157 / 7829416 ; 09822 / 71480601 ; herta.brooks@mail.xyz ; ja
396 ; Herr ; Prof. ; Leonard ; Karl ; 14.10.1951 ; Langeworth 195 ; 23952 ; Wismar ; 03841 / 39002049 ; 0176 / 5889721 ; 03841 / 57000726 ; l.karl@mail.xyz ; ja
397 ; Herr ; Dr. ; Jeremy ; Ostrowski ; 25.10.1933 ; Heinrichstr. 15 ; 99428 ; Utzberg ; 03643 / 13093882 ; 0152 / 3910846 ; 03643 / 6784900 ; jeremy.ostrowski@mail.xyz ; ja
398 ; Frau ; Prof. ; Jette ; Stamm ; 22.4.1941 ; Dodostr. 6 ; 92546 ; Schmidgaden ; 09438 / 52490468 ; 0151 / 2429377 ; 09438 / 68776163 ; j.stamm@mail.xyz ; ja
399 ; Frau ; Dr. ; Jonna ; Bossert ; 23.2.1979 ; Kappenberger Damm 14 ; 31199 ; Diekholzen ; 05121 / 90300216 ; 0159 / 6343188 ; 05121 / 65172259 ; jonna.bossert@mail.xyz ; ja
400 ; Frau ; Dr. ; Christiane ; Ehmann ; 23.1.1993 ; Hansaring 135 ; 66919 ; Obernheim-Kirchenarnbach ; 06375 / 58429 ; 0175 / 2270575 ; 06375 / 69173232 ; c.ehmann@mail.xyz ; ja
401 ; Herr ; Prof. ; Mats ; Dörr ; 24.11.1975 ; Mecklenbecker Str. 158 ; 97255 ; Sonderhofen ; 09335 / 38254580 ; 0159 / 8081986 ; 09335 / 67345318 ; mats.doerr@mail.xyz ; ja
402 ; Herr ; Dr. ; Riccardo ; Kamm ; 4.6.1958 ; Gottesweg 185 ; 27616 ; Appeln ; 04747 / 19433470 ; 0171 / 9104841 ; 04747 / 11527939 ; riccardo.kamm@mail.xyz ; ja
403 ; Frau ; Dr. ; Ivonne ; Clark ; 25.8.1960 ; Südstr. 58a ; 76694 ; Forst ; 07251 / 56841354 ; 0170 / 9263804 ; 07251 / 20573474 ; i.clark@mail.xyz ; ja
404 ; Frau ; Prof. ; Julia ; Cruz ; 11.2.1920 ; Papenbusch 184 ; 54552 ; Boxberg ; 02692 / 9862572 ; 0178 / 1500779 ; 02692 / 90982899 ; j.cruz@mail.xyz ; ja
405 ; Herr ; Dr. ; Thies ; Krieg ; 5.9.1992 ; Hüfferstr. 12 ; 54552 ; Katzwinkel ; 02692 / 3330489 ; 0158 / 6901017 ; 02692 / 98671658 ; thies.krieg@mail.xyz ; ja
406 ; Frau ; Prof. ; Jacqueline ; Rogers ; 7.12.1925 ; Liboristr. 44 ; 97833 ; Frammersbach ; 09355 / 4988791 ; 0166 / 6461497 ; 09355 / 35985712 ; j.rogers@mail.xyz ; ja
407 ; Frau ; Prof. ; Susanne ; Bremer ; 12.7.1950 ; Landoisstr. 56 ; 25813 ; Schwesing ; 04843 / 21451078 ; 0152 / 3299854 ; 04843 / 15298682 ; susanne.bremer@mail.xyz ; ja
408 ; Herr ; Dr. ; Kristof ; Pieper ; 12.8.1978 ; Stolbergstr. 173 ; 67308 ; Biedesheim ; 06351 / 71206728 ; 0160 / 1977876 ; 06351 / 29805359 ; k.pieper@mail.xyz ; ja
409 ; Frau ; Dr. ; Kim ; Neu ; 21.2.1992 ; Düsseldorfer Str. 122 ; 91349 ; Egloffstein ; 09197 / 38337642 ; 0152 / 3561079 ; 09197 / 26803367 ; kim.neu@mail.xyz ; ja
410 ; Frau ; Dr. ; Christa ; Rothe ; 26.9.1974 ; Arnheimweg 88 ; 55234 ; Wahlheim ; 06731 / 40655194 ; 0155 / 7136068 ; 06731 / 13925583 ; christa.rothe@mail.xyz ; ja
411 ; Frau ; Dr. ; Pia ; Reimers ; 25.10.1934 ; Friedrich-Ebert-Str. 166 ; 92720 ; Schwarzenbach ; 09644 / 56092610 ; 0174 / 4563288 ; 09644 / 62072331 ; pia.reimers@mail.xyz ; ja
412 ; Frau ; Dr. ; Maya ; Rosenberger ; 2.4.1936 ; Schmeddingstr. 58 ; 75053 ; Gondelsheim ; 07252 / 83081612 ; 0174 / 1758577 ; 07252 / 5398634 ; maya.rosenberger@mail.xyz ; ja
413 ; Frau ; Dr. ; Jill ; Schwanke ; 3.9.1992 ; Mindener Str. 105 ; 19089 ; Crivitz ; 03863 / 47432991 ; 0163 / 8719681 ; 03863 / 16989286 ; jill.schwanke@mail.xyz ; ja
414 ; Herr ; Prof. ; Mathias ; Wallner ; 3.10.1981 ; Emdener Str. 59 ; 42853 ; Remscheid ; 02191 / 92997806 ; 0157 / 3297224 ; 02191 / 15102093 ; m.wallner@mail.xyz ; ja
415 ; Frau ; Dr. ; Janine ; Kreis ; 19.11.1990 ; Dauvemühle 68 ; 51645 ; Gummersbach ; 02261 / 90773519 ; 0177 / 8269442 ; 02261 / 45298481 ; j.kreis@mail.xyz ; ja
416 ; Frau ; Prof. ; Kristina ; Straub ; 19.7.1941 ; Schmittingheide 39 ; 68229 ; Mannheim ; 0621 / 35951191 ; 0174 / 4209475 ; 0621 / 91548346 ; kristina.straub@mail.xyz ; ja
417 ; Herr ; Dr. ; Constantin ; Clayton ; 7.8.1978 ; Flaßkuhl 167 ; 21529 ; Kröppelshagen-Fahrendorf ; 04104 / 4034101 ; 0150 / 4990732 ; 04104 / 51201519 ; c.clayton@mail.xyz ; ja
418 ; Frau ; Prof. ; Kristine ; Jordan ; 13.12.1927 ; Telgenweg 180a ; 56814 ; Landkern ; 02653 / 90501628 ; 0152 / 4336292 ; 02653 / 10297678 ; kristine.jordan@mail.xyz ; ja
419 ; Herr ; Dr. ; Fynn ; Kraus ; 26.5.1929 ; Eifelstr. 175 ; 23911 ; Einhaus ; 04541 / 26158320 ; 0160 / 6814079 ; 04541 / 47946057 ; fynn.kraus@mail.xyz ; ja
420 ; Frau ; Dr. ; Teresa ; Krings ; 28.6.1935 ; Wildpfad 111 ; 26607 ; Aurich ; 04941 / 27639453 ; 0171 / 9541654 ; 04941 / 70868375 ; t.krings@mail.xyz ; ja
421 ; Frau ; Prof. ; Charlotte ; Rupprecht ; 11.3.1976 ; Düsseldorfer Str. 45 ; 72213 ; Altensteig ; 07453 / 44845045 ; 0165 / 4162976 ; 07453 / 34858500 ; c.rupprecht@mail.xyz ; ja
422 ; Herr ; Dr. ; Janis ; Felber ; 5.4.1994 ; Piusstr. 137 ; 38154 ; Königslutter am Elm ; 05353 / 93724842 ; 0150 / 9938217 ; 05353 / 44768430 ; janis.felber@mail.xyz ; ja
423 ; Frau ; Dr. ; Antonia ; Teichert ; 11.2.1931 ; Heisstr. 119 ; 56357 ; Rettershain ; 06772 / 91586916 ; 0178 / 6599672 ; 06772 / 44868984 ; antonia.teichert@mail.xyz ; ja
424 ; Herr ; Dr. ; Alex ; Gehring ; 21.11.1999 ; Lammerbach 197 ; 76228 ; Karlsruhe ; 0721 / 15388153 ; 0175 / 5633908 ; 0721 / 92331420 ; alex.gehring@mail.xyz ; ja
425 ; Herr ; Prof. ; Ben ; Chapman ; 21.7.1947 ; Enschedeweg 79 ; 18573 ; Altefähr ; 03838 / 28593570 ; 0175 / 7376981 ; 03838 / 40658775 ; b.chapman@mail.xyz ; ja
426 ; Herr ; Dr. ; Falk ; Henry ; 24.3.1979 ; Bernhard-Poether-Str. 106a ; 59320 ; Ennigerloh ; 02524 / 71558965 ; 0165 / 8843751 ; 02524 / 31001054 ; f.henry@mail.xyz ; ja
427 ; Herr ; Prof. ; Dustin ; Siedler ; 16.11.1949 ; Ulmenweg 36 ; 56862 ; Pünderich ; 06542 / 34532003 ; 0150 / 7326269 ; 06542 / 60406832 ; d.siedler@mail.xyz ; ja
428 ; Frau ; Dr. ; Gisela ; Schwan ; 3.5.1921 ; Bünkamp 110 ; 65558 ; Balduinstein ; 06432 / 21187069 ; 0161 / 5169645 ; 06432 / 48564825 ; g.schwan@mail.xyz ; ja
429 ; Herr ; Dr. ; Cedrik ; Felder ; 27.7.1975 ; Zum Guten Hirten 83 ; 97256 ; Geroldshausen ; 09366 / 92617288 ; 0173 / 2493839 ; 09366 / 50783119 ; cedrik.felder@mail.xyz ; ja
430 ; Frau ; Prof. ; Angelika ; Geier ; 2.1.1925 ; Äußere Kanalstr. 83 ; 06528 ; Breitenbach ; 03464 / 25459413 ; 0160 / 1113220 ; 03464 / 65551389 ; a.geier@mail.xyz ; ja
431 ; Frau ; Dr. ; Finnja ; Paulsen ; 14.9.1922 ; Nerzweg 148 ; 67590 ; Monsheim ; 06243 / 75372046 ; 0155 / 1252396 ; 06243 / 77997251 ; finnja.paulsen@mail.xyz ; ja
432 ; Herr ; Dr. ; Robin ; Wiesmann ; 11.9.1923 ; Mindener Str. 78 ; 25764 ; Hellschen-Heringsand-Unterschaar ; 04823 / 68688714 ; 0161 / 6714625 ; 04823 / 84593248 ; robin.wiesmann@mail.xyz ; ja
433 ; Frau ; Dr. ; Christina ; Hölscher ; 27.1.1999 ; Gasselstiege 184 ; 01920 ; Schönteichen ; 03578 / 77016133 ; 0175 / 6779601 ; 03578 / 38181498 ; c.hoelscher@mail.xyz ; ja
434 ; Frau ; Dr. ; Rike ; Bender ; 12.11.1949 ; Zum Burgschemm 2 ; 97631 ; Bad Königshofen ; 09761 / 53963516 ; 0173 / 7939175 ; 09761 / 27902933 ; rike.bender@mail.xyz ; ja
435 ; Frau ; Dr. ; Rike ; Eckhard ; 16.9.1951 ; Immelmannstr. 95 ; 34471 ; Volkmarsen ; 05693 / 59878529 ; 0177 / 5492806 ; 05693 / 57099654 ; r.eckhard@mail.xyz ; ja
436 ; Herr ; Dr. ; Niko ; Peters ; 1.1.1972 ; Marderweg 20 ; 58515 ; Lüdenscheid ; 02351 / 47607500 ; 0172 / 5486324 ; 02351 / 33174979 ; n.peters@mail.xyz ; ja
437 ; Herr ; Prof. ; Vincent ; Seeberger ; 17.1.1981 ; Am Filk 98 ; 17166 ; Hohen Demzin ; 03996 / 34562754 ; 0168 / 5185988 ; 03996 / 89086504 ; vincent.seeberger@mail.xyz ; ja
438 ; Herr ; Dr. ; Anthony ; Eberhard ; 20.8.1990 ; Rennbahnstr. 114 ; 38554 ; Weyhausen ; 05362 / 13046953 ; 0155 / 8095927 ; 05362 / 10319543 ; anthony.eberhard@mail.xyz ; ja
439 ; Herr ; Prof. ; Patrik ; Ebner ; 25.8.1930 ; Friedrichstr. 141 ; 55767 ; Rinzenberg ; 06782 / 53979190 ; 0155 / 2929629 ; 06782 / 32690634 ; patrik.ebner@mail.xyz ; ja
440 ; Herr ; Prof. ; Dominic ; Gehring ; 6.11.1959 ; Kösliner Str. 111 ; 54310 ; Ralingen an der Sauer ; 06585 / 43670334 ; 0162 / 8628407 ; 06585 / 29751902 ; dominic.gehring@mail.xyz ; ja
441 ; Frau ; Dr. ; Andrea ; Sauter ; 21.10.1972 ; Johann-Krane-Weg 52 ; 45481 ; Mülheim an der Ruhr ; 0208 / 18043473 ; 0170 / 6403964 ; 0208 / 96276746 ; andrea.sauter@mail.xyz ; ja
442 ; Frau ; Dr. ; Astrid ; Walton ; 4.4.1943 ; Lammerbach 196 ; 29413 ; Gieseritz ; 03902 / 26591978 ; 0153 / 1189195 ; 03902 / 89374735 ; astrid.walton@mail.xyz ; ja
443 ; Herr ; Dr. ; Thorben ; Townsend ; 17.3.1922 ; Marderweg 51 ; 88718 ; Daisendorf ; 07532 / 36409594 ; 0150 / 8305955 ; 07532 / 70708549 ; thorben.townsend@mail.xyz ; ja
444 ; Frau ; Dr. ; Luise ; Martinez ; 5.10.1924 ; Am Getterbach 3 ; 54597 ; Steffeln ; 06597 / 18894541 ; 0169 / 9903481 ; 06597 / 92110465 ; l.martinez@mail.xyz ; ja
445 ; Frau ; Prof. ; Hannelore ; Phelps ; 21.10.1949 ; Kleiner Griechenmarkt 8 ; 86489 ; Deisenhausen ; 08282 / 61834997 ; 0161 / 6065117 ; 08282 / 79921346 ; hannelore.phelps@mail.xyz ; ja
446 ; Herr ; Dr. ; Mohammed ; Shaw ; 12.12.1975 ; Dingbängerweg 129 ; 24894 ; Tolk ; 04622 / 40990494 ; 0179 / 2985046 ; 04622 / 65791278 ; mohammed.shaw@mail.xyz ; ja
447 ; Frau ; Dr. ; Karina ; Horst ; 5.7.1923 ; An den Weiden 98 ; 38329 ; Wittmar ; 05337 / 75264613 ; 0165 / 2012464 ; 05337 / 17643775 ; karina.horst@mail.xyz ; ja
448 ; Herr ; Prof. ; Robin ; Scholl ; 23.4.1951 ; Unter Kahlenhausen 110 ; 94078 ; Freyung ; 08551 / 67869029 ; 0158 / 3112380 ; 08551 / 65935628 ; r.scholl@mail.xyz ; ja
449 ; Herr ; Dr. ; Liam ; Fries ; 5.7.1927 ; Kröver Str. 159 ; 65843 ; Sulzbach ; 06196 / 62823166 ; 0160 / 4565190 ; 06196 / 94895540 ; l.fries@mail.xyz ; ja
450 ; Frau ; Prof. ; Lilly ; Beyer ; 5.2.1963 ; Dodostr. 36 ; 63636 ; Brachttal ; 06054 / 9033985 ; 0155 / 8116761 ; 06054 / 52281364 ; lilly.beyer@mail.xyz ; ja
451 ; Herr ; Dr. ; Felix ; Reinhart ; 2.4.1981 ; Hülsebrockstr. 140 ; 54634 ; Bitburg ; 06561 / 55126468 ; 0178 / 6318274 ; 06561 / 63132621 ; felix.reinhart@mail.xyz ; ja
452 ; Frau ; Dr. ; Paulina ; Aust ; 28.2.1971 ; Nauheimer Str. 169 ; 42899 ; Remscheid ; 02191 / 91876639 ; 0170 / 4759511 ; 02191 / 32569401 ; paulina.aust@mail.xyz ; ja
453 ; Herr ; Dr. ; Martin ; Spengler ; 13.9.1967 ; Sophienstr. 44 ; 56651 ; Galenberg ; 02636 / 36724296 ; 0168 / 8560261 ; 02636 / 50506039 ; m.spengler@mail.xyz ; ja
454 ; Frau ; Dr. ; Kristine ; Hertwig ; 2.7.1989 ; Vorgebirgstr. 136 ; 34123 ; Kassel ; 0561 / 16280793 ; 0150 / 7185443 ; 0561 / 61904658 ; k.hertwig@mail.xyz ; ja
455 ; Herr ; Prof. ; Niels ; Knight ; 14.4.1944 ; Friedrich-Ebert-Str. 29 ; 24147 ; Kiel ; 0431 / 4240055 ; 0161 / 7520405 ; 0431 / 10520979 ; niels.knight@mail.xyz ; ja
456 ; Frau ; Dr. ; Sabrina ; Herwig ; 2.8.1963 ; Janningsweg 56 ; 84576 ; Teising ; 08633 / 42265146 ; 0159 / 4648878 ; 08633 / 65158283 ; sabrina.herwig@mail.xyz ; ja
457 ; Frau ; Dr. ; Miriam ; Schwarzer ; 3.12.1945 ; Kerßenbrockstr. 167 ; 84424 ; Isen ; 08083 / 79096879 ; 0169 / 7411692 ; 08083 / 26278832 ; m.schwarzer@mail.xyz ; ja
458 ; Herr ; Dr. ; Stefan ; Rathmann ; 22.7.1967 ; Am Hörsterfriedhof 111 ; 54673 ; Dauwelshausen ; 06564 / 5998445 ; 0163 / 6694541 ; 06564 / 82925759 ; s.rathmann@mail.xyz ; ja
459 ; Frau ; Dr. ; Jessica ; Knorr ; 26.3.1974 ; Steinkamp 28 ; 23883 ; Lehmrade ; 04547 / 673966 ; 0151 / 4911705 ; 04547 / 46666284 ; j.knorr@mail.xyz ; ja
460 ; Herr ; Dr. ; Norbert ; Foster ; 9.6.1979 ; Breslauer Str. 107 ; 90584 ; Allersberg ; 09176 / 90434075 ; 0171 / 3415548 ; 09176 / 88932737 ; norbert.foster@mail.xyz ; ja
461 ; Herr ; Prof. ; Thorben ; Neuhaus ; 12.2.1935 ; Schubertstr. 43 ; 75249 ; Kieselbronn ; 07231 / 87607156 ; 0160 / 4727198 ; 07231 / 56522584 ; thorben.neuhaus@mail.xyz ; ja
462 ; Herr ; Dr. ; Joerg ; Mangold ; 27.4.1991 ; Lassallestr. 115 ; 88145 ; Hergatz ; 08385 / 27120778 ; 0155 / 2641722 ; 08385 / 84864710 ; j.mangold@mail.xyz ; ja
463 ; Herr ; Dr. ; Finn ; Shelton ; 18.2.1956 ; Kriegerweg 31 ; 56291 ; Mühlpfad ; 06747 / 66416390 ; 0163 / 1905486 ; 06747 / 93776080 ; finn.shelton@mail.xyz ; ja
464 ; Frau ; Prof. ; Jacqueline ; Fellner ; 10.1.1973 ; Am Getterbach 68 ; 71540 ; Murrhardt ; 07192 / 75331177 ; 0173 / 4879938 ; 07192 / 52656404 ; jacqueline.fellner@mail.xyz ; ja
465 ; Frau ; Prof. ; Cornelia ; Wehr ; 15.11.1945 ; Schwalbenweg 129 ; 17309 ; Rollwitz ; 03973 / 16538598 ; 0176 / 6804968 ; 03973 / 3654916 ; c.wehr@mail.xyz ; ja
466 ; Herr ; Dr. ; Benedict ; Johnson ; 14.6.1961 ; Stettiner Str. 99 ; 17337 ; Blumenhagen ; 03973 / 3500124 ; 0163 / 1553769 ; 03973 / 45551318 ; b.johnson@mail.xyz ; ja
467 ; Frau ; Dr. ; Anna ; Stiehler ; 24.10.1978 ; Am Krausen Baum 130 ; 54657 ; Neidenbach ; 06563 / 99920580 ; 0175 / 8813126 ; 06563 / 47576552 ; anna.stiehler@mail.xyz ; ja
468 ; Herr ; Dr. ; Juri ; Rauscher ; 6.3.1934 ; Maximilianstr. 119 ; 97285 ; Tauberrettersheim ; 09338 / 66314546 ; 0173 / 4992729 ; 09338 / 63860907 ; j.rauscher@mail.xyz ; ja
469 ; Herr ; Dr. ; Linus ; Eger ; 25.3.1953 ; Weißenburgstr. 157 ; 79098 ; Freiburg ; 0761 / 69528609 ; 0163 / 2390573 ; 0761 / 41084559 ; linus.eger@mail.xyz ; ja
470 ; Frau ; Dr. ; Rebecca ; Sänger ; 12.4.1970 ; Kapellenstr. 40 ; 56244 ; Arnshöfen ; 02666 / 35767283 ; 0153 / 3189288 ; 02666 / 40847176 ; r.saenger@mail.xyz ; ja
471 ; Frau ; Dr. ; Melissa ; Chambers ; 25.2.1985 ; Düsseldorfer Str. 197 ; 97342 ; Obernbreit ; 09332 / 83222335 ; 0167 / 3560533 ; 09332 / 98965473 ; m.chambers@mail.xyz ; ja
472 ; Herr ; Dr. ; Mirco ; Puschmann ; 19.8.1994 ; Hillscheider Weg 168 ; 54292 ; Trier ; 0651 / 47394702 ; 0156 / 8924102 ; 0651 / 88870764 ; mirco.puschmann@mail.xyz ; ja
