Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
354 ; Herr ; Dr. ; Curt ; Lyons ; 7.10.1923 ; Gropiusstr. 55 ; 56479 ; Willingen ; 02664 / 97494386 ; 0174 / 5612548 ; 02664 / 13313452 ; curt.lyons@mail.xyz ; ja
355 ; Herr ; Dr. ; Matis ; Kasten ; 7.11.1936 ; Meesenstiege 94 ; 26629 ; Großefehn ; 04943 / 98580597 ; 0163 / 5186734 ; 04943 / 57055368 ; matis.kasten@mail.xyz ; ja
356 ; Frau ; Prof. ; Kirsten ; Kaufhold ; 12.4.1940 ; Meckmannweg 79 ; 86459 ; Gessertshausen ; 08238 / 70497374 ; 0172 / 3370925 ; 08238 / 61719777 ; kirsten.kaufhold@mail.xyz ; ja
357 ; Herr ; Dr. ; Leon ; Gräf ; 14.7.1945 ; Steinfurter Str. 4 ; 25836 ; Garding ; 04862 / 82519175 ; 0176 / 4635554 ; 04862 / 21767937 ; leon.graef@mail.xyz ; ja
358 ; Frau ; Dr. ; Karolina ; Offermann ; 28.12.1992 ; Meckmannweg 92 ; 84097 ; Herrngiersdorf ; 09452 / 85193018 ; 0169 / 1480726 ; 09452 / 53278385 ; k.offermann@mail.xyz ; ja
359 ; Herr ; Dr. ; Elias ; Love ; 24.11.1950 ; Templerweg 149 ; 90619 ; Trautskirchen ; 09107 / 6757475 ; 0166 / 5690647 ; 09107 / 58209188 ; e.love@mail.xyz ; ja
360 ; Frau ; Dr. ; Eva ; Eckert ; 17.1.1978 ; Hahnenstr. 77 ; 97337 ; Dettelbach ; 09324 / 22358616 ; 0171 / 5484251 ; 09324 / 61053709 ; eva.eckert@mail.xyz ; ja
361 ; Herr ; Dr. ; Sam ; Hipp ; 15.4.1923 ; Düesbergweg 176 ; 24994 ; Jardelund ; 04639 / 39861612 ; 0159 / 7967311 ; 04639 / 17250555 ; sam.hipp@mail.xyz ; ja
362 ; Frau ; Dr. ; Kyra ; Sikora ; 28.6.1959 ; Hogenbergstr. 167 ; 78600 ; Kolbingen ; 07463 / 76908521 ; 0163 / 7036722 ; 07463 / 57899816 ; k.sikora@mail.xyz ; ja
363 ; Frau ; Prof. ; Ingeborg ; Fenske ; 26.12.1967 ; An den Mühlen 88 ; 78595 ; Hausen ob Verena ; 07424 / 86553134 ; 0178 / 9435256 ; 07424 / 81299215 ; ingeborg.fenske@mail.xyz ; ja
364 ; Herr ; Dr. ; Fabian ; Gerhard ; 13.7.1997 ; Meesenstiege 103 ; 82491 ; Grainau ; 08821 / 2617226 ; 0170 / 9639492 ; 08821 / 48579312 ; f.gerhard@mail.xyz ; ja
365 ; Herr ; Dr. ; Steven ; Vasquez ; 27.7.1960 ; Ulmenweg 119 ; 37586 ; Dassel ; 05564 / 39039816 ; 0169 / 5948274 ; 05564 / 43752341 ; s.vasquez@mail.xyz ; ja
366 ; Frau ; Dr. ; Elizabeth ; Demuth ; 21.2.2000 ; Dreizehnerstr. 37 ; 14089 ; Spandau ; 030 / 96428707 ; 0179 / 4494900 ; 030 / 84840824 ; elizabeth.demuth@mail.xyz ; ja
367 ; Herr ; Prof. ; Marius ; Glover ; 12.9.1947 ; Hofstr. 45 ; 84489 ; Burghausen ; 08432 / 65315514 ; 0153 / 8820215 ; 08432 / 34514184 ; marius.glover@mail.xyz ; ja
368 ; Herr ; Prof. ; Noah ; Vater ; 1.2.1978 ; Heinrichstr. 114 ; 21255 ; Dohren ; 04186 / 12466800 ; 0151 / 3362431 ; 04186 / 94010925 ; n.vater@mail.xyz ; ja
369 ; Frau ; Dr. ; Leonie ; Frisch ; 25.11.1923 ; Kreuzstr. 122 ; 33719 ; Bielefeld ; 0521 / 52528147 ; 0175 / 2570898 ; 0521 / 34773329 ; l.frisch@mail.xyz ; ja
370 ; Frau ; Dr. ; Nina ; Geyer ; 22.9.1980 ; Josef-Suwelack-Weg 3 ; 84144 ; Geisenhausen ; 08743 / 69625243 ; 0152 / 3963180 ; 08743 / 93979354 ; nina.geyer@mail.xyz ; ja
371 ; Herr ; Dr. ; Florian ; Newton ; 11.7.1924 ; Handorfer Str. 60 ; 42399 ; Wuppertal ; 0202 / 4474822 ; 0165 / 2797897 ; 0202 / 93587606 ; f.newton@mail.xyz ; ja
372 ; Herr ; Prof. ; Detlef ; Ward ; 26.6.1968 ; Im Haubenfeld 85 ; 54426 ; Neunkirchen ; 06504 / 33832012 ; 0177 / 3645269 ; 06504 / 35228954 ; d.ward@mail.xyz ; ja
373 ; Frau ; Dr. ; Maren ; Grundmann ; 5.4.1970 ; Neißestr. 84 ; 54413 ; Geisfeld ; 06503 / 14715377 ; 0172 / 8324222 ; 06503 / 89380959 ; maren.grundmann@mail.xyz ; ja
374 ; Frau ; Prof. ; Lina ; Garrett ; 10.9.1997 ; Sporckweg 133a ; 26388 ; Wilhelmshaven ; 04421 / 30496182 ; 0158 / 3477955 ; 04421 / 73931538 ; l.garrett@mail.xyz ; ja
375 ; Herr ; Dr. ; John ; West ; 23.11.1930 ; Merheimer Str. 120 ; 63925 ; Laudenbach ; 09371 / 37777978 ; 0163 / 5126999 ; 09371 / 26270592 ; j.west@mail.xyz ; ja
376 ; Herr ; Prof. ; Ferdinand ; Osborne ; 27.6.1981 ; Gleueler Str. 141 ; 24211 ; Honigsee ; 04342 / 53198842 ; 0170 / 5276534 ; 04342 / 87067943 ; ferdinand.osborne@mail.xyz ; ja
377 ; Herr ; Prof. ; Mirko ; Gaiser ; 7.1.1926 ; Sophienstr. 120 ; 74523 ; Sulzdorf ; 07907 / 92545207 ; 0157 / 5644526 ; 07907 / 19128353 ; m.gaiser@mail.xyz ; ja
378 ; Herr ; Prof. ; Rolf ; Kunkel ; 15.4.1920 ; Ostlandstr. 164 ; 56767 ; Gunderath ; 02657 / 51179159 ; 0176 / 3864859 ; 02657 / 41851088 ; rolf.kunkel@mail.xyz ; ja
379 ; Herr ; Dr. ; Nico ; Wiedmann ; 8.6.1985 ; Dahlienweg 25 ; 99098 ; Erfurt ; 0361 / 63314420 ; 0160 / 6781704 ; 0361 / 30931194 ; n.wiedmann@mail.xyz ; ja
380 ; Frau ; Dr. ; Joelle ; Linder ; 10.1.1949 ; Wolbecker Str. 94 ; 67756 ; Hinzweiler ; 06304 / 19409609 ; 0157 / 7000137 ; 06304 / 2059073 ; joelle.linder@mail.xyz ; ja
381 ; Herr ; Dr. ; Swen ; Reese ; 28.8.1956 ; Schützenstr. 182 ; 97228 ; Rottendorf ; 09302 / 39966547 ; 0179 / 4284873 ; 09302 / 13528731 ; swen.reese@mail.xyz ; ja
382 ; Frau ; Dr. ; Sofia ; Saunders ; 14.3.1942 ; Berrischstr. 118 ; 77784 ; Oberharmersbach ; 07837 / 81228319 ; 0171 / 5365372 ; 07837 / 8955084 ; s.saunders@mail.xyz ; ja
383 ; Frau ; Dr. ; Kyra ; Faust ; 4.2.1981 ; An den Weiden 14a ; 88422 ; Moosburg ; 07582 / 24660704 ; 0169 / 2159494 ; 07582 / 85021994 ; k.faust@mail.xyz ; ja
384 ; Frau ; Prof. ; Anette ; Parker ; 14.10.1980 ; Wormser Str. 153 ; 72539 ; Pfronstetten ; 07388 / 33920837 ; 0165 / 7392036 ; 07388 / 1510909 ; a.parker@mail.xyz ; ja
385 ; Herr ; Prof. ; Oliver ; Martina ; 2.4.1972 ; Avendruper Str. 66 ; 55774 ; Baumholder ; 06783 / 44473715 ; 0163 / 3373937 ; 06783 / 54047222 ; oliver.martina@mail.xyz ; ja
386 ; Herr ; Dr. ; Chris ; Bridges ; 26.4.1956 ; Uhuweg 6 ; 79112 ; Freiburg ; 0761 / 47990339 ; 0175 / 1646701 ; 0761 / 5561848 ; c.bridges@mail.xyz ; ja
387 ; Frau ; Dr. ; Teresa ; Lauterbach ; 22.12.1931 ; Speestr. - 48 ; 74360 ; Ilsfeld ; 07062 / 12382818 ; 0167 / 8500307 ; 07062 / 42511493 ; teresa.lauterbach@mail.xyz ; ja
388 ; Frau ; Dr. ; Ivonne ; Breitner ; 7.6.1941 ; Starweg 163 ; 06406 ; Bernburg ; 03471 / 36426202 ; 0152 / 4354275 ; 03471 / 12823065 ; i.breitner@mail.xyz ; ja
389 ; Frau ; Dr. ; Gabriele ; Wachter ; 11.11.1921 ; Böttcherstr. 13 ; 66909 ; Hüffler ; 06383 / 24542272 ; 0172 / 1419125 ; 06383 / 57707763 ; gabriele.wachter@mail.xyz ; ja
390 ; Herr ; Dr. ; Joschua ; Daniela ; 9.4.1936 ; Theodor-Heuss-Ring 84 ; 24869 ; Dörpstedt ; 04627 / 62527945 ; 0152 / 3276192 ; 04627 / 8124618 ; joschua.daniela@mail.xyz ; ja
391 ; Herr ; Prof. ; Maik ; Bogenschütze ; 14.7.1961 ; Marsweg 194 ; 94419 ; Reisbach ; 08734 / 72791635 ; 0164 / 9203474 ; 08734 / 39941833 ; maik.bogenschuetze@mail.xyz ; ja
392 ; Herr ; Dr. ; Johann ; Ryan ; 24.8.1924 ; Kappenberger Damm 50 ; 45549 ; Sprockhövel ; 02339 / 81010969 ; 0157 / 8048600 ; 02339 / 27300665 ; johann.ryan@mail.xyz ; ja
393 ; Frau ; Dr. ; Selina ; Paul ; 3.1.1978 ; Kösliner Str. 150 ; 40724 ; Hilden ; 02103 / 58087910 ; 0166 / 2394761 ; 02103 / 6097763 ; selina.paul@mail.xyz ; ja
394 ; Herr ; Prof. ; Dario ; Reuter ; 18.2.1988 ; Münsterstr. 179 ; 95448 ; Bayreuth ; 0921 / 63575025 ; 0171 / 6660864 ; 0921 / 11234075 ; dario.reuter@mail.xyz ; ja
395 ; Herr ; Dr. ; Wolfgang ; Wehmeyer ; 20.10.1986 ; Angelmodder Weg 171 ; 97772 ; Wildflecken ; 09745 / 8119059 ; 0158 / 2354215 ; 09745 / 31989147 ; w.wehmeyer@mail.xyz ; ja
396 ; Frau ; Dr. ; Luisa ; Jordan ; 10.5.1923 ; Wildpfad 18 ; 10967 ; Berlin ; 030 / 4035626 ; 0163 / 2794961 ; 030 / 92406465 ; l.jordan@mail.xyz ; ja
397 ; Herr ; Dr. ; Matthias ; Schütze ; 5.9.1925 ; Nauheimer Str. 127 ; 23909 ; Mechow ; 04541 / 12475120 ; 0153 / 5789260 ; 04541 / 18208851 ; matthias.schuetze@mail.xyz ; ja
398 ; Herr ; Dr. ; Marten ; Newman ; 8.10.1986 ; Am Ziegelofen 1 ; 56472 ; Nisterberg ; 02743 / 33771330 ; 0179 / 2573743 ; 02743 / 51465042 ; marten.newman@mail.xyz ; ja
399 ; Frau ; Prof. ; Madita ; Perkins ; 3.3.1965 ; Röttgensweg 171 ; 49770 ; Dohren ; 05962 / 20715165 ; 0163 / 3435857 ; 05962 / 86114982 ; m.perkins@mail.xyz ; ja
400 ; Frau ; Dr. ; Irmgard ; Buchner ; 18.3.1921 ; Telemannstr. 43 ; 88416 ; Erlenmoos ; 07352 / 48264008 ; 0160 / 9123568 ; 07352 / 37383895 ; irmgard.buchner@mail.xyz ; ja
401 ; Frau ; Dr. ; Lilian ; Demmer ; 25.5.2000 ; Weserstr. 172 ; 10967 ; Berlin ; 030 / 39954675 ; 0159 / 1982547 ; 030 / 83542236 ; lilian.demmer@mail.xyz ; ja
402 ; Frau ; Dr. ; Ida ; Welter ; 19.12.1967 ; Josef-Suwelack-Weg 146 ; 91541 ; Rothenburg ob der Tauber ; 09861 / 23710556 ; 0157 / 6097164 ; 09861 / 19224505 ; i.welter@mail.xyz ; ja
403 ; Frau ; Prof. ; Ingrid ; Gebhard ; 17.1.1952 ; Werkstattstr. 118 ; 06112 ; Halle ; 0345 / 58380830 ; 0164 / 4997956 ; 0345 / 96222936 ; ingrid.gebhard@mail.xyz ; ja
404 ; Frau ; Dr. ; Petra ; Soto ; 25.7.1964 ; Herdingstr. 58 ; 52499 ; Baesweiler ; 02401 / 65084098 ; 0152 / 2454658 ; 02401 / 51135619 ; petra.soto@mail.xyz ; ja
405 ; Herr ; Dr. ; Lennox ; Brodbeck ; 12.2.1921 ; Hogenbergstr. 166 ; 37632 ; Eschershausen ; 05534 / 90402153 ; 0177 / 6993376 ; 05534 / 65747713 ; lennox.brodbeck@mail.xyz ; ja
406 ; Herr ; Dr. ; Timo ; Schreier ; 8.5.1942 ; Mariendorfer Str. 58 ; 91622 ; Rügland ; 09828 / 31156664 ; 0155 / 9493345 ; 09828 / 20545005 ; timo.schreier@mail.xyz ; ja
407 ; Herr ; Dr. ; Ole ; Wessels ; 10.1.1995 ; Münsterstr. 49 ; 78187 ; Geisingen ; 07704 / 18547481 ; 0179 / 8539653 ; 07704 / 68373280 ; ole.wessels@mail.xyz ; ja
408 ; Frau ; Dr. ; Anouk ; Manske ; 3.8.1965 ; Am Krausen Baum 164 ; 13059 ; Neu-Hohenschönhausen ; 030 / 94844632 ; 0172 / 1883595 ; 030 / 86692982 ; anouk.manske@mail.xyz ; ja
409 ; Frau ; Dr. ; Frieda ; Sauer ; 12.7.1978 ; Morthorststr. 133 ; 36160 ; Dipperz ; 06657 / 6239151 ; 0174 / 9520814 ; 06657 / 97910333 ; f.sauer@mail.xyz ; ja
410 ; Herr ; Dr. ; Lion ; Kuehl ; 26.7.1969 ; Breslauer Str. 165 ; 24623 ; Großenaspe ; 04327 / 65394956 ; 0163 / 6492650 ; 04327 / 60109575 ; lion.kuehl@mail.xyz ; ja
411 ; Frau ; Prof. ; Magdalena ; John ; 2.12.1961 ; Hindenburgplatz 81 ; 89352 ; Ellzee ; 08223 / 13582317 ; 0151 / 5779454 ; 08223 / 41476813 ; m.john@mail.xyz ; ja
412 ; Herr ; Dr. ; Jörn ; Campbell ; 21.9.2000 ; Havichhorster Mühle 18 ; 94542 ; Haarbach ; 08535 / 27190581 ; 0165 / 6847256 ; 08535 / 61191485 ; j.campbell@mail.xyz ; ja
413 ; Frau ; Dr. ; Dilara ; Lotz ; 14.5.1997 ; Grevener Str. 136 ; 73732 ; Esslingen am Neckar ; 0711 / 90158905 ; 0160 / 4188165 ; 0711 / 7086860 ; d.lotz@mail.xyz ; ja
414 ; Herr ; Dr. ; Maik ; Hennings ; 24.5.1939 ; Angelstr. 59 ; 29416 ; Altensalzwedel ; 03901 / 24781223 ; 0178 / 5600644 ; 03901 / 60854071 ; m.hennings@mail.xyz ; ja
415 ; Herr ; Dr. ; Kristof ; Goldmann ; 28.6.1968 ; Hahnenstr. 65a ; 25569 ; Krempermoor ; 04824 / 94725255 ; 0176 / 4180406 ; 04824 / 71404423 ; kristof.goldmann@mail.xyz ; ja
416 ; Herr ; Dr. ; Mohammed ; Burghardt ; 12.8.1931 ; Bünkamp 172 ; 31134 ; Hildesheim ; 05121 / 19080958 ; 0156 / 7834031 ; 05121 / 66254178 ; mohammed.burghardt@mail.xyz ; ja
417 ; Herr ; Dr. ; Bastian ; Schwab ; 13.4.1945 ; Manfred-von-Richthofen-Str. 186 ; 84565 ; Oberneukirchen ; 08630 / 8844438 ; 0152 / 8318499 ; 08630 / 6936508 ; bastian.schwab@mail.xyz ; ja
418 ; Herr ; Dr. ; Michel ; Lehmkuhl ; 20.5.1971 ; Telgenweg 21 ; 56332 ; Niederfell ; 02607 / 90741936 ; 0174 / 8891561 ; 02607 / 59032156 ; m.lehmkuhl@mail.xyz ; ja
419 ; Frau ; Dr. ; Silvia ; Bock ; 10.6.1941 ; Hüfferstr. 87 ; 74427 ; Fichtenberg ; 07971 / 20862911 ; 0173 / 2985781 ; 07971 / 32444476 ; silvia.bock@mail.xyz ; ja
420 ; Frau ; Prof. ; Lucia ; Clemens ; 18.5.1936 ; Teutonenstr. 38 ; 77652 ; Offenburg ; 0781 / 52101177 ; 0155 / 6274064 ; 0781 / 88827915 ; l.clemens@mail.xyz ; ja
421 ; Herr ; Dr. ; Lasse ; Warnke ; 15.2.1984 ; Marktstr. 168 ; 91611 ; Lehrberg ; 09820 / 92422616 ; 0174 / 9048586 ; 09820 / 38296834 ; l.warnke@mail.xyz ; ja
422 ; Frau ; Dr. ; Gisela ; Henschke ; 26.12.1997 ; Manfred-von-Richthofen-Str. 18 ; 24366 ; Loose ; 04358 / 19789629 ; 0168 / 5695826 ; 04358 / 83074595 ; g.henschke@mail.xyz ; ja
423 ; Herr ; Dr. ; Gerhardt ; Malek ; 19.1.1949 ; Marientalstr. 75 ; 54552 ; Utzerath ; 06592 / 14847396 ; 0168 / 9585612 ; 06592 / 36133213 ; g.malek@mail.xyz ; ja
424 ; Frau ; Dr. ; Kyra ; Schädler ; 1.7.1954 ; Südstr. 91 ; 78591 ; Durchhausen ; 07464 / 90715766 ; 0155 / 7377555 ; 07464 / 54468490 ; kyra.schaedler@mail.xyz ; ja
425 ; Herr ; Dr. ; Dieter ; Thiel ; 9.4.1981 ; Manfred-von-Richthofen-Str. 82 ; 90592 ; Schwarzenbruck ; 09170 / 68958143 ; 0168 / 6901615 ; 09170 / 19816756 ; dieter.thiel@mail.xyz ; ja
426 ; Herr ; Dr. ; Lukas ; Hager ; 16.7.1952 ; Steinfurter Str. 123 ; 24568 ; Kaltenkirchen ; 04191 / 5796416 ; 0161 / 6491370 ; 04191 / 29818417 ; l.hager@mail.xyz ; ja
427 ; Frau ; Prof. ; Melanie ; Ahrend ; 6.4.1992 ; Dachsleite 31 ; 66484 ; Großsteinhausen ; 06339 / 72039900 ; 0158 / 8788137 ; 06339 / 54880388 ; m.ahrend@mail.xyz ; ja
428 ; Frau ; Dr. ; Kim ; Weinert ; 26.1.1921 ; Paul-Engelhard-Weg 91 ; 58708 ; Menden ; 02373 / 11486260 ; 0175 / 8030533 ; 02373 / 26346898 ; kim.weinert@mail.xyz ; ja
429 ; Frau ; Dr. ; Kim ; Haid ; 7.10.1960 ; Nienkamp 189 ; 36219 ; Cornberg ; 05650 / 91651934 ; 0172 / 2675837 ; 05650 / 92987770 ; kim.haid@mail.xyz ; ja
430 ; Herr ; Dr. ; Till ; Sandra ; 9.1.1928 ; Gildenstr. 107 ; 56761 ; Urmersbach ; 02653 / 64255466 ; 0174 / 8116976 ; 02653 / 94298593 ; till.sandra@mail.xyz ; ja
431 ; Herr ; Dr. ; Erik ; Oberländer ; 23.8.1951 ; Albachtener Str. 38 ; 94577 ; Winzer ; 09901 / 96455373 ; 0174 / 9768207 ; 09901 / 17823726 ; e.oberlaender@mail.xyz ; ja
432 ; Herr ; Dr. ; Jonah ; Hughes ; 21.9.1927 ; Parkallee 196 ; 23717 ; Kasseedorf ; 04528 / 76581830 ; 0157 / 8315614 ; 04528 / 25564812 ; jonah.hughes@mail.xyz ; ja
433 ; Herr ; Prof. ; Mika ; Strauss ; 9.12.1985 ; Am Oedingteich 50 ; 97270 ; Kist ; 09306 / 56031224 ; 0163 / 2229181 ; 09306 / 52223459 ; mika.strauss@mail.xyz ; ja
434 ; Frau ; Dr. ; Cornelia ; Diehl ; 6.12.1978 ; Flaßkuhl 184 ; 84533 ; Marktl ; 08678 / 12569544 ; 0175 / 1444454 ; 08678 / 95469880 ; c.diehl@mail.xyz ; ja
435 ; Frau ; Dr. ; Nadine ; Straub ; 25.7.1987 ; Südstr. 64 ; 17235 ; Neustrelitz ; 03981 / 83263131 ; 0162 / 4649499 ; 03981 / 87622844 ; nadine.straub@mail.xyz ; ja
436 ; Frau ; Dr. ; Melina ; Krebs ; 9.3.1962 ; Sporckweg 65 ; 23968 ; Wismar ; 03841 / 98678859 ; 0162 / 2823471 ; 03841 / 56586661 ; melina.krebs@mail.xyz ; ja
437 ; Frau ; Dr. ; Claudia ; Sachse ; 26.6.1983 ; Rosenplatz 10 ; 88662 ; Überlingen ; 07551 / 34807726 ; 0167 / 3777600 ; 07551 / 40101488 ; c.sachse@mail.xyz ; ja
438 ; Frau ; Dr. ; Sophia ; Pauls ; 10.12.1929 ; Kleiner Griechenmarkt 126 ; 27245 ; Kirchdorf ; 04273 / 89905344 ; 0169 / 2472589 ; 04273 / 59302562 ; s.pauls@mail.xyz ; ja
439 ; Frau ; Prof. ; Charlotte ; Rother ; 5.5.1968 ; Zum Burgschemm 195 ; 86736 ; Auhausen ; 09082 / 82326726 ; 0164 / 1632009 ; 09082 / 73764776 ; charlotte.rother@mail.xyz ; ja
440 ; Herr ; Prof. ; Antonio ; Landwirt ; 6.9.1999 ; Am Krausen Baum 166 ; 63863 ; Eschau ; 09374 / 49654941 ; 0165 / 2913333 ; 09374 / 37921557 ; antonio.landwirt@mail.xyz ; ja
441 ; Frau ; Dr. ; Liv ; Hines ; 1.8.1962 ; Maximilianstr. 101 ; 24245 ; Großbarkau ; 04342 / 56896463 ; 0155 / 3419276 ; 04342 / 81083513 ; liv.hines@mail.xyz ; ja
442 ; Herr ; Dr. ; Phillipp ; Walk ; 9.7.1985 ; Carossastr. 83 ; 93183 ; Kallmünz ; 09473 / 66844154 ; 0158 / 4473724 ; 09473 / 38333879 ; phillipp.walk@mail.xyz ; ja
443 ; Herr ; Prof. ; Mert ; French ; 9.3.1971 ; Westenkamp 16 ; 96317 ; Kronach ; 09261 / 74908883 ; 0173 / 9126949 ; 09261 / 60738035 ; mert.french@mail.xyz ; ja
444 ; Frau ; Dr. ; Hannah ; Peetz ; 24.3.1975 ; Angelmodder Weg 85 ; 90766 ; Fürth ; 0911 / 25290485 ; 0160 / 2436894 ; 0911 / 93494229 ; hannah.peetz@mail.xyz ; ja
445 ; Herr ; Dr. ; Timon ; Ulbrich ; 9.9.1958 ; Kreuzstr. 33 ; 71299 ; Wimsheim ; 07044 / 56479235 ; 0154 / 2588721 ; 07044 / 4028852 ; t.ulbrich@mail.xyz ; ja
446 ; Herr ; Dr. ; Julien ; Pätzold ; 11.2.1926 ; Düsseldorfer Str. 87 ; 01069 ; Dresden ; 0351 / 14639783 ; 0159 / 8296846 ; 0351 / 29303857 ; j.paetzold@mail.xyz ; ja
447 ; Herr ; Dr. ; Jonas ; Schwertfeger ; 10.9.1989 ; Dingbängerweg 124 ; 56479 ; Irmtraut ; 02664 / 25232314 ; 0172 / 8960743 ; 02664 / 24242890 ; j.schwertfeger@mail.xyz ; ja
448 ; Frau ; Dr. ; Renate ; Karsten ; 16.5.1943 ; Maximilianstr. 10 ; 27574 ; Bremerhaven ; 0471 / 534319 ; 0155 / 4508303 ; 0471 / 89994375 ; r.karsten@mail.xyz ; ja
449 ; Herr ; Prof. ; Niko ; Cortez ; 13.9.1932 ; Kappenberger Damm 101 ; 49170 ; Hagen am Teutoburger Wald ; 05401 / 16936865 ; 0160 / 4766495 ; 05401 / 78592503 ; niko.cortez@mail.xyz ; ja
450 ; Frau ; Dr. ; Vivien ; Castillo ; 26.11.1936 ; Försterstr. 174 ; 97288 ; Theilheim ; 09303 / 64410057 ; 0170 / 6048135 ; 09303 / 2207900 ; vivien.castillo@mail.xyz ; ja
451 ; Frau ; Dr. ; Maya ; Jäckel ; 13.5.1940 ; Steinfurter Str. 101 ; 86741 ; Ehingen am Ries ; 09082 / 64048345 ; 0173 / 4690357 ; 09082 / 81156491 ; m.jaeckel@mail.xyz ; ja
452 ; Frau ; Dr. ; Kimberley ; Sager ; 10.6.1966 ; Geiststr. 120 ; 25761 ; Westerdeichstrich ; 04834 / 4475315 ; 0150 / 5331253 ; 04834 / 50934309 ; k.sager@mail.xyz ; ja
453 ; Herr ; Dr. ; Eric ; Lambert ; 11.9.1941 ; Hansaring 134 ; 36119 ; Neuhof ; 06655 / 61897371 ; 0164 / 8095709 ; 06655 / 86402337 ; e.lambert@mail.xyz ; ja
454 ; Herr ; Dr. ; Jonas ; Graves ; 12.8.1989 ; Wollinstr. 93 ; 27726 ; Worpswede ; 04792 / 2221745 ; 0158 / 3456715 ; 04792 / 89699310 ; jonas.graves@mail.xyz ; ja
455 ; Frau ; Prof. ; Mathilda ; Schneider ; 16.8.1994 ; Gottesweg 56a ; 25794 ; Dörpling ; 04803 / 66019298 ; 0161 / 9024720 ; 04803 / 18799527 ; mathilda.schneider@mail.xyz ; ja
456 ; Frau ; Dr. ; Regina ; Retzlaff ; 11.8.1971 ; Albachtener Str. 137 ; 68165 ; Mannheim ; 0621 / 44116097 ; 0158 / 3108733 ; 0621 / 66383995 ; r.retzlaff@mail.xyz ; ja
457 ; Frau ; Dr. ; Kirsten ; Collier ; 3.2.1999 ; Unter Kahlenhausen 108 ; 38226 ; Salzgitter ; 05341 / 9901703 ; 0167 / 3955739 ; 05341 / 32844630 ; k.collier@mail.xyz ; ja
458 ; Herr ; Dr. ; Mirco ; Stanley ; 7.8.1985 ; Birkenweg 157 ; 13125 ; Karow ; 030 / 8540940 ; 0164 / 6616995 ; 030 / 40636194 ; m.stanley@mail.xyz ; ja
459 ; Frau ; Dr. ; Karoline ; Zinn ; 3.9.1940 ; Schiffahrter Damm 95 ; 55758 ; Hottenbach ; 06544 / 57589320 ; 0154 / 7862988 ; 06544 / 13531234 ; karoline.zinn@mail.xyz ; ja
460 ; Herr ; Dr. ; Bjarne ; Waters ; 23.6.1966 ; Agrippastr. 161 ; 47139 ; Duisburg ; 0203 / 89477274 ; 0163 / 7007486 ; 0203 / 42108190 ; bjarne.waters@mail.xyz ; ja
461 ; Frau ; Dr. ; Angela ; Römer ; 9.10.1947 ; Marsweg 79 ; 12043 ; Berlin - Neukölln ; 030 / 80939117 ; 0153 / 9926177 ; 030 / 60005315 ; a.roemer@mail.xyz ; ja
462 ; Herr ; Dr. ; Luca ; Böttger ; 5.10.1921 ; Carossastr. 88a ; 75433 ; Maulbronn ; 07043 / 60795449 ; 0177 / 9192466 ; 07043 / 72587205 ; luca.boettger@mail.xyz ; ja
463 ; Herr ; Dr. ; Rainer ; Gassmann ; 3.10.1934 ; Am Grauen Stein 6 ; 78667 ; Villingendorf ; 0741 / 95097654 ; 0168 / 5809996 ; 0741 / 64815472 ; rainer.gassmann@mail.xyz ; ja
464 ; Frau ; Dr. ; Linn ; Eberle ; 22.7.1988 ; Sentmaringer Weg 177 ; 24351 ; Damp ; 04352 / 85018372 ; 0174 / 9768986 ; 04352 / 93937606 ; linn.eberle@mail.xyz ; ja
465 ; Herr ; Prof. ; Rasmus ; Benson ; 17.6.1927 ; Düsseldorfer Str. 193 ; 97258 ; Ippesheim ; 09339 / 90347326 ; 0154 / 8975563 ; 09339 / 38749350 ; rasmus.benson@mail.xyz ; ja
466 ; Frau ; Dr. ; Marah ; Kämper ; 28.2.1939 ; Kochwiesenstr. 137 ; 07987 ; Mohlsdorf ; 03661 / 66752468 ; 0152 / 7127685 ; 03661 / 81807803 ; m.kaemper@mail.xyz ; ja
467 ; Herr ; Dr. ; Jonah ; Haag ; 6.3.2000 ; Unter Kahlenhausen 143 ; 49685 ; Hesselnfeld ; 04473 / 38953753 ; 0162 / 3908992 ; 04473 / 99961231 ; jonah.haag@mail.xyz ; ja
468 ; Herr ; Dr. ; Claas ; Hartl ; 20.4.1970 ; Kurneystr. 181 ; 55621 ; Hundsbach ; 06757 / 79361320 ; 0177 / 5418222 ; 06757 / 8851063 ; c.hartl@mail.xyz ; ja
469 ; Herr ; Prof. ; Thore ; Kaup ; 8.3.1975 ; Von-der-Tinnen-Str. 63 ; 03205 ; Bolschwitz ; 03541 / 66142272 ; 0168 / 5163674 ; 03541 / 17264834 ; thore.kaup@mail.xyz ; ja
470 ; Frau ; Dr. ; Marina ; Felder ; 21.1.1966 ; Wormser Str. 82a ; 25899 ; Klixbüll ; 04662 / 96751087 ; 0171 / 3040507 ; 04662 / 11594246 ; marina.felder@mail.xyz ; ja
471 ; Herr ; Dr. ; Niko ; Holz ; 5.4.1977 ; Klinkkampweg 27 ; 57589 ; Pracht ; 02682 / 92790011 ; 0159 / 1782783 ; 02682 / 70789423 ; niko.holz@mail.xyz ; ja
