Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
353 ; Herr ; Dr. ; Benjamin ; Himmelsbach ; 22.5.2000 ; Erpeler Str. 75 ; 54426 ; Gräfendhron ; 06504 / 71019617 ; 0170 / 3586304 ; 06504 / 61001189 ; benjamin.himmelsbach@mail.xyz ; ja
354 ; Frau ; Dr. ; Chantale ; Gall ; 25.2.1999 ; Manfred-von-Richthofen-Str. 127 ; 84092 ; Bayerbach ; 08774 / 95393205 ; 0153 / 6899214 ; 08774 / 8146054 ; c.gall@mail.xyz ; ja
355 ; Frau ; Prof. ; Rike ; Hinkel ; 22.2.1971 ; Heisstr. 110 ; 54534 ; Musweiler ; 06572 / 2656884 ; 0154 / 1705598 ; 06572 / 39024013 ; rike.hinkel@mail.xyz ; ja
356 ; Herr ; Dr. ; Kai ; Brose ; 10.3.1968 ; Liboristr. 36 ; 54597 ; Strickscheid ; 06550 / 41081718 ; 0179 / 7019546 ; 06550 / 48640370 ; kai.brose@mail.xyz ; ja
357 ; Herr ; Dr. ; Matthies ; Fauser ; 22.12.1986 ; Hülsebrockstr. 172 ; 78073 ; Bad Dürrheim ; 07726 / 25695992 ; 0154 / 5939418 ; 07726 / 9690813 ; matthies.fauser@mail.xyz ; ja
358 ; Herr ; Dr. ; Noel ; Schätzle ; 17.2.1974 ; Düesbergweg 110 ; 37081 ; Göttingen ; 0551 / 51953170 ; 0156 / 5579639 ; 0551 / 97734054 ; noel.schaetzle@mail.xyz ; ja
359 ; Herr ; Dr. ; Melvin ; Mosch ; 18.5.1962 ; Gleueler Str. 93 ; 56587 ; Oberraden ; 02634 / 81275650 ; 0166 / 1398287 ; 02634 / 9371337 ; m.mosch@mail.xyz ; ja
360 ; Herr ; Dr. ; Yannick ; Herget ; 21.7.1940 ; Gropiusstr. 173 ; 22927 ; Großhansdorf ; 04102 / 48160694 ; 0170 / 2133826 ; 04102 / 27577257 ; y.herget@mail.xyz ; ja
361 ; Frau ; Prof. ; Yasmin ; Thiemann ; 5.8.1944 ; Hogenbergstr. 64 ; 55599 ; Gau-Bickelheim ; 06703 / 74712672 ; 0174 / 7121021 ; 06703 / 25053204 ; y.thiemann@mail.xyz ; ja
362 ; Frau ; Prof. ; Elke ; Böhme ; 27.10.1949 ; Am Wigbold 199 ; 94532 ; Außernzell ; 09903 / 36954234 ; 0174 / 4281851 ; 09903 / 25162516 ; elke.boehme@mail.xyz ; ja
363 ; Herr ; Prof. ; Henry ; Kain ; 5.11.1964 ; Dodostr. 124 ; 54666 ; Irrel ; 06525 / 19681728 ; 0173 / 5859167 ; 06525 / 26086049 ; henry.kain@mail.xyz ; ja
364 ; Herr ; Prof. ; Willy ; Hirsch ; 4.3.1989 ; Mersmannsstiege 63 ; 44651 ; Herne ; 02323 / 35415962 ; 0158 / 5715854 ; 02323 / 66416996 ; willy.hirsch@mail.xyz ; ja
365 ; Herr ; Prof. ; Patrik ; Furt ; 28.6.1934 ; Im Haubenfeld 148 ; 18069 ; Rostock ; 0381 / 49828801 ; 0167 / 7246487 ; 0381 / 96194590 ; patrik.furt@mail.xyz ; ja
366 ; Frau ; Dr. ; Britta ; Barnett ; 8.9.1984 ; Dreizehnerstr. 30 ; 54290 ; Trier ; 0651 / 84158058 ; 0175 / 6548856 ; 0651 / 43792019 ; b.barnett@mail.xyz ; ja
367 ; Frau ; Dr. ; Lucia ; Pearson ; 25.5.1943 ; Kapellenstr. 127 ; 52353 ; Düren ; 02421 / 18368635 ; 0157 / 9697639 ; 02421 / 94979926 ; l.pearson@mail.xyz ; ja
368 ; Frau ; Dr. ; Gerda ; Mendoza ; 22.1.1995 ; Heinrichstr. 158 ; 87754 ; Kammlach ; 08261 / 73525832 ; 0169 / 6299583 ; 08261 / 13771698 ; gerda.mendoza@mail.xyz ; ja
369 ; Frau ; Dr. ; Aileen ; Arnold ; 24.7.1972 ; Alte Apotheke 130 ; 24937 ; Flensburg ; 0461 / 51759116 ; 0174 / 6911068 ; 0461 / 37284279 ; aileen.arnold@mail.xyz ; ja
370 ; Herr ; Dr. ; Phillip ; Petri ; 21.1.1981 ; Wolbecker Str. 153 ; 83075 ; Bad Feilnbach ; 08066 / 46993646 ; 0155 / 8242054 ; 08066 / 18621703 ; phillip.petri@mail.xyz ; ja
371 ; Frau ; Prof. ; Lotta ; Ochsen ; 20.3.1996 ; Münsterstr. 151 ; 74223 ; Flein ; 07131 / 82206232 ; 0156 / 5103425 ; 07131 / 12130051 ; l.ochsen@mail.xyz ; ja
372 ; Herr ; Dr. ; Leon ; Laux ; 2.2.1963 ; Breslauer Str. 129a ; 83064 ; Raubling ; 08035 / 86796464 ; 0178 / 3589702 ; 08035 / 89331035 ; leon.laux@mail.xyz ; ja
373 ; Frau ; Dr. ; Gertrud ; Klinger ; 10.11.1928 ; Franz-Peter-Kürten-Weg 185 ; 76596 ; Forbach ; 07228 / 55951997 ; 0178 / 6082831 ; 07228 / 87704603 ; gertrud.klinger@mail.xyz ; ja
374 ; Herr ; Prof. ; Jason ; Horstmann ; 7.2.1986 ; Nienkamp 53 ; 34471 ; Volkmarsen ; 05693 / 94878119 ; 0164 / 8650099 ; 05693 / 11736667 ; j.horstmann@mail.xyz ; ja
375 ; Frau ; Dr. ; Martha ; Montgomery ; 7.8.1952 ; Osthuesheide 178 ; 91599 ; Dentlein am Forst ; 09855 / 10085499 ; 0161 / 9134337 ; 09855 / 92079859 ; martha.montgomery@mail.xyz ; ja
376 ; Frau ; Prof. ; Sonja ; Morrison ; 26.8.1936 ; Stettiner Str. 35 ; 19288 ; Lüblow ; 03874 / 61111739 ; 0167 / 7733501 ; 03874 / 88161835 ; s.morrison@mail.xyz ; ja
377 ; Frau ; Dr. ; Astrid ; Dörr ; 16.7.1973 ; Ripenhorst 69 ; 31139 ; Hildesheim ; 05121 / 67613330 ; 0153 / 3951616 ; 05121 / 38171431 ; astrid.doerr@mail.xyz ; ja
378 ; Herr ; Dr. ; Mathies ; Seewald ; 9.10.1936 ; Offerkämpe 102 ; 54534 ; Großlittgen ; 06572 / 68915726 ; 0153 / 1955727 ; 06572 / 11659324 ; m.seewald@mail.xyz ; ja
379 ; Frau ; Dr. ; Theresa ; Anderson ; 11.10.1940 ; Wollinstr. 149a ; 56291 ; Steinbach ; 06764 / 33049669 ; 0179 / 5288820 ; 06764 / 20693288 ; t.anderson@mail.xyz ; ja
380 ; Herr ; Prof. ; Yannick ; Schreiber ; 26.2.1956 ; Wollinstr. 132 ; 21442 ; Toppenstedt ; 04172 / 39680474 ; 0151 / 2890344 ; 04172 / 44950683 ; yannick.schreiber@mail.xyz ; ja
381 ; Frau ; Dr. ; Clara ; Degenhardt ; 3.4.1927 ; Am Nubbenberg 185 ; 35080 ; Bad Endbach ; 02776 / 49039421 ; 0166 / 3668419 ; 02776 / 86496924 ; clara.degenhardt@mail.xyz ; ja
382 ; Frau ; Dr. ; Nike ; Rost ; 25.10.1935 ; Gasselstiege 54 ; 37619 ; Hehlen ; 05533 / 90694483 ; 0170 / 8197860 ; 05533 / 61830204 ; n.rost@mail.xyz ; ja
383 ; Frau ; Dr. ; Anneliese ; Hanke ; 22.1.1952 ; Merheimer Str. 151 ; 17309 ; Fahrenwalde ; 03973 / 51873027 ; 0179 / 6968010 ; 03973 / 4843250 ; a.hanke@mail.xyz ; ja
384 ; Herr ; Prof. ; Christoph ; Luna ; 1.10.1975 ; Liboristr. 48 ; 86558 ; Hohenwart ; 08443 / 60585981 ; 0156 / 9509419 ; 08443 / 2107527 ; christoph.luna@mail.xyz ; ja
385 ; Herr ; Dr. ; Philipp ; Kahlert ; 18.3.1941 ; Hölkenbusch 155 ; 56244 ; Ettinghausen ; 06435 / 79239424 ; 0176 / 4380023 ; 06435 / 87627869 ; philipp.kahlert@mail.xyz ; ja
386 ; Herr ; Dr. ; Wolfgang ; Brauer ; 28.1.1937 ; Am Krausen Baum 116 ; 31855 ; Aerzen ; 05154 / 81704310 ; 0166 / 6912651 ; 05154 / 19203597 ; wolfgang.brauer@mail.xyz ; ja
387 ; Frau ; Prof. ; Helen ; Tewes ; 24.11.1957 ; Rüschhausweg 88 ; 73529 ; Schwäbisch Gmünd ; 07171 / 14597987 ; 0178 / 3289302 ; 07171 / 67623090 ; h.tewes@mail.xyz ; ja
388 ; Frau ; Dr. ; Friederike ; Hillmann ; 26.3.1986 ; Manfred-von-Richthofen-Str. 115 ; 35094 ; Lahntal ; 06420 / 58446407 ; 0167 / 3029718 ; 06420 / 92152436 ; friederike.hillmann@mail.xyz ; ja
389 ; Frau ; Dr. ; Kimberley ; De Vries ; 22.8.1995 ; Havichhorster Mühle 79 ; 93494 ; Waffenbrunn ; 09971 / 77109004 ; 0150 / 1606314 ; 09971 / 67992625 ; kimberley.de vries@mail.xyz ; ja
390 ; Frau ; Dr. ; Fiona ; Powers ; 18.7.1920 ; Widdeshover Weg 155 ; 49777 ; Groß Berßen ; 05965 / 92998001 ; 0154 / 8041901 ; 05965 / 21694472 ; fiona.powers@mail.xyz ; ja
391 ; Frau ; Dr. ; Annabell ; Stern ; 6.2.1935 ; Heisstr. 144 ; 86505 ; Münsterhausen ; 08281 / 49066167 ; 0171 / 1547123 ; 08281 / 60147706 ; annabell.stern@mail.xyz ; ja
392 ; Frau ; Dr. ; Pia ; Hahne ; 10.9.1952 ; Gasselstiege 198 ; 99706 ; Sondershausen ; 03632 / 87954824 ; 0160 / 6883558 ; 03632 / 10189087 ; pia.hahne@mail.xyz ; ja
393 ; Herr ; Dr. ; Tim ; Felder ; 16.3.1994 ; Steinfurter Str. 88 ; 76889 ; Dörrenbach ; 06343 / 75966792 ; 0172 / 1546827 ; 06343 / 46624549 ; t.felder@mail.xyz ; ja
394 ; Herr ; Dr. ; Alex ; Schwarzer ; 13.1.1970 ; Mindener Str. 196 ; 56656 ; Brohl-Lützing ; 02633 / 44677565 ; 0160 / 8259306 ; 02633 / 19339392 ; a.schwarzer@mail.xyz ; ja
395 ; Herr ; Dr. ; Sam ; Abel ; 16.3.1956 ; Piusstr. 3 ; 08294 ; Lößnitz ; 03771 / 74316357 ; 0165 / 3516441 ; 03771 / 88486081 ; s.abel@mail.xyz ; ja
396 ; Frau ; Dr. ; Andrea ; Geib ; 8.4.1938 ; Morthorststr. 162 ; 30455 ; Hannover ; 0511 / 94407346 ; 0152 / 2114138 ; 0511 / 30940307 ; andrea.geib@mail.xyz ; ja
397 ; Herr ; Dr. ; Axel ; Siewert ; 25.5.1990 ; Wörthstr. 167 ; 71735 ; Eberdingen ; 07042 / 15224687 ; 0173 / 7725473 ; 07042 / 95825021 ; a.siewert@mail.xyz ; ja
398 ; Frau ; Dr. ; Käte ; Larson ; 10.6.1965 ; Düesbergweg 189 ; 88250 ; Weingarten ; 0751 / 71721428 ; 0153 / 8523836 ; 0751 / 40425406 ; k.larson@mail.xyz ; ja
399 ; Frau ; Dr. ; Zoe ; Wehner ; 16.3.1997 ; Steinkamp 84 ; 55596 ; Waldböckelheim ; 06758 / 47803626 ; 0151 / 9090013 ; 06758 / 19698964 ; zoe.wehner@mail.xyz ; ja
400 ; Herr ; Dr. ; Jan ; Ochs ; 24.12.1941 ; Johann-Krane-Weg 125 ; 53560 ; Vettelschoß ; 02645 / 9763441 ; 0156 / 8072922 ; 02645 / 47967521 ; j.ochs@mail.xyz ; ja
401 ; Herr ; Dr. ; Marius ; Kremser ; 8.9.1956 ; Westenkamp 190 ; 67817 ; Imsbach ; 06302 / 70854141 ; 0171 / 6852928 ; 06302 / 98533056 ; m.kremser@mail.xyz ; ja
402 ; Frau ; Prof. ; Anna ; Tekin ; 27.2.1957 ; Ostlandstr. 72 ; 78532 ; Tuttlingen ; 07461 / 64365754 ; 0154 / 7983575 ; 07461 / 57610681 ; anna.tekin@mail.xyz ; ja
403 ; Frau ; Prof. ; Magdalena ; Manske ; 24.8.1971 ; Wildpfad 87a ; 21423 ; Winsen ; 05143 / 29313848 ; 0155 / 6689999 ; 05143 / 58473037 ; m.manske@mail.xyz ; ja
404 ; Herr ; Dr. ; Robert ; Schürmann ; 4.5.1956 ; Stolbergstr. 134 ; 59067 ; Hamm ; 02381 / 69616720 ; 0172 / 4647758 ; 02381 / 65738657 ; r.schuermann@mail.xyz ; ja
405 ; Herr ; Dr. ; Enrico ; Acar ; 10.2.1965 ; Im Draum 85 ; 55765 ; Dienstweiler ; 06782 / 6760536 ; 0152 / 8037299 ; 06782 / 50235750 ; e.acar@mail.xyz ; ja
406 ; Frau ; Dr. ; Lya ; Kalb ; 5.3.1932 ; Raesfeldstr. 152 ; 17389 ; Anklam ; 03971 / 50219861 ; 0173 / 5551403 ; 03971 / 81701859 ; lya.kalb@mail.xyz ; ja
407 ; Frau ; Prof. ; Brigitte ; Heinrichs ; 24.9.1979 ; Dorotheenstr. 59 ; 49847 ; Itterbeck ; 05948 / 28733839 ; 0173 / 9793833 ; 05948 / 50657384 ; brigitte.heinrichs@mail.xyz ; ja
408 ; Frau ; Prof. ; Annica ; Keim ; 16.6.1923 ; Johann-Krane-Weg 49 ; 56355 ; Weidenbach ; 06772 / 83502946 ; 0173 / 7618904 ; 06772 / 43943075 ; annica.keim@mail.xyz ; ja
409 ; Frau ; Dr. ; Stella ; Trost ; 24.8.1941 ; Avendruper Str. 143 ; 85123 ; Karlskron ; 08450 / 1167617 ; 0159 / 9155049 ; 08450 / 32392123 ; stella.trost@mail.xyz ; ja
410 ; Herr ; Prof. ; Kai ; Tobias ; 22.1.1945 ; Carossastr. 80 ; 37691 ; Boffzen ; 05271 / 71754034 ; 0175 / 5412450 ; 05271 / 74400778 ; kai.tobias@mail.xyz ; ja
411 ; Frau ; Dr. ; Mathilda ; Alvarez ; 13.7.1955 ; Meckmannweg 169 ; 27729 ; Hambergen ; 04793 / 52210782 ; 0164 / 9493687 ; 04793 / 37988609 ; m.alvarez@mail.xyz ; ja
412 ; Frau ; Dr. ; Martha ; Claus ; 24.6.1949 ; Rektoratsweg 80 ; 56729 ; Bermel ; 02651 / 25118910 ; 0157 / 2661298 ; 02651 / 85351072 ; martha.claus@mail.xyz ; ja
413 ; Frau ; Prof. ; Karla ; Wiemann ; 12.2.1991 ; Elsa-Brändström-Weg 44 ; 25709 ; Diekhusen-Fahrstedt ; 04851 / 96345837 ; 0177 / 7939286 ; 04851 / 87479101 ; karla.wiemann@mail.xyz ; ja
414 ; Herr ; Prof. ; Rainer ; Loos ; 3.4.1934 ; Schwalbenweg 34 ; 06556 ; Ringleben ; 03466 / 73093986 ; 0164 / 1434683 ; 03466 / 44535652 ; r.loos@mail.xyz ; ja
415 ; Herr ; Prof. ; Sebastian ; Thamm ; 17.4.1973 ; Angelstr. 65 ; 53115 ; Bonn ; 0228 / 64000565 ; 0153 / 9079202 ; 0228 / 70651399 ; sebastian.thamm@mail.xyz ; ja
416 ; Frau ; Dr. ; Ingrid ; Lang ; 16.1.1967 ; Möserweg 104 ; 48480 ; Spelle ; 05977 / 49061310 ; 0155 / 6034597 ; 05977 / 52735443 ; i.lang@mail.xyz ; ja
417 ; Herr ; Dr. ; Colin ; Herget ; 6.3.1940 ; Salzmannstr. 200 ; 86391 ; Stadtbergen ; 0821 / 61763076 ; 0168 / 5453058 ; 0821 / 37906940 ; colin.herget@mail.xyz ; ja
418 ; Frau ; Dr. ; Lucy ; Paulsen ; 7.5.1990 ; Kreuzstr. 17 ; 99097 ; Erfurt ; 0361 / 999008 ; 0168 / 5724709 ; 0361 / 69816159 ; l.paulsen@mail.xyz ; ja
419 ; Frau ; Dr. ; Chantal ; Gehrig ; 8.7.1956 ; Jägerstr. A 55 ; 24594 ; Wapelfeld ; 04871 / 72188770 ; 0156 / 3528338 ; 04871 / 31828212 ; chantal.gehrig@mail.xyz ; ja
420 ; Frau ; Dr. ; Mariella ; Bussmann ; 15.5.1972 ; Rinscheweg 169 ; 04552 ; Wyhratal ; 03433 / 54945687 ; 0156 / 6067444 ; 03433 / 52616360 ; m.bussmann@mail.xyz ; ja
421 ; Frau ; Dr. ; Lili ; Französisch ; 20.8.1974 ; Am Berler Kamp 42 ; 67744 ; Wiesweiler ; 06382 / 82971396 ; 0179 / 6011260 ; 06382 / 46407891 ; lili.franzoesisch@mail.xyz ; ja
422 ; Frau ; Dr. ; Margot ; Higgins ; 5.9.1994 ; Sternstr. 68 ; 09392 ; Auerbach ; 03771 / 97378663 ; 0172 / 4417450 ; 03771 / 46933129 ; m.higgins@mail.xyz ; ja
423 ; Frau ; Dr. ; Carina ; Richardson ; 23.3.1988 ; Oscar-Wilde-Str. 101 ; 97631 ; Bad Königshofen ; 09761 / 33632886 ; 0176 / 1290717 ; 09761 / 34839508 ; carina.richardson@mail.xyz ; ja
424 ; Herr ; Dr. ; Stephan ; Schultze ; 6.1.1934 ; Johann-Krane-Weg 76 ; 49163 ; Bohmte ; 05471 / 12689070 ; 0172 / 5595134 ; 05471 / 69752436 ; s.schultze@mail.xyz ; ja
425 ; Herr ; Dr. ; Philipp ; Herold ; 24.4.1932 ; Norbertstr. 66 ; 70794 ; Sielmingen ; 07158 / 7502046 ; 0159 / 6889679 ; 07158 / 86553243 ; p.herold@mail.xyz ; ja
426 ; Herr ; Dr. ; Quentin ; Rios ; 21.8.1949 ; Düesbergweg 198 ; 25797 ; Neuenwisch ; 04839 / 48931965 ; 0163 / 6953908 ; 04839 / 7245509 ; quentin.rios@mail.xyz ; ja
427 ; Frau ; Prof. ; Joelle ; Friedel ; 8.6.1969 ; Skagerrakstr. 96 ; 77876 ; Kappelrodeck ; 07842 / 46376419 ; 0161 / 9760514 ; 07842 / 70677348 ; j.friedel@mail.xyz ; ja
428 ; Herr ; Dr. ; Nils ; Bartel ; 12.3.1953 ; Am Oedingteich 24 ; 59757 ; Arnsberg ; 02931 / 63355414 ; 0164 / 1234082 ; 02931 / 98352326 ; nils.bartel@mail.xyz ; ja
429 ; Herr ; Prof. ; Kristof ; Barbier ; 10.11.1936 ; Osthuesheide 82 ; 83661 ; Lenggries ; 08042 / 76131312 ; 0152 / 6080146 ; 08042 / 29854848 ; k.barbier@mail.xyz ; ja
430 ; Frau ; Dr. ; Irmgard ; Gibbs ; 26.1.1991 ; Kapellenstr. 195 ; 72810 ; Gomaringen ; 07072 / 27968861 ; 0168 / 2379374 ; 07072 / 84634988 ; i.gibbs@mail.xyz ; ja
431 ; Frau ; Dr. ; Liah ; Ortmann ; 11.5.1993 ; Teutonenstr. 188 ; 54608 ; Winterscheid ; 06551 / 19924881 ; 0171 / 1096697 ; 06551 / 4437612 ; l.ortmann@mail.xyz ; ja
432 ; Frau ; Dr. ; Alexandra ; Hunter ; 25.5.1979 ; Guntherstr. 28 ; 67813 ; Gerbach ; 06361 / 49873180 ; 0164 / 5321784 ; 06361 / 32247428 ; a.hunter@mail.xyz ; ja
433 ; Frau ; Dr. ; Paulina ; Lee ; 22.6.1936 ; Avendruper Str. 18 ; 23738 ; Beschendorf ; 04363 / 47091493 ; 0158 / 9327187 ; 04363 / 87716555 ; paulina.lee@mail.xyz ; ja
434 ; Herr ; Dr. ; Kjell ; Kuhn ; 24.10.1942 ; Erpeler Str. 192 ; 76764 ; Rheinzabern ; 07272 / 76316308 ; 0156 / 1787798 ; 07272 / 78445009 ; k.kuhn@mail.xyz ; ja
435 ; Frau ; Dr. ; Johanna ; Hayes ; 6.6.1951 ; Erpeler Str. 131 ; 38539 ; Müden ; 05375 / 80724635 ; 0179 / 7557481 ; 05375 / 10383797 ; johanna.hayes@mail.xyz ; ja
436 ; Herr ; Dr. ; Niclas ; Manz ; 6.5.1991 ; Stolbergstr. 109 ; 94327 ; Bogen ; 09422 / 31077468 ; 0176 / 2899865 ; 09422 / 11694526 ; n.manz@mail.xyz ; ja
437 ; Herr ; Dr. ; Klaus ; Demel ; 8.6.1962 ; Im Sonnentau 88 ; 30629 ; Hannover ; 0511 / 25668665 ; 0152 / 7779119 ; 0511 / 27729904 ; klaus.demel@mail.xyz ; ja
438 ; Frau ; Prof. ; Regina ; Hackbarth ; 15.8.1994 ; Gottesweg 96 ; 97647 ; Hausen ; 09778 / 37522786 ; 0162 / 5360120 ; 09778 / 26538656 ; r.hackbarth@mail.xyz ; ja
439 ; Herr ; Dr. ; Samuel ; Price ; 14.1.1929 ; Ostmarkstr. 5a ; 53567 ; Asbach ; 02683 / 10693201 ; 0154 / 9499510 ; 02683 / 8806590 ; s.price@mail.xyz ; ja
440 ; Frau ; Prof. ; Klara ; Geiss ; 11.6.1953 ; Dahlienweg 179 ; 90619 ; Trautskirchen ; 09107 / 45710216 ; 0178 / 4871565 ; 09107 / 24010285 ; k.geiss@mail.xyz ; ja
441 ; Herr ; Dr. ; Denis ; Ernst ; 25.8.1970 ; Ringelnatzstr. 195 ; 56754 ; Roes ; 02672 / 57769364 ; 0176 / 7324558 ; 02672 / 30353284 ; denis.ernst@mail.xyz ; ja
442 ; Frau ; Prof. ; Amy ; Dehne ; 9.5.1963 ; Düsseldorfer Str. 22 ; 44579 ; Castrop-Rauxel ; 02305 / 90379847 ; 0157 / 7630986 ; 02305 / 65150660 ; amy.dehne@mail.xyz ; ja
443 ; Herr ; Prof. ; Helmut ; Heinze ; 15.6.1948 ; Am Blütenhain 132 ; 55278 ; Mommenheim ; 06138 / 95244877 ; 0169 / 8252214 ; 06138 / 58099109 ; helmut.heinze@mail.xyz ; ja
444 ; Herr ; Prof. ; Georg ; Schwinn ; 4.1.1937 ; Fresnostr. 134 ; 15806 ; Zossen ; 03377 / 4020004 ; 0167 / 6032307 ; 03377 / 36584553 ; georg.schwinn@mail.xyz ; ja
445 ; Frau ; Dr. ; Jessica ; Grundmann ; 28.2.1974 ; Hogenbergstr. 72 ; 47546 ; Kalkar ; 02824 / 3760797 ; 0160 / 8706730 ; 02824 / 69016292 ; jessica.grundmann@mail.xyz ; ja
446 ; Herr ; Dr. ; André ; Kuntz ; 24.4.1966 ; Teutonenstr. 184 ; 26897 ; Hilkenbrook ; 05955 / 60719724 ; 0150 / 8338128 ; 05955 / 16714740 ; a.kuntz@mail.xyz ; ja
447 ; Frau ; Dr. ; Celine ; Thiel ; 25.9.1990 ; Rinscheweg 128 ; 14480 ; Potsdam ; 0331 / 47810890 ; 0153 / 9600556 ; 0331 / 75209886 ; celine.thiel@mail.xyz ; ja
448 ; Herr ; Dr. ; Colin ; Burkhard ; 21.11.1926 ; Kerßenbrockstr. 125 ; 67806 ; Teschenmoschel ; 06361 / 55292070 ; 0174 / 7976808 ; 06361 / 53268017 ; c.burkhard@mail.xyz ; ja
449 ; Frau ; Prof. ; Anika ; Phillips ; 10.8.1952 ; Schützenstr. 75 ; 97070 ; Würzburg ; 0931 / 70803099 ; 0162 / 4059628 ; 0931 / 31601434 ; anika.phillips@mail.xyz ; ja
450 ; Herr ; Dr. ; Oskar ; Schäfers ; 18.5.1964 ; Werkstattstr. 15 ; 06712 ; Zeitz ; 03441 / 10088318 ; 0166 / 5939056 ; 03441 / 97052095 ; o.schaefers@mail.xyz ; ja
451 ; Herr ; Dr. ; Rüdiger ; Wichmann ; 3.4.1959 ; Am Oedingteich 166a ; 39264 ; Walternienburg ; 03923 / 93834277 ; 0168 / 4795802 ; 03923 / 61155512 ; ruediger.wichmann@mail.xyz ; ja
452 ; Frau ; Dr. ; Annika ; Reinhart ; 19.11.1995 ; Rinkerodeweg 40 ; 56332 ; Hatzenport ; 02607 / 53152413 ; 0171 / 2940872 ; 02607 / 26565739 ; annika.reinhart@mail.xyz ; ja
453 ; Frau ; Prof. ; Hannelore ; Waldhaus ; 11.6.1990 ; Telemannstr. 113 ; 56307 ; Harschbach ; 02684 / 84955819 ; 0167 / 8930034 ; 02684 / 78199144 ; h.waldhaus@mail.xyz ; ja
454 ; Herr ; Dr. ; Benedict ; Cain ; 5.10.1991 ; Görlitzer Str. 38 ; 71083 ; Herrenberg ; 07032 / 16115319 ; 0150 / 5390434 ; 07032 / 57200399 ; b.cain@mail.xyz ; ja
455 ; Frau ; Prof. ; Alyssa ; Siegmann ; 23.10.1993 ; Offerkämpe 59 ; 28213 ; Bremen ; 0421 / 57933318 ; 0154 / 8383967 ; 0421 / 67496172 ; a.siegmann@mail.xyz ; ja
456 ; Frau ; Dr. ; Anne ; Sippel ; 17.8.1991 ; Münsterstr. 27 ; 88142 ; Wasserburg ; 08382 / 5221797 ; 0163 / 7426877 ; 08382 / 2647106 ; a.sippel@mail.xyz ; ja
457 ; Herr ; Prof. ; Eric ; Phelps ; 15.6.1983 ; Am Ziegelofen 156 ; 90571 ; Schwaig ; 09170 / 11974761 ; 0163 / 8743393 ; 09170 / 49834582 ; eric.phelps@mail.xyz ; ja
458 ; Frau ; Dr. ; Kerstin ; Hepp ; 24.3.1930 ; Piusallee 124a ; 55481 ; Schwarzen ; 06763 / 30957531 ; 0153 / 3149191 ; 06763 / 61144432 ; k.hepp@mail.xyz ; ja
459 ; Herr ; Prof. ; Karl ; Andreas ; 22.6.1973 ; Mierendorffstr. 200 ; 23858 ; Heidekamp ; 04533 / 51391718 ; 0171 / 5191886 ; 04533 / 31019471 ; karl.andreas@mail.xyz ; ja
460 ; Herr ; Dr. ; Laurin ; Reuther ; 3.2.1982 ; Schiffahrter Damm 111 ; 24797 ; Tackesdorf ; 04872 / 14627041 ; 0156 / 5757125 ; 04872 / 77584289 ; laurin.reuther@mail.xyz ; ja
461 ; Frau ; Dr. ; Mara ; Janzen ; 2.1.1965 ; Rottkamp 144 ; 56753 ; Pillig ; 02654 / 35946176 ; 0170 / 3047556 ; 02654 / 52785958 ; mara.janzen@mail.xyz ; ja
462 ; Frau ; Dr. ; Aylin ; Schauer ; 13.8.1960 ; Idenbrockplatz 56 ; 37308 ; Wingerode ; 03606 / 86102494 ; 0159 / 3484780 ; 03606 / 66161187 ; a.schauer@mail.xyz ; ja
463 ; Herr ; Prof. ; Georg ; Frisch ; 10.11.1950 ; Am Berler Kamp 154 ; 54292 ; Trier ; 0651 / 24217654 ; 0153 / 5525335 ; 0651 / 10404542 ; g.frisch@mail.xyz ; ja
464 ; Herr ; Dr. ; Niklas ; Moore ; 3.9.1989 ; Angelmodder Weg 167 ; 56288 ; Korweiler ; 06762 / 47596168 ; 0155 / 7366048 ; 06762 / 31811661 ; niklas.moore@mail.xyz ; ja
465 ; Frau ; Dr. ; Miriam ; Armbruster ; 27.12.1986 ; Kapellenstr. 66 ; 87496 ; Untrasried ; 08372 / 82080588 ; 0161 / 9655755 ; 08372 / 34697603 ; m.armbruster@mail.xyz ; ja
466 ; Herr ; Prof. ; Erich ; Gehlen ; 3.1.1985 ; Simon-Meister-Str. 14a ; 66871 ; Körborn ; 06381 / 36273041 ; 0179 / 9678664 ; 06381 / 51184062 ; e.gehlen@mail.xyz ; ja
467 ; Frau ; Dr. ; Stephanie ; Murray ; 12.6.1944 ; Nauheimer Str. 62 ; 59457 ; Werl ; 02922 / 44513479 ; 0151 / 3657738 ; 02922 / 78062137 ; stephanie.murray@mail.xyz ; ja
468 ; Herr ; Dr. ; Carlo ; Brix ; 16.4.1928 ; Schmeddingstr. 143 ; 06217 ; Merseburg ; 03461 / 76757106 ; 0173 / 6630939 ; 03461 / 362620 ; c.brix@mail.xyz ; ja
469 ; Frau ; Dr. ; Antonia ; Heinrich ; 8.12.1932 ; Jakobusstr. 148 ; 67551 ; Worms ; 06241 / 65073836 ; 0150 / 9929313 ; 06241 / 96544117 ; a.heinrich@mail.xyz ; ja
470 ; Herr ; Dr. ; Enno ; Kretzschmar ; 21.2.1965 ; Schiffahrter Damm 38 ; 86480 ; Aletshausen ; 08282 / 82537597 ; 0166 / 2239082 ; 08282 / 80149859 ; e.kretzschmar@mail.xyz ; ja
