Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
353 ; Frau ; Dr. ; Liv ; Schmit ; 5.2.1962 ; Südstr. 198 ; 56357 ; Dessighofen ; 02604 / 900484 ; 0161 / 5578343 ; 02604 / 26624313 ; l.schmit@mail.xyz ; ja
354 ; Herr ; Prof. ; Jasper ; Kellner ; 23.11.1963 ; Breslauer Str. 99 ; 78594 ; Gunningen ; 07424 / 67145816 ; 0152 / 7653017 ; 07424 / 84665847 ; j.kellner@mail.xyz ; ja
355 ; Frau ; Dr. ; Celina ; Seemann ; 20.1.1929 ; Am Oedingteich 104 ; 79427 ; Eschbach ; 07634 / 20086850 ; 0155 / 4225875 ; 07634 / 72012487 ; c.seemann@mail.xyz ; ja
356 ; Frau ; Prof. ; Lana ; Russell ; 5.3.1994 ; Papenbusch 191 ; 93051 ; Regensburg ; 0941 / 15093455 ; 0178 / 5898426 ; 0941 / 9034997 ; l.russell@mail.xyz ; ja
357 ; Frau ; Dr. ; Henriette ; Rauh ; 25.3.1987 ; Marientalstr. 181 ; 26607 ; Aurich ; 04941 / 44610218 ; 0150 / 6465354 ; 04941 / 47095219 ; henriette.rauh@mail.xyz ; ja
358 ; Frau ; Prof. ; Frieda ; Laue ; 10.8.1970 ; Fresnostr. 109 ; 76571 ; Gaggenau ; 07225 / 86112247 ; 0159 / 9647055 ; 07225 / 86295003 ; frieda.laue@mail.xyz ; ja
359 ; Herr ; Prof. ; Christof ; Schaper ; 22.2.1949 ; Vorgebirgstr. 98 ; 27446 ; Farven ; 04284 / 78022987 ; 0159 / 3963081 ; 04284 / 995857 ; c.schaper@mail.xyz ; ja
360 ; Frau ; Dr. ; Kim ; Erickson ; 8.1.1975 ; Marientalstr. 71a ; 79594 ; Inzlingen ; 07621 / 39449734 ; 0156 / 5888330 ; 07621 / 66499953 ; kim.erickson@mail.xyz ; ja
361 ; Frau ; Dr. ; Rike ; Pauls ; 20.3.1984 ; Gildenstr. 199 ; 46236 ; Bottrop ; 02041 / 39459127 ; 0156 / 6199432 ; 02041 / 97732197 ; r.pauls@mail.xyz ; ja
362 ; Herr ; Dr. ; Peter ; Kath ; 8.9.1932 ; Olpener Str. 136 ; 92444 ; Rötz ; 09976 / 56451488 ; 0153 / 1291995 ; 09976 / 43963215 ; p.kath@mail.xyz ; ja
363 ; Frau ; Prof. ; Vivien ; Erpel ; 6.3.1949 ; Idenbrockplatz 66 ; 27624 ; Köhlen ; 04745 / 53162372 ; 0155 / 8354941 ; 04745 / 95489485 ; vivien.erpel@mail.xyz ; ja
364 ; Frau ; Dr. ; Carolina ; Rauh ; 4.7.1972 ; Am Ziegelofen 31a ; 76228 ; Karlsruhe ; 0721 / 55311902 ; 0176 / 3306901 ; 0721 / 33224404 ; carolina.rauh@mail.xyz ; ja
365 ; Frau ; Prof. ; Cathrin ; Paulus ; 24.7.1921 ; Rüschhausweg 107 ; 86706 ; Weichering ; 08454 / 83847014 ; 0170 / 1214944 ; 08454 / 1640538 ; c.paulus@mail.xyz ; ja
366 ; Frau ; Dr. ; Louise ; Gans ; 22.12.1944 ; Am Römerhof 2 ; 15326 ; Fichtenhöhe ; 03346 / 59711643 ; 0176 / 1597361 ; 03346 / 8714003 ; l.gans@mail.xyz ; ja
367 ; Frau ; Dr. ; Mira ; White ; 26.12.1980 ; Frauenstr. 27 ; 67808 ; Bennhausen ; 06352 / 55238155 ; 0153 / 5749121 ; 06352 / 16635146 ; mira.white@mail.xyz ; ja
368 ; Frau ; Dr. ; Emely ; Stokes ; 3.4.1966 ; Emdener Str. 70 ; 87665 ; Mauerstetten ; 08341 / 21010621 ; 0176 / 2923309 ; 08341 / 65570684 ; e.stokes@mail.xyz ; ja
369 ; Herr ; Dr. ; Dominik ; Reuther ; 19.2.1985 ; Böttcherstr. 93 ; 54649 ; Pintesfeld ; 06550 / 24479877 ; 0156 / 1533373 ; 06550 / 29276223 ; dominik.reuther@mail.xyz ; ja
370 ; Herr ; Dr. ; Frederik ; Kassner ; 5.1.1920 ; Meesenstiege 56 ; 93051 ; Regensburg ; 0941 / 85272899 ; 0171 / 5929862 ; 0941 / 28451925 ; f.kassner@mail.xyz ; ja
371 ; Herr ; Prof. ; René ; Horn ; 22.3.1991 ; Steinfurter Str. 61 ; 78591 ; Durchhausen ; 07464 / 42660136 ; 0177 / 4383937 ; 07464 / 37218573 ; r.horn@mail.xyz ; ja
372 ; Herr ; Dr. ; Klaas ; Heilmann ; 27.5.1997 ; Von-der-Tinnen-Str. 18 ; 56818 ; Klotten ; 02671 / 34435590 ; 0169 / 9494937 ; 02671 / 44531064 ; klaas.heilmann@mail.xyz ; ja
373 ; Frau ; Dr. ; Elisabeth ; Wallner ; 1.3.1940 ; Düsseldorfer Str. 8 ; 54314 ; Schömerich ; 06589 / 15390856 ; 0164 / 5275884 ; 06589 / 85571925 ; e.wallner@mail.xyz ; ja
374 ; Frau ; Dr. ; Jule ; Steiner ; 3.6.1978 ; Friesenring 29 ; 73099 ; Adelberg ; 07166 / 88558124 ; 0163 / 5457129 ; 07166 / 39334971 ; jule.steiner@mail.xyz ; ja
375 ; Frau ; Prof. ; Jamie ; Hof ; 26.6.1920 ; Albachtener Str. 165 ; 37699 ; Fürstenberg ; 05271 / 67176987 ; 0164 / 2337439 ; 05271 / 89462607 ; jamie.hof@mail.xyz ; ja
376 ; Frau ; Dr. ; Maren ; Rack ; 9.9.1956 ; Jakobusstr. 65 ; 90471 ; Nürnberg ; 0911 / 25013698 ; 0157 / 1253473 ; 0911 / 69538202 ; m.rack@mail.xyz ; ja
377 ; Frau ; Dr. ; Ida ; Decker ; 1.8.1983 ; Pötterhoek 116 ; 87662 ; Kaltental ; 08345 / 7620281 ; 0162 / 9301767 ; 08345 / 20164888 ; ida.decker@mail.xyz ; ja
378 ; Frau ; Dr. ; Erna ; Laub ; 23.10.1965 ; Altenhofer Weg 195 ; 99880 ; Teutleben ; 03622 / 78919020 ; 0169 / 3502370 ; 03622 / 81410910 ; erna.laub@mail.xyz ; ja
379 ; Frau ; Dr. ; Waldtraut ; Eichler ; 25.12.1925 ; Eifelstr. 117a ; 25364 ; Brande-Hörnerkirchen ; 04127 / 67614260 ; 0162 / 8640357 ; 04127 / 99559051 ; w.eichler@mail.xyz ; ja
380 ; Herr ; Prof. ; Kjell ; Breuer ; 10.8.1978 ; Hüfferstr. 91 ; 57520 ; Rosenheim ; 02747 / 51116030 ; 0178 / 7100011 ; 02747 / 94498057 ; kjell.breuer@mail.xyz ; ja
381 ; Herr ; Dr. ; Matthis ; Zeiler ; 21.1.1934 ; Janningsweg 19 ; 55767 ; Nohen ; 06782 / 81018560 ; 0158 / 4007731 ; 06782 / 46259270 ; m.zeiler@mail.xyz ; ja
382 ; Herr ; Dr. ; Arthur ; Lutter ; 15.9.1956 ; Kirchstr. 159 ; 87740 ; Buxheim ; 03831 / 73484545 ; 0177 / 3353426 ; 03831 / 69037634 ; a.lutter@mail.xyz ; ja
383 ; Herr ; Dr. ; Heinz ; Waibel ; 17.12.1968 ; Max-Winkelmann-Str. 44 ; 56291 ; Kisselbach ; 06766 / 4855059 ; 0159 / 7518803 ; 06766 / 79116714 ; heinz.waibel@mail.xyz ; ja
384 ; Herr ; Prof. ; Timm ; Reis ; 3.8.1947 ; Straßburger Weg 61 ; 04205 ; Leipzig ; 0341 / 92878394 ; 0154 / 8093774 ; 0341 / 72111608 ; timm.reis@mail.xyz ; ja
385 ; Herr ; Prof. ; Reinhard ; Kurth ; 25.3.1938 ; Marderweg 92 ; 67578 ; Gimbsheim ; 06249 / 53532010 ; 0157 / 8605320 ; 06249 / 5412264 ; r.kurth@mail.xyz ; ja
386 ; Frau ; Dr. ; Rebecca ; Herb ; 21.9.1960 ; Johann-Krane-Weg 15a ; 88167 ; Grünenbach ; 08383 / 943414 ; 0174 / 2626337 ; 08383 / 63574121 ; r.herb@mail.xyz ; ja
387 ; Frau ; Dr. ; Bettina ; Hey ; 7.8.1950 ; Osthuesheide 103 ; 56357 ; Miehlen ; 06772 / 36814006 ; 0152 / 2933892 ; 06772 / 2175634 ; bettina.hey@mail.xyz ; ja
388 ; Herr ; Dr. ; Nic ; Janson ; 20.5.1963 ; Kurneystr. 150 ; 12687 ; Marzahn ; 030 / 36650773 ; 0179 / 6698205 ; 030 / 6667430 ; n.janson@mail.xyz ; ja
389 ; Frau ; Dr. ; Juli ; John ; 8.2.1966 ; Alte Apotheke 40 ; 56825 ; Urschmitt ; 02676 / 9408591 ; 0166 / 1300669 ; 02676 / 44136462 ; j.john@mail.xyz ; ja
390 ; Frau ; Dr. ; Nele ; Schober ; 26.3.1921 ; Gustav-Tweer-Weg 145 ; 19089 ; Zapel ; 03863 / 75195887 ; 0157 / 3392865 ; 03863 / 80383973 ; n.schober@mail.xyz ; ja
391 ; Frau ; Dr. ; Jamie ; Kaltenbach ; 25.4.1927 ; Heinrichstr. 75 ; 04316 ; Leipzig ; 0341 / 8802772 ; 0168 / 1814077 ; 0341 / 89723649 ; jamie.kaltenbach@mail.xyz ; ja
392 ; Frau ; Dr. ; Alyssa ; Puls ; 3.5.1950 ; Hillscheider Weg 82 ; 34317 ; Habichtswald ; 05606 / 36774488 ; 0168 / 1235695 ; 05606 / 64880218 ; a.puls@mail.xyz ; ja
393 ; Frau ; Dr. ; Jolina ; Miller ; 25.8.1999 ; Beuelsweg 23 ; 12053 ; Berlin - Neukölln ; 030 / 8517630 ; 0154 / 6515930 ; 030 / 36524354 ; j.miller@mail.xyz ; ja
394 ; Herr ; Dr. ; Tim ; Brennecke ; 27.12.1935 ; Angelstr. 112 ; 83547 ; Babensham ; 08071 / 31829534 ; 0159 / 8025510 ; 08071 / 3321702 ; t.brennecke@mail.xyz ; ja
395 ; Herr ; Dr. ; Levin ; Stoll ; 14.8.1980 ; Im Haubenfeld 146 ; 25899 ; Klixbüll ; 04662 / 7947908 ; 0158 / 3483637 ; 04662 / 78114474 ; l.stoll@mail.xyz ; ja
396 ; Herr ; Dr. ; Christof ; Neubert ; 12.11.1927 ; Havichhorster Mühle 8 ; 89551 ; Königsbronn ; 07328 / 18191929 ; 0168 / 3674544 ; 07328 / 341105 ; christof.neubert@mail.xyz ; ja
397 ; Frau ; Prof. ; Vivien ; Hagedorn ; 20.5.1952 ; Dorbaumstr. 36 ; 95685 ; Falkenberg ; 09637 / 30515240 ; 0174 / 4985855 ; 09637 / 58974971 ; v.hagedorn@mail.xyz ; ja
398 ; Frau ; Dr. ; Ina ; Schreier ; 1.2.1984 ; Cheruskerstr. 121 ; 24360 ; Barkelsby ; 04351 / 71947016 ; 0155 / 9533846 ; 04351 / 12752384 ; ina.schreier@mail.xyz ; ja
399 ; Frau ; Dr. ; Marlis ; Castillo ; 3.8.1985 ; Eibenweg 4 ; 06333 ; Hettstedt-Anhalt ; 03476 / 98730795 ; 0177 / 3452484 ; 03476 / 54560115 ; m.castillo@mail.xyz ; ja
400 ; Frau ; Dr. ; Waltraud ; Renz ; 17.9.1931 ; Mecklenbecker Str. 138 ; 47665 ; Sonsbeck ; 02838 / 24070264 ; 0166 / 6426036 ; 02838 / 78123743 ; waltraud.renz@mail.xyz ; ja
401 ; Frau ; Dr. ; Carlotta ; Ziller ; 20.9.1920 ; Cheruskerstr. 152 ; 03222 ; Kittlitz ; 03542 / 8715292 ; 0156 / 5158652 ; 03542 / 50389805 ; c.ziller@mail.xyz ; ja
402 ; Herr ; Dr. ; Maxim ; Geiss ; 7.1.1926 ; Bohlweg 111 ; 58091 ; Hagen ; 02331 / 11396724 ; 0165 / 4523536 ; 02331 / 86358210 ; maxim.geiss@mail.xyz ; ja
403 ; Frau ; Dr. ; Manuela ; Thomsen ; 21.7.1986 ; Hofstr. 54 ; 25579 ; Fitzbek ; 04822 / 41262960 ; 0158 / 9084224 ; 04822 / 78079585 ; m.thomsen@mail.xyz ; ja
404 ; Frau ; Dr. ; Kaya ; Hirschmann ; 25.5.1984 ; Görlitzer Str. 149 ; 13158 ; Wilhelmsruh ; 030 / 49577493 ; 0157 / 6459282 ; 030 / 91476542 ; kaya.hirschmann@mail.xyz ; ja
405 ; Frau ; Dr. ; Helen ; Haberkorn ; 5.5.1942 ; Ulmenweg 171 ; 85229 ; Markt Indersdorf ; 08136 / 15190865 ; 0169 / 4526595 ; 08136 / 53872363 ; h.haberkorn@mail.xyz ; ja
406 ; Frau ; Prof. ; Diana ; Rios ; 18.6.1970 ; Im Sonnentau 90 ; 21385 ; Amelinghausen ; 04132 / 83220192 ; 0151 / 7583284 ; 04132 / 86797670 ; d.rios@mail.xyz ; ja
407 ; Frau ; Dr. ; Jaqueline ; Schweikert ; 7.9.1956 ; Handorfer Str. 87 ; 27336 ; Frankenfeld ; 05165 / 97828857 ; 0172 / 8471213 ; 05165 / 18009766 ; jaqueline.schweikert@mail.xyz ; ja
408 ; Frau ; Dr. ; Fiona ; Gibbs ; 27.11.1920 ; Von-der-Tinnen-Str. 137 ; 78607 ; Talheim ; 07464 / 4017463 ; 0168 / 5075175 ; 07464 / 78746631 ; f.gibbs@mail.xyz ; ja
409 ; Frau ; Dr. ; Lucie ; Diehl ; 6.9.1943 ; Kurneystr. 65 ; 24623 ; Großenaspe ; 04327 / 56954096 ; 0167 / 9197363 ; 04327 / 28430169 ; lucie.diehl@mail.xyz ; ja
410 ; Frau ; Dr. ; Yvonne ; Kleine ; 1.2.1953 ; Westenkamp 14 ; 69517 ; Gorxheimertal ; 06201 / 82996305 ; 0154 / 9612897 ; 06201 / 10640225 ; y.kleine@mail.xyz ; ja
411 ; Herr ; Dr. ; Sam ; Schuhmacher ; 22.6.1965 ; Cheruskerstr. 182 ; 76133 ; Karlsruhe ; 0721 / 49807921 ; 0151 / 1239096 ; 0721 / 35972615 ; sam.schuhmacher@mail.xyz ; ja
412 ; Frau ; Dr. ; Ina ; Schott ; 2.8.1972 ; Osthuesheide 186 ; 54426 ; Malborn ; 06504 / 25358200 ; 0171 / 1244033 ; 06504 / 31922646 ; ina.schott@mail.xyz ; ja
413 ; Frau ; Dr. ; Melissa ; Kahl ; 28.9.1955 ; Wiedehagen 166 ; 47918 ; Vorst ; 02156 / 75310795 ; 0152 / 3513407 ; 02156 / 60688237 ; melissa.kahl@mail.xyz ; ja
414 ; Frau ; Dr. ; Isabel ; Romero ; 26.1.1997 ; Dammstr. 33 ; 27432 ; Hipstedt ; 04768 / 69087403 ; 0155 / 1414474 ; 04768 / 26477585 ; isabel.romero@mail.xyz ; ja
415 ; Herr ; Dr. ; Yannis ; Franklin ; 24.8.1930 ; Mindener Str. 97 ; 49545 ; Tecklenburg ; 05482 / 29475721 ; 0179 / 1424539 ; 05482 / 42480965 ; yannis.franklin@mail.xyz ; ja
416 ; Frau ; Prof. ; Rike ; Figueroa ; 5.2.1934 ; Rohrkampstr. 63 ; 66117 ; Saarbrücken ; 0681 / 10044830 ; 0158 / 3197222 ; 0681 / 49209596 ; r.figueroa@mail.xyz ; ja
417 ; Herr ; Dr. ; Robert ; Heider ; 11.11.1931 ; Liboristr. 101 ; 13507 ; Tegel ; 030 / 69268569 ; 0169 / 7514606 ; 030 / 71872187 ; r.heider@mail.xyz ; ja
418 ; Herr ; Dr. ; Bennett ; Westphal ; 9.1.1939 ; Goldregenweg 200 ; 77830 ; Bühlertal ; 07223 / 15620655 ; 0176 / 4057058 ; 07223 / 31649999 ; bennett.westphal@mail.xyz ; ja
419 ; Frau ; Prof. ; Rebecca ; Mühl ; 6.7.2000 ; Am Berler Kamp 7 ; 44359 ; Dortmund ; 0231 / 18897615 ; 0168 / 5086010 ; 0231 / 32072916 ; rebecca.muehl@mail.xyz ; ja
420 ; Frau ; Dr. ; Anica ; Reichelt ; 15.5.1988 ; Im Sonnentau 108 ; 93179 ; Brennberg ; 09484 / 20126904 ; 0174 / 5136485 ; 09484 / 67796108 ; a.reichelt@mail.xyz ; ja
421 ; Herr ; Prof. ; Wilhelm ; Reisinger ; 11.6.1937 ; Hofstr. 35 ; 55599 ; Siefersheim ; 06703 / 19129194 ; 0169 / 6839359 ; 06703 / 29684010 ; wilhelm.reisinger@mail.xyz ; ja
422 ; Herr ; Dr. ; Kurt ; Semmler ; 21.11.1954 ; Cheruskerstr. 29 ; 95182 ; Döhlau ; 09281 / 14375690 ; 0160 / 4425517 ; 09281 / 2970643 ; k.semmler@mail.xyz ; ja
423 ; Herr ; Dr. ; Mika ; Teufel ; 14.9.1927 ; Kirchstr. 169 ; 88379 ; Guggenhausen ; 07503 / 14400365 ; 0179 / 2378750 ; 07503 / 23412151 ; mika.teufel@mail.xyz ; ja
424 ; Herr ; Dr. ; Ulrich ; Howell ; 12.6.1935 ; Weserstr. 54 ; 27321 ; Beppen ; 04204 / 61266984 ; 0153 / 8918123 ; 04204 / 46275933 ; ulrich.howell@mail.xyz ; ja
425 ; Herr ; Dr. ; Filip ; Barrenbrügge ; 2.4.1939 ; Am Getterbach 14 ; 76872 ; Erlenbach ; 07275 / 54817100 ; 0159 / 5986809 ; 07275 / 8690061 ; filip.barrenbruegge@mail.xyz ; ja
426 ; Herr ; Dr. ; Anton ; Stahl ; 7.6.1993 ; Rohrkampstr. 157 ; 26556 ; Utarp ; 04975 / 28060663 ; 0156 / 8902662 ; 04975 / 37170247 ; a.stahl@mail.xyz ; ja
427 ; Frau ; Dr. ; Chantale ; Ziller ; 10.8.1929 ; Rinkerodeweg 22 ; 66133 ; Saarbrücken ; 0681 / 86902097 ; 0175 / 9593486 ; 0681 / 69346548 ; c.ziller@mail.xyz ; ja
428 ; Herr ; Prof. ; Mohammed ; Bartl ; 4.3.1941 ; Guntherstr. 6 ; 55777 ; Mettweiler ; 06783 / 39152283 ; 0173 / 4892983 ; 06783 / 37469015 ; mohammed.bartl@mail.xyz ; ja
429 ; Frau ; Dr. ; Monika ; Gaida ; 4.11.1939 ; Friedrichstr. 34 ; 24638 ; Schmalensee ; 04323 / 66542167 ; 0165 / 9711848 ; 04323 / 50777975 ; monika.gaida@mail.xyz ; ja
430 ; Herr ; Dr. ; Matti ; Schüssler ; 9.3.1938 ; Albachtener Str. 46 ; 66687 ; Wadern ; 06871 / 79312166 ; 0162 / 9576304 ; 06871 / 3207126 ; m.schuessler@mail.xyz ; ja
431 ; Herr ; Prof. ; Linus ; Siegmann ; 3.9.1969 ; Von-Holte-Str. 105 ; 41749 ; Viersen ; 02162 / 65179055 ; 0150 / 4376496 ; 02162 / 63019090 ; l.siegmann@mail.xyz ; ja
432 ; Herr ; Prof. ; Jacob ; Bach ; 13.10.1991 ; Albachtener Str. 113 ; 32051 ; Herford ; 05221 / 59996323 ; 0160 / 1018763 ; 05221 / 14523725 ; jacob.bach@mail.xyz ; ja
433 ; Frau ; Dr. ; Kathrin ; Exner ; 27.9.1959 ; Catharina-Müller-Str. 122 ; 78664 ; Eschbronn ; 07403 / 92920776 ; 0173 / 1345684 ; 07403 / 25711140 ; k.exner@mail.xyz ; ja
434 ; Herr ; Dr. ; René ; Zauner ; 3.9.1962 ; Röttgensweg 118 ; 27624 ; Kührstedt ; 04745 / 71409653 ; 0152 / 4263843 ; 04745 / 47483297 ; r.zauner@mail.xyz ; ja
435 ; Herr ; Dr. ; Helmuth ; Saupe ; 13.8.1921 ; Ulmenweg 179 ; 31867 ; Lauenau ; 05043 / 35434480 ; 0160 / 7675198 ; 05043 / 67550453 ; h.saupe@mail.xyz ; ja
436 ; Frau ; Prof. ; Anouk ; Schlüter ; 5.10.1951 ; Widdeshover Weg 86a ; 55767 ; Niederbrombach ; 06787 / 94152816 ; 0165 / 9273401 ; 06787 / 45828845 ; a.schlueter@mail.xyz ; ja
437 ; Herr ; Prof. ; Arthur ; Hauke ; 2.6.1931 ; Havichhorster Mühle 121a ; 93358 ; Train ; 09444 / 47175186 ; 0176 / 7804531 ; 09444 / 64076726 ; a.hauke@mail.xyz ; ja
438 ; Frau ; Dr. ; Alisa ; Bush ; 28.3.1991 ; Am Hörsterfriedhof 86 ; 67295 ; Bolanden ; 06352 / 82014941 ; 0161 / 7417526 ; 06352 / 82931396 ; alisa.bush@mail.xyz ; ja
439 ; Herr ; Dr. ; Mika ; Theis ; 22.7.1971 ; Hoove 89 ; 84432 ; Hohenpolding ; 08084 / 61700432 ; 0178 / 9233600 ; 08084 / 33480347 ; mika.theis@mail.xyz ; ja
440 ; Frau ; Dr. ; Emely ; Johnston ; 26.6.1958 ; Alte Apotheke 7 ; 88267 ; Vogt ; 07529 / 26930870 ; 0166 / 1189705 ; 07529 / 85663312 ; e.johnston@mail.xyz ; ja
441 ; Herr ; Dr. ; Mark ; Linke ; 16.8.1972 ; Rincklakeweg 58 ; 35516 ; Münzenberg ; 06033 / 58783579 ; 0164 / 7025099 ; 06033 / 9304398 ; mark.linke@mail.xyz ; ja
442 ; Frau ; Dr. ; Kimberley ; Wacker ; 23.11.1960 ; Heroldstr. 103 ; 54472 ; Kommen ; 06536 / 10489150 ; 0165 / 6649665 ; 06536 / 61924044 ; k.wacker@mail.xyz ; ja
443 ; Frau ; Prof. ; Tabea ; Kanzler ; 11.10.1963 ; Kreuzstr. 23 ; 86343 ; Königsbrunn ; 08231 / 8079788 ; 0150 / 5886241 ; 08231 / 98689590 ; t.kanzler@mail.xyz ; ja
444 ; Frau ; Dr. ; Julie ; Yildiz ; 19.10.1961 ; Ostmarkstr. 143 ; 66851 ; Hauptstuhl ; 06371 / 95688856 ; 0178 / 1566718 ; 06371 / 2416038 ; julie.yildiz@mail.xyz ; ja
445 ; Herr ; Prof. ; Franz ; Armbruster ; 16.11.1985 ; Hoove 147 ; 71364 ; Winnenden ; 07195 / 985567 ; 0160 / 5358729 ; 07195 / 52410483 ; f.armbruster@mail.xyz ; ja
446 ; Herr ; Prof. ; Til ; Austin ; 18.1.1983 ; Hüfferstr. 123 ; 56761 ; Eulgem ; 02653 / 57351611 ; 0179 / 6361131 ; 02653 / 28062283 ; t.austin@mail.xyz ; ja
447 ; Herr ; Dr. ; Moritz ; Baldwin ; 20.12.1998 ; Dahlweg 57 ; 55237 ; Bornheim ; 06734 / 97900265 ; 0178 / 5875882 ; 06734 / 82382536 ; m.baldwin@mail.xyz ; ja
448 ; Herr ; Prof. ; Jason ; Patzelt ; 18.9.1961 ; Im Haubenfeld 128 ; 12057 ; Berlin - Neukölln ; 030 / 8262455 ; 0163 / 1494606 ; 030 / 24595563 ; j.patzelt@mail.xyz ; ja
449 ; Frau ; Dr. ; Emelie ; Helm ; 11.5.1958 ; Kurneystr. 16 ; 55469 ; Ohlweiler ; 06761 / 85782919 ; 0169 / 5197565 ; 06761 / 7887726 ; e.helm@mail.xyz ; ja
450 ; Frau ; Dr. ; Chantalle ; Wehrmann ; 17.6.1938 ; Papenbusch 147 ; 50667 ; Köln ; 0221 / 99477448 ; 0166 / 7545796 ; 0221 / 20339457 ; c.wehrmann@mail.xyz ; ja
451 ; Herr ; Dr. ; Rüdiger ; Moll ; 27.5.1994 ; Am Getterbach 131 ; 93333 ; Neustadt an der Donau ; 09445 / 87256671 ; 0151 / 1040980 ; 09445 / 61746335 ; ruediger.moll@mail.xyz ; ja
452 ; Herr ; Dr. ; Ole ; Adkins ; 12.9.1937 ; Heinrichstr. 154 ; 25355 ; Bevern ; 04123 / 484431 ; 0177 / 6380331 ; 04123 / 88775418 ; ole.adkins@mail.xyz ; ja
453 ; Herr ; Prof. ; Quentin ; Massey ; 17.11.1945 ; Johann-Krane-Weg 186 ; 71636 ; Ludwigsburg ; 07141 / 25150659 ; 0156 / 9001005 ; 07141 / 20034212 ; quentin.massey@mail.xyz ; ja
454 ; Frau ; Prof. ; Regina ; Wright ; 9.8.1929 ; Max-Winkelmann-Str. 1 ; 88484 ; Gutenzell-Hürbel ; 07352 / 76922238 ; 0151 / 1781073 ; 07352 / 32931351 ; regina.wright@mail.xyz ; ja
455 ; Herr ; Dr. ; Jannik ; Giese ; 14.12.1992 ; Fresnostr. 60 ; 89250 ; Senden ; 07307 / 74821042 ; 0151 / 1475306 ; 07307 / 22051299 ; jannik.giese@mail.xyz ; ja
456 ; Herr ; Dr. ; Mark ; Karsten ; 11.5.1928 ; Baumberger Str. 129 ; 19079 ; Banzkow ; 03861 / 77156562 ; 0151 / 6111932 ; 03861 / 99533214 ; m.karsten@mail.xyz ; ja
457 ; Herr ; Dr. ; Maxim ; Hetzel ; 24.10.1997 ; Steinfurter Str. 152 ; 97424 ; Schweinfurt ; 09721 / 78639120 ; 0173 / 5970158 ; 09721 / 51876152 ; maxim.hetzel@mail.xyz ; ja
458 ; Frau ; Dr. ; Chiara ; Seeliger ; 28.8.1969 ; Schützenstr. 73 ; 73565 ; Mooswiese ; 07176 / 49571925 ; 0150 / 9220428 ; 07176 / 83174417 ; c.seeliger@mail.xyz ; ja
459 ; Herr ; Dr. ; Til ; Herber ; 5.9.1923 ; Steinkamp 60 ; 29683 ; Bad Fallingbostel ; 05162 / 18668618 ; 0163 / 9648042 ; 05162 / 72124363 ; til.herber@mail.xyz ; ja
460 ; Herr ; Dr. ; Stefan ; Traub ; 7.5.1941 ; Rinscheweg 175 ; 67165 ; Waldsee ; 06236 / 16733109 ; 0156 / 6265386 ; 06236 / 25037618 ; s.traub@mail.xyz ; ja
461 ; Herr ; Dr. ; Christopher ; Seelig ; 16.1.1993 ; Ripenhorst 184 ; 04315 ; Leipzig ; 0341 / 88812333 ; 0174 / 9247659 ; 0341 / 48679167 ; c.seelig@mail.xyz ; ja
462 ; Frau ; Dr. ; Ina ; Brose ; 13.7.1965 ; Marsweg 23a ; 91583 ; Diebach ; 09868 / 93801651 ; 0161 / 8189490 ; 09868 / 12974093 ; i.brose@mail.xyz ; ja
463 ; Frau ; Dr. ; Luna ; Teuber ; 10.9.1997 ; Herdingstr. 20 ; 23744 ; Schönwalde am Bungsberg ; 04528 / 63990637 ; 0165 / 1063109 ; 04528 / 53732734 ; l.teuber@mail.xyz ; ja
464 ; Frau ; Dr. ; Birgit ; Hackbarth ; 25.4.1954 ; Merheimer Str. 171 ; 06528 ; Pölsfeld ; 03464 / 70357069 ; 0175 / 3915908 ; 03464 / 58546592 ; birgit.hackbarth@mail.xyz ; ja
465 ; Frau ; Dr. ; Karla ; Merk ; 14.8.1991 ; Sternstr. 139 ; 90425 ; Nürnberg ; 0911 / 32961389 ; 0152 / 8694561 ; 0911 / 29214832 ; k.merk@mail.xyz ; ja
466 ; Herr ; Dr. ; Tore ; Brendel ; 27.1.1962 ; Vorgebirgstr. 35 ; 58791 ; Werdohl ; 02392 / 41444855 ; 0168 / 6976009 ; 02392 / 17686223 ; t.brendel@mail.xyz ; ja
467 ; Frau ; Dr. ; Samantha ; Junge ; 8.6.1988 ; Skagerrakstr. 11 ; 54470 ; Bernkastel-Kues ; 06531 / 21933774 ; 0164 / 7591352 ; 06531 / 40379093 ; s.junge@mail.xyz ; ja
468 ; Herr ; Dr. ; Jacob ; Vatter ; 1.8.1971 ; Kleiner Griechenmarkt 150 ; 64668 ; Albersbach ; 06253 / 95252628 ; 0168 / 3634011 ; 06253 / 91787293 ; j.vatter@mail.xyz ; ja
469 ; Frau ; Dr. ; Rosa ; Walter ; 8.2.1964 ; Deutz-Kalker Str. 138 ; 42799 ; Leichlingen ; 02175 / 89070461 ; 0167 / 8492443 ; 02175 / 62278853 ; rosa.walter@mail.xyz ; ja
470 ; Herr ; Dr. ; Stephan ; Hennig ; 24.4.1963 ; Ossenkampstiege 101 ; 53533 ; Dorsel ; 02691 / 1736055 ; 0164 / 5651462 ; 02691 / 97241881 ; stephan.hennig@mail.xyz ; ja
